TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
108937622181503145411767414403528018349677895976503473058697264556145921137531,1778158885937,1778158891812,1778158893907,1778158891897,1778158893907,,,7970
39439132329296906602176256685137745202775338464915200619323355138095010246083,1778158958360,1778158965799,1778158965900,,,,,7539
63488692757175035647741266054208174993193268543674659566673723921531481281039,1778159022731,1778159025851,1778159027926,1778159025948,1778159027926,,,5195
107516339654458340072757116650831567796572902155584644701745305500854927842720,1778159063011,1778159069871,1778159071946,1778159069949,1778159071946,,,8934
11965464831072494259595584948328762884779359744727368032626982121397048083809,1778159071072,1778159075865,1778159078092,1778159075931,1778159078092,,,7019
45373774710145874663875274222419367669469125143782103090002144146248355207241,1778158869790,1778158873801,1778158875882,1778158873866,1778158875882,,,6091
25110435437324030619929691730814664512910685795782008919157743047233494176416,1778158869813,1778158875809,1778158877910,1778158875889,1778158877910,,,8097
34940834011902703734916051981512695295689439509699306273636385752882941361806,1778158885919,1778158887819,1778158887886,,,,,1967
10228640225510251375607026335572485680576193428489777023922939984671235981332,1778158893970,1778158897820,1778158897903,,,,,3932
54864166559872808451199990375155338256975519039209424157411995645420167869891,1778158918119,1778158923784,1778158925909,1778158923884,1778158925909,,,7790
83863151358297039508466885749924736955719282750798407714284433002615588704066,1778158950310,1778158955832,1778158957914,1778158955909,1778158957914,,,7604
15053431436939775771610917875880264831379616440609084483233136241368390279916,1778159006671,1778159011857,1778159013936,1778159011988,1778159013936,,,7265
7878078063822679307435607143252466346274156509533931950074147631992422394093,1778159062978,1778159063867,1778159064020,,,,,1042
27059643164274189378879204560021456050853223545957644252530471330378502682867,1778158942247,1778158945833,1778158947917,1778158945900,1778158947917,,,5669
78204565388682423157103246380390409334301854035928826615015236445841966069398,1778159063014,1778159071868,1778159071955,,,,,8940
75241997937311555490145648666343968830529395140701934017418195700200698997833,1778159087207,1778159093851,1778159093949,,,,,6741
100866884486283805065083361860141619162621451238083718493289524070782708887923,1778159087210,1778159095898,1778159098185,1778159096026,1778159098185,,,10975
37420797904973412330349883804533786574526691930176795551449043799136759979185,1778158869802,1778158875802,1778158877898,1778158875889,1778158877898,,,8096
1307304966609205780802215291455364337006275777172834665793526317739773457412,1778158885935,1778158891812,1778158893907,1778158891897,1778158893907,,,7971
1253021287388145261087832412014970652938571759078582212129136128171631741972,1778158885940,1778158893819,1778158895905,1778158893915,1778158895905,,,9965
50853438792434821045557725921568275461296256313178737343934162564166459443444,1778158982517,1778158989899,1778158991883,1778158989975,1778158991883,,,9366
62832656270291043294553860879425595804008705368480638157825839302095139119345,1778158990559,1778158991883,1778158991956,,,,,1396
86699447773618426116697844824917509713039766112532877205553645695591897174459,1778159063004,1778159067858,1778159069943,1778159067928,1778159069943,,,6938
31022984677110920598244532893529166662582173993501463828938708202240112435895,1778158869795,1778158873767,1778158875893,1778158873843,1778158875893,,,6098
5473342113395777003628635212273527072250265853400643320000528052594588460068,1778158885925,1778158889817,1778158891893,1778158889887,1778158891893,,,5967
111397010095973181095696065512064155961124748415950170018925902277083642590772,1778158893971,1778158897820,1778158897903,,,,,3931
78730949678679716028497342787624982499000512837712053962179122225336502828120,1778158902024,1778158905826,1778158907884,1778158905894,1778158907884,,,5859
25899609827660326182449247124904043962060217932953144000807373729190174778148,1778158934200,1778158939835,1778158941903,1778158939913,1778158941903,,,7703
54833918594147565866169207729945195906344104050521786330660931136710545389023,1778158990561,1778158993866,1778158995957,1778158993956,1778158995957,,,5396
19798008073710022998545942144354391380281387661367944014653484548295061369118,1778159030781,1778159033860,1778159035956,1778159033955,1778159035956,,,5175
55141562203825574957560913628478837407040894680645615093775570652580886741048,1778159038822,1778159039819,1778159041946,1778159039935,1778159041946,,,3123
81623663795411779677326094913884285583034452370467191960478097764180623057916,1778158877869,1778158881807,1778158883886,1778158881892,1778158883886,,,6017
73349947129875965414290613512342233677200996051297496890728245681395887211940,1778158902017,1778158903817,1778158905868,1778158903917,1778158905868,,,3850
83873900455837767994484374495958684998136138266944706689911272812760130656764,1778158942262,1778158947832,1778158949929,1778158947934,1778158949929,,,7667
80805521837904448148328162145405579301315274010110372487528492525955801956172,1778158974470,1778158977856,1778158980000,1778158977987,1778158980000,,,5530
24488423091541472756273769757660155370334292231487315639879008137941185228361,1778158990571,1778158997812,1778158999993,1778158997904,1778158999993,,,9421
99001096818644149056220288221213676024857169321258900745990193143642470549187,1778158998604,1778158999817,1778159001944,1778158999916,1778159001944,,,3340
61516108901899399306806895058182421279298863354746408530375990657966131380924,1778159046890,1778159049857,1778159049939,,,,,3048
98016776932308321524960141571541905477105288849732842795563958537649235305286,1778159063006,1778159067866,1778159069989,1778159067976,1778159069989,,,6982
43878442237406508663298845818747769373683946169618449588537692893473116035223,1778158861742,1778158865803,1778158865873,,,,,4130
96475710454240333387307243750749671732873630555951152118411449633475684541480,1778158934201,1778158939835,1778158939913,,,,,5712
31176465139947708548732726423220400084760043768200757059984133058419075224379,1778159071078,1778159075960,1778159077944,1778159076003,1778159077944,,,6866
48639619582857635580571225531129571580653261296467344658084985103102792732248,1778159079142,1778159083898,1778159083963,,,,,4821
26579908438568281462901358871046629334762404297594885742394503504684346063065,1778159095246,1778159097920,1778159100001,1778159098077,1778159100001,,,4755
96399934361488880701739643403572001959659911676319695270227467577920666224131,1778159111350,1778159113846,1778159113887,,,,,2536
1154981349470270336820278845897305480030079702884983260744772364520303825017,1778158885937,1778158891812,1778158893900,1778158891897,1778158893900,,,7963
98940429458024453168095648550816943028932261225993427875973028109725117833662,1778158893981,1778158899815,1778158901913,1778158899886,1778158901913,,,7931
101152084038651007709222338447442565166220460728372192676162658152502935979863,1778158934201,1778158939835,1778158941909,1778158939913,1778158941909,,,7707
99993054498790925723099599637931211983432392293244543547679085111941351785053,1778159030778,1778159031864,1778159031988,,,,,1209
103526190797867109184747058198565756767159265594946729162824835700437117575245,1778159030774,1778159031864,1778159033946,1778159031988,1778159033946,,,3172
58122154793167545842164545851364297694372260455793025115341997703931885317682,1778159071041,1778159071868,1778159073948,1778159071955,1778159073948,,,2906
33779792631828548488966576270494625968580128462927546927040928691763729791060,1778159095239,1778159097867,1778159100027,1778159098085,1778159100027,,,4788
85337806278728614433014078808171126130070296797991692716243724035961369347594,1778158877868,1778158881766,1778158883886,1778158881812,1778158883886,,,6017
26304327097951814204498160252669154805642549501026072624131178879315001829424,1778158885913,1778158887819,1778158889876,1778158887886,1778158889876,,,3962
73901190803194940264937734203400695146651024377898156334322636489093948778127,1778158918112,1778158921814,1778158921896,,,,,3784
52935450526042529762676383519151466274344048783767610792196470266049318608025,1778158974473,1778158980144,1778158982239,1778158980222,1778158982239,,,7766
64651336249764120689592655077318765240381969571362360673365212779365373329230,1778159022733,1778159025851,1778159025948,,,,,3214
62114214330448561968272672269748586314800431838164141244897829821373881118187,1778159038844,1778159045852,1778159047933,1778159045937,1778159047933,,,9088
24473182102697446576781082643305820136083235428018212712858336114352967049528,1778159071063,1778159074040,1778159075931,1778159074110,1778159075931,,,4867
