TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
3684301664836119141883634743634532721137963512451376155125263171489084415489,1778168622848,1778168623699,1778168625856,,,1778168623738,1778168625856,3008
10910004003816440749626723057105068617489400212301140900159359959478385304608,1778168631915,1778168639784,1778168639838,,,,,7922
86158138301797634682658717519682076377232794065905975439418421410698637075647,1778168680246,1778168683819,1778168683863,,,,,3616
25047928816453000236571542418094095059641661993844144267253417137289279130387,1778168729663,1778168731624,1778168731678,,,,,2015
111154701824284963392605188897632650464771072959985429582589686747674768011563,1778168912241,1778168919892,1778168919962,,,,,7721
57799319061054041261607769144273848894898459233019224197213221172277435826363,1778168081880,1778168091553,1778168091624,,,,,9743
105818756985361669274050479265613061691933659866006904946557692869251735044614,1778168090923,1778168097424,1778168097489,,,,,6565
57721047858896632037618252898685178007885607959255567358268197849453128071435,1778168185447,1778168191604,1778168191665,,,,,6218
36443171355591632804246733196178153548221840496096724035973351884747593411004,1778168738772,1778168743801,1778168743859,,,,,5087
43945372143977039652022152438656914945581982864684184058667541169103719434141,1778168921309,1778168927790,1778168927832,,,,,6522
85850231035937336827373091899776694648453751185591250059008503323952601407065,1778168242883,1778168243603,1778168247698,,,1778168243656,1778168247698,4814
99498861472847642737993387473400145318767651762301111277536417352486482785485,1778168359605,1778168365654,1778168365706,,,,,6101
7225548920385509770740607923420271604544629304312949554978620599282204737308,1778168650020,1778168655797,1778168655882,,,,,5861
10413128785732326394828204674559798225303321655536129095036626204668542675813,1778168796256,1778168803884,1778168803963,,,,,7707
85775840986932845261597064182136353334240484777161963929479077885690132061854,1778168863806,1778168867673,1778168867761,,,,,3955
63730770668601119128948616326039376306957022834031206388352419680219785327546,1778168457463,1778168459702,1778168459752,,,,,2288
30315426413818233941903820992121563486855725042009957827660865477441641898221,1778168650008,1778168653788,1778168653871,,,,,3862
56315171381699585957258675690759738310441657870009126316365107876317653529460,1778168814406,1778168819675,1778168819711,,,,,5305
56742637542503204008894233178813556600286661354177724529656553557105079334304,1778168814441,1778168823702,1778168823745,,,,,9304
90149584721667422450809596248869523962707077079823120843214714103097892716948,1778168475657,1778168477605,1778168479786,,,1778168477649,1778168479786,4128
39679711305345445703187267172348767656093298030293370494600452585250938770689,1778168555291,1778168557721,1778168557774,,,,,2482
