Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
57,1,0,338,22,33,1778656936654,1778656936752,693158,5434,31182
58,1,0,447,8,62,1778656938742,1778656938904,1000004,2736,87454
59,1,18,400,0,7,1778656940762,1778656940859,917489,0,6972
60,1,96,449,18,55,1778656942743,1778656942837,946695,39888,66993
61,1,0,461,96,50,1778656944665,1778656944781,915806,202394,44084
62,1,0,415,50,15,1778656946667,1778656946770,823571,98644,15933
63,1,0,457,75,70,1778656948671,1778656948766,797522,140786,58933
64,1,0,431,110,43,1778656950660,1778656950764,771772,202093,54332
65,1,0,350,80,5,1778656952626,1778656952770,630932,144152,4040
66,1,0,562,89,97,1778656954666,1778656954782,952693,156410,125644
67,1,0,427,82,1,1778656956649,1778656956761,714963,135245,771
68,1,0,405,83,5,1778656958664,1778656958825,671757,135116,9140
69,1,0,436,66,3,1778656960668,1778656960861,704302,105509,4556
70,1,0,626,43,2,1778656962769,1778656962898,996561,67811,1726
71,1,0,598,48,38,1778656964957,1778656965031,973716,78576,38199
72,1,0,542,67,2,1778656966747,1778656966812,739005,89504,2505
73,1,0,457,76,25,1778656968742,1778656968896,617173,104004,20520
75,2,0,85,0,85,1778656973199,1778656973301,168176,0,168176
76,2,0,18,0,18,1778656974598,1778656974747,11286,0,11286
77,2,0,52,0,52,1778656976612,1778656976728,34716,0,34716
78,2,0,50,0,50,1778656978612,1778656978740,57645,0,57645
79,2,0,50,0,50,1778656980615,1778656980752,40426,0,40426
80,2,0,60,0,60,1778656982616,1778656982738,66904,0,66904
81,2,0,46,0,46,1778656984623,1778656984746,43521,0,43521
82,2,0,71,0,71,1778656986618,1778656986769,66942,0,66942
83,2,0,54,0,54,1778656988613,1778656988742,50808,0,50808
84,2,0,40,0,40,1778656990612,1778656990737,37830,0,37830
85,2,0,68,0,68,1778656992613,1778656992761,62331,0,62331
86,2,0,62,0,62,1778656994623,1778656994770,57339,0,57339
87,2,0,66,0,66,1778656996615,1778656996718,45828,0,45828
88,2,0,80,0,80,1778656998628,1778656998815,63319,0,63319
89,2,0,43,0,43,1778657000612,1778657000804,36696,0,36696
90,2,0,48,0,48,1778657002619,1778657002787,45816,0,45816
91,2,0,12,0,12,1778657004609,1778657004754,14956,0,14956
92,2,0,19,0,19,1778657006620,1778657006754,15591,0,15591
93,2,0,39,0,39,1778657008608,1778657008721,21816,0,21816
94,2,0,5,0,5,1778657010606,1778657010709,2656,0,2656
95,2,0,42,0,42,1778657012613,1778657012756,26439,0,26439
96,2,0,55,0,55,1778657014617,1778657014806,43317,0,43317
97,2,0,36,0,36,1778657016612,1778657016731,23371,0,23371
98,2,0,34,0,34,1778657018616,1778657018769,31608,0,31608
99,2,30,60,60,0,1778657020624,1778657020710,45276,45276,0
100,2,29,408,18,30,1778657022705,1778657022826,1121422,14378,64197
101,2,24,520,79,36,1778657024694,1778657024819,1267863,58355,69329
102,2,0,452,48,26,1778657026726,1778657026849,1141028,34016,53655
103,2,3,404,32,23,1778657028693,1778657028842,993992,20471,25667
104,2,0,434,32,59,1778657030759,1778657030875,1011291,19296,69994
105,2,31,475,62,30,1778657033126,1778657033244,1245489,56266,44734
106,2,0,468,56,65,1778657035145,1778657035250,1193811,47083,127622
107,2,25,381,67,36,1778657036956,1778657037066,830616,41015,46066
108,2,0,450,30,50,1778657039078,1778657039233,1151852,20004,96891
109,2,36,398,0,10,1778657040837,1778657040942,947303,0,11250
110,2,3,420,9,44,1778657043127,1778657043268,1092434,23733,90478
111,2,10,398,3,28,1778657044976,1778657045089,928894,7179,34972
112,2,28,417,2,49,1778657047002,1778657047179,940225,4628,72815
113,2,0,426,28,52,1778657048736,1778657048839,767611,53060,50428
114,2,0,478,50,60,1778657050752,1778657050862,855901,90572,83242
115,2,19,446,43,41,1778657052819,1778657052933,755975,71685,41738
116,0,0,0,0,0,1778805058529,1778805058973,0,0,0
117,0,0,0,0,0,1778805060520,1778805060892,0,0,0
