Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
62,0,50,115,33,76,1778158985905,1778158985965,398279,114132,263389
63,0,76,172,67,80,1778158987920,1778158987996,943371,367301,439035
64,0,65,146,54,76,1778158989874,1778158989947,1084864,401067,564956
65,0,48,145,48,87,1778158991860,1778158991932,898720,66063,818896
66,0,58,126,50,69,1778158993866,1778158993974,430265,170580,235807
67,0,49,187,98,58,1778158995881,1778158995957,1008158,528187,312885
68,0,32,268,164,59,1778158997878,1778158997963,1981377,1212322,436390
69,0,39,92,43,38,1778158999859,1778158999970,431184,58991,357145
70,0,75,144,48,79,1778159001869,1778159001944,480636,160034,263919
71,0,4,84,6,75,1778159003865,1778159003944,447921,31963,399971
72,0,7,105,3,97,1778159005880,1778159005964,771384,22024,712655
73,0,115,101,2,98,1778159007885,1778159007962,919144,2598,915241
74,0,96,121,3,115,1778159009879,1778159009960,399603,9888,379827
75,0,3,102,3,96,1778159011861,1778159011972,541195,15909,509378
76,0,2,104,2,102,1778159013867,1778159013936,755607,14522,741085
77,0,108,102,3,98,1778159015881,1778159015977,916772,3843,911648
78,0,90,116,5,108,1778159017872,1778159017948,377327,16232,351356
79,0,3,91,1,90,1778159019866,1778159019928,475557,5219,470338
80,0,20,136,17,113,1778159021866,1778159021927,981860,122664,815901
81,0,98,111,2,107,1778159023879,1778159023962,994739,2464,989807
82,0,100,100,1,98,1778159025881,1778159025954,322489,3220,316049
83,0,2,103,3,100,1778159027871,1778159027944,536752,15621,521131
84,0,1,88,3,84,1778159029866,1778159029968,636400,21682,607489
85,0,7,93,3,90,1778159031871,1778159031974,834693,3590,831103
86,0,0,115,2,113,1778159033871,1778159033946,364653,6328,358325
87,0,38,146,22,108,1778159035873,1778159035956,754934,113640,558663
88,0,62,192,54,121,1778159037875,1778159037940,1372412,385765,865185
89,0,30,151,53,85,1778159039873,1778159039964,854262,60217,779279
90,0,83,95,47,41,1778159041868,1778159041951,296303,146340,128171
91,0,78,131,35,83,1778159043868,1778159043950,669788,178808,424566
92,0,90,104,22,78,1778159045871,1778159045947,738994,156231,554360
93,0,35,118,24,90,1778159047867,1778159047927,847031,25295,817512
94,0,102,105,27,73,1778159049870,1778159049940,626642,82533,528815
95,0,100,131,27,99,1778159051879,1778159051942,662293,136254,500808
96,0,154,119,10,87,1778159053879,1778159053961,840820,70620,614840
97,0,102,166,20,142,1778159055872,1778159055954,1406730,100843,1285718
98,0,75,139,33,97,1778159057877,1778159057948,765126,99589,638380
99,0,98,110,21,75,1778159059874,1778159059972,554517,105771,378233
100,0,90,109,17,85,1778159061875,1778159061955,764937,119208,596643
101,0,0,133,32,90,1778159063880,1778159064004,1108627,225605,815481
102,0,64,103,14,79,1778159065878,1778159065967,621234,41721,549707
103,0,29,102,16,82,1778159067876,1778159067963,507069,79356,407877
104,0,0,96,4,92,1778159069879,1778159069943,666139,27720,638419
105,0,2,101,2,99,1778159071878,1778159071946,894357,9826,884531
106,0,14,145,25,106,1778159073882,1778159073956,790652,72147,678106
107,0,82,101,19,80,1778159076003,1778159076049,503304,94526,398839
108,0,72,120,35,82,1778159078024,1778159078092,841460,245209,575237
109,0,16,97,18,72,1778159079929,1778159079986,782783,111944,640698
110,0,8,82,4,78,1778159081938,1778159082000,557177,11453,545724
111,0,65,117,16,100,1778159083956,1778159084026,572161,78069,489214
112,0,31,122,33,84,1778159085960,1778159086020,838604,226679,577584
113,0,89,125,41,73,1778159087955,1778159088031,860674,179137,648168
114,0,29,132,37,89,1778159089920,1778159090003,732719,103904,611966
115,0,81,123,33,80,1778159091911,1778159091980,588242,157687,382774
116,0,74,128,34,81,1778159093938,1778159094031,873903,231984,553218
117,0,62,123,43,74,1778159095926,1778159096046,918678,219499,654187
118,0,37,283,169,68,1778159098013,1778159098185,1113977,497096,481563
119,0,43,66,27,37,1778159099893,1778159100027,315644,129028,177057
120,0,101,134,31,88,1778159101973,1778159102111,919262,212546,603864
121,0,68,144,31,101,1778159103954,1778159104031,1007160,103618,886440
122,0,22,80,7,68,1778159105912,1778159105994,489992,18997,457422
123,0,104,105,3,99,1778159107924,1778159108000,494842,14097,466672
124,0,106,106,2,104,1778159109912,1778159109997,709646,13356,696290
125,0,67,153,39,106,1778159111939,1778159112065,1217495,244422,927234
126,0,45,96,24,67,1778159113921,1778159114014,496448,63918,419212
127,0,0,45,0,45,1778159115896,1778159115954,207193,0,207193
128,0,0,0,0,0,1778159117881,1778159117946,0,0,0
129,0,0,0,0,0,1778159119883,1778159119954,0,0,0
130,0,0,0,0,0,1778159121883,1778159121952,0,0,0
