Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
81,0,1,76,3,73,1778159023850,1778159023940,677332,3632,673700
82,0,0,101,2,99,1778159025848,1778159025930,323301,6394,316907
83,0,1,112,1,111,1778159027847,1778159027926,581669,5188,576481
84,0,0,100,0,100,1778159029851,1778159029938,720175,0,720175
85,0,1,116,6,110,1778159031852,1778159031968,1022253,7135,1015118
86,0,2,88,6,82,1778159033848,1778159033927,277378,18861,258517
87,0,7,136,28,102,1778159035858,1778159035953,702675,144505,527199
88,0,42,115,40,72,1778159037852,1778159037931,821003,285413,514195
89,0,83,79,13,63,1778159039848,1778159039964,595713,14787,577516
90,0,75,192,108,47,1778159041856,1778159041946,597698,335976,146622
91,0,79,111,43,56,1778159043853,1778159043946,567083,219563,286244
92,0,208,235,116,85,1778159045858,1778159045949,1669926,824117,604255
93,0,147,342,205,62,1778159047865,1778159047933,2032130,1100138,563586
94,0,170,258,177,30,1778159049857,1778159049939,868891,540903,172182
95,0,110,295,206,39,1778159051855,1778159051929,1485629,1037138,196755
96,0,139,232,158,32,1778159053860,1778159053919,1628715,1109102,224795
97,0,132,237,151,25,1778159055854,1778159055946,1437833,884483,226182
98,0,19,252,157,35,1778159057859,1778159057929,860442,470962,209511
99,0,154,231,158,23,1778159059856,1778159059964,1161728,794509,115788
100,0,28,263,171,39,1778159061859,1778159061944,1841734,1197287,273361
101,0,128,314,209,36,1778159063867,1778159064020,1613553,973571,326800
102,0,20,240,155,31,1778159065859,1778159065965,907596,461442,285430
103,0,0,146,89,34,1778159067858,1778159067928,719406,438267,167875
104,0,106,68,5,62,1778159069857,1778159069952,472443,34690,430815
105,0,0,118,6,108,1778159071858,1778159071935,1037037,53520,963905
106,0,0,181,54,117,1778159073859,1778159073948,1069838,155375,885691
107,0,0,181,87,64,1778159075865,1778159075931,879806,422419,311709
108,0,36,282,172,57,1778159077876,1778159077944,1934062,1179244,391417
109,0,63,204,119,50,1778159079990,1778159080078,1448210,756394,449538
110,0,3,83,18,63,1778159081929,1778159081994,430821,51438,373673
111,0,84,181,65,90,1778159083977,1778159084046,888092,318474,442224
112,0,40,294,151,84,1778159085999,1778159086065,2033046,1043853,581360
113,0,40,156,97,40,1778159087931,1778159088027,1135020,635570,355012
114,0,51,191,113,47,1778159089912,1778159090005,681710,317597,276987
115,0,57,196,94,69,1778159091899,1778159091978,936698,449066,329984
116,0,23,262,157,57,1778159093899,1778159094006,1781859,1067584,387859
117,0,30,203,126,37,1778159095898,1778159096026,1212219,701754,326300
118,0,11,136,73,47,1778159097920,1778159098077,538327,206912,286040
119,0,45,247,141,60,1778159099955,1778159100106,1200100,684890,291764
120,0,40,179,108,45,1778159101893,1778159102078,1221808,737057,307312
121,0,48,173,91,47,1778159103886,1778159103967,1394590,720343,409516
122,0,15,101,22,66,1778159105898,1778159105983,417615,59446,323046
123,0,112,103,11,89,1778159107897,1778159107963,481556,51250,416320
124,0,0,116,4,112,1778159109904,1778159109985,775173,26664,748509
125,0,35,218,103,95,1778159111916,1778159112058,1358606,450034,830217
126,0,28,69,20,41,1778159113877,1778159113975,277449,52490,203965
127,0,0,51,0,51,1778159115872,1778159115936,233861,0,233861
128,0,0,0,0,0,1778159117864,1778159117928,0,0,0
129,0,0,0,0,0,1778159119865,1778159119941,0,0,0
130,0,0,0,0,0,1778159121864,1778159121928,0,0,0
