Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,57,341,177,0,1778651918361,1778651918420,702712,362742,0
2,0,20,446,108,97,1778651920368,1778651920428,861679,216511,156920
3,0,0,249,133,97,1778651922355,1778651922450,328472,131316,120591
4,0,23,294,0,29,1778651924367,1778651924468,831515,0,30189
5,0,0,680,263,97,1778651926379,1778651926445,1262159,512860,120496
6,0,0,155,65,38,1778651928355,1778651928424,296362,54976,36898
7,0,10,360,0,50,1778651930385,1778651930500,1018888,0,102054
8,0,0,413,141,27,1778651932382,1778651932479,757831,261245,37071
9,0,0,179,129,32,1778651934354,1778651934447,212095,97433,45778
10,0,0,416,174,18,1778651936382,1778651936474,774811,127360,17496
11,0,0,304,36,35,1778651938371,1778651938485,738429,25181,69200
12,0,62,405,0,61,1778651940403,1778651940548,1040645,0,83549
13,0,0,430,70,108,1778651942377,1778651942489,704903,116358,165194
14,0,0,169,7,108,1778651944364,1778651944456,298399,4131,98041
15,0,0,506,0,137,1778651946393,1778651946503,1142140,0,164241
16,0,0,322,12,58,1778651948384,1778651948496,479118,19044,53680
17,0,0,324,100,87,1778651950377,1778651950488,641193,53048,97116
18,0,0,270,0,19,1778651952387,1778651952476,654930,0,16777
19,0,0,423,232,31,1778651954394,1778651954486,633842,337828,58559
20,0,0,354,76,47,1778651956401,1778651956528,503973,109033,57492
21,0,0,271,171,40,1778651958377,1778651958459,294590,53325,38869
22,0,0,329,130,4,1778651960395,1778651960516,512752,42382,3472
23,0,0,326,121,8,1778651962384,1778651962489,498286,26691,14649
24,0,0,328,0,9,1778651964403,1778651964516,738614,0,10563
25,0,0,272,19,19,1778651966385,1778651966459,324749,21603,30732
26,0,0,144,0,29,1778651968385,1778651968579,400981,0,25665
28,1,0,79,0,79,1778651972368,1778651972474,164241,0,164241
29,1,0,54,0,54,1778651974368,1778651974449,56880,0,56880
30,1,0,54,0,54,1778651976366,1778651976446,70037,0,70037
31,1,0,65,0,65,1778651978370,1778651978448,74029,0,74029
32,1,0,67,0,67,1778651980369,1778651980453,65813,0,65813
33,1,0,111,0,111,1778651982378,1778651982462,98445,0,98445
34,1,0,113,0,113,1778651984373,1778651984450,106144,0,106144
35,1,0,108,0,108,1778651986374,1778651986448,87199,0,87199
36,1,0,47,0,47,1778651988372,1778651988467,60571,0,60571
37,1,0,79,0,79,1778651990372,1778651990472,92713,0,92713
38,1,0,6,0,6,1778651992367,1778651992432,7556,0,7556
39,1,0,9,0,9,1778651994369,1778651994464,13531,0,13531
40,1,1,5,5,0,1778651996371,1778651996445,3760,3760,0
41,1,4,384,0,3,1778651998408,1778651998469,1068775,0,4188
42,1,3,258,9,4,1778652000397,1778652000502,463045,15975,8374
43,1,16,212,71,4,1778652002397,1778652002483,572625,50227,7141
44,1,0,335,0,16,1778652004416,1778652004488,903943,0,32551
45,1,12,336,96,18,1778652006405,1778652006519,538578,151321,18928
46,1,0,113,79,12,1778652008384,1778652008452,134422,33329,23740
47,1,0,437,0,90,1778652010433,1778652010521,1007435,0,129935
48,1,0,372,47,58,1778652012424,1778652012505,514758,61821,72234
49,1,0,145,42,27,1778652014388,1778652014464,285313,9576,24712
50,1,0,491,0,21,1778652016435,1778652016498,1112973,0,40845
51,1,0,451,29,55,1778652018425,1778652018490,566819,35457,76805
52,1,0,213,42,40,1778652020396,1778652020451,462441,3834,40939
53,1,0,482,0,8,1778652022442,1778652022512,1048226,0,7368
54,1,276,91,86,5,1778652024387,1778652024472,102671,93289,9382
55,1,62,379,0,31,1778652026446,1778652026537,1141296,0,41715
56,1,91,321,62,19,1778652028908,1778652029003,819883,156514,45258
57,1,0,124,33,12,1778652030466,1778652030529,375893,31807,22770
58,1,0,437,0,46,1778652032516,1778652032578,1256290,0,60527
59,1,0,136,17,37,1778652034420,1778652034502,233999,32591,43632
60,1,0,38,0,38,1778652036403,1778652036496,68323,0,68323
61,1,0,66,0,66,1778652038409,1778652038465,85418,0,85418
62,1,0,34,0,34,1778652040389,1778652040447,31926,0,31926
63,1,0,8,0,8,1778652042390,1778652042472,5768,0,5768
64,1,0,8,0,8,1778652044423,1778652044526,14040,0,14040
65,1,0,24,0,24,1778652046400,1778652046491,26654,0,26654
67,2,0,15,0,15,1778652050849,1778652050942,54104,0,54104
68,2,0,0,0,0,1778652052386,1778652052449,0,0,0
69,2,0,0,0,0,1778652054390,1778652054471,0,0,0
70,2,0,0,0,0,1778652056386,1778652056422,0,0,0
