Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,0,401,235,0,1778651918300,1778651918386,812527,473737,0
2,0,0,352,113,24,1778651920301,1778651920360,662477,218876,22992
3,0,0,271,145,107,1778651922295,1778651922409,340707,137271,127635
4,0,0,258,0,25,1778651924300,1778651924395,736580,0,49338
5,0,0,359,31,99,1778651926304,1778651926379,604754,58380,111928
6,0,0,151,52,33,1778651928296,1778651928390,363652,42240,64086
7,0,0,428,0,103,1778651930312,1778651930426,1109307,0,171473
8,0,0,411,141,7,1778651932317,1778651932454,758758,257794,13888
9,0,0,313,277,25,1778651934301,1778651934412,274293,199422,33160
10,0,0,505,192,98,1778651936317,1778651936416,908054,129370,187936
11,0,0,318,43,60,1778651938319,1778651938444,708373,28302,94085
12,0,0,362,0,9,1778651940318,1778651940458,967327,0,17469
13,0,0,412,102,62,1778651942314,1778651942453,636545,165883,62820
14,0,0,110,6,34,1778651944302,1778651944397,316492,3190,63048
15,0,0,512,0,88,1778651946320,1778651946454,1223988,0,120801
16,0,0,277,9,21,1778651948323,1778651948466,444846,14013,39924
17,0,0,360,132,98,1778651950317,1778651950395,605456,57734,93963
18,0,0,375,0,68,1778651952323,1778651952417,887064,0,124372
19,0,0,433,236,32,1778651954320,1778651954441,617413,332979,46951
20,0,0,363,88,23,1778651956325,1778651956459,513898,120213,42528
21,0,0,316,198,64,1778651958318,1778651958409,287662,51856,56379
22,0,0,570,342,22,1778651960340,1778651960450,607972,88659,39726
23,0,0,312,86,20,1778651962334,1778651962472,522537,17540,31261
24,0,0,294,0,11,1778651964328,1778651964457,648591,0,19668
25,0,263,37,10,27,1778651966305,1778651966418,45741,10959,34782
26,0,0,404,0,12,1778651968344,1778651968529,1287295,0,22068
28,1,0,81,0,81,1778651972307,1778651972413,192025,0,192025
29,1,0,87,0,87,1778651974310,1778651974412,79426,0,79426
30,1,0,43,0,43,1778651976307,1778651976385,59717,0,59717
31,1,0,72,0,72,1778651978312,1778651978397,87295,0,87295
32,1,0,57,0,57,1778651980308,1778651980405,64330,0,64330
33,1,0,111,0,111,1778651982311,1778651982453,97436,0,97436
34,1,0,161,0,161,1778651984315,1778651984405,140330,0,140330
35,1,0,78,0,78,1778651986311,1778651986432,57667,0,57667
36,1,0,43,0,43,1778651988310,1778651988408,52432,0,52432
37,1,0,87,0,87,1778651990311,1778651990420,112437,0,112437
38,1,0,12,0,12,1778651992308,1778651992424,19044,0,19044
39,1,0,14,0,14,1778651994309,1778651994445,15330,0,15330
40,1,0,8,8,0,1778651996311,1778651996404,5680,5680,0
41,1,0,441,0,3,1778651998342,1778651998402,1197847,0,2988
42,1,0,269,2,8,1778652000340,1778652000448,467354,3440,14302
43,1,0,185,56,0,1778652002329,1778652002427,514310,36450,0
44,1,0,386,0,0,1778652004338,1778652004421,1028539,0,0
45,1,0,384,120,33,1778652006343,1778652006420,571300,177299,32448
46,1,0,109,54,39,1778652008320,1778652008402,127663,20131,52063
47,1,0,397,0,60,1778652010353,1778652010448,882800,0,55152
48,1,0,340,69,35,1778652012355,1778652012478,451778,88870,32935
49,1,0,172,22,73,1778652014328,1778652014431,350801,4312,94704
50,1,0,395,0,84,1778652016355,1778652016446,810875,0,117898
51,1,0,276,33,22,1778652018337,1778652018397,309140,37277,18172
52,1,36,132,0,43,1778652020329,1778652020418,316957,0,36099
53,1,107,271,36,23,1778652022342,1778652022455,564037,75457,33921
54,1,238,199,64,28,1778652024337,1778652024451,547447,68113,39908
55,1,0,322,0,8,1778652026356,1778652026447,970494,0,6656
56,1,0,438,107,21,1778652028358,1778652028465,879318,212677,33708
57,1,264,81,21,11,1778652030573,1778652030633,237831,22438,10945
58,1,26,391,0,12,1778652032590,1778652032651,1210444,0,24106
59,1,0,113,26,26,1778652034363,1778652034451,194924,48516,32220
60,1,0,48,0,48,1778652036347,1778652036466,64781,0,64781
61,1,0,41,0,41,1778652038339,1778652038425,28217,0,28217
62,1,0,28,0,28,1778652040344,1778652040409,18620,0,18620
63,1,0,25,0,25,1778652042327,1778652042432,30051,0,30051
64,1,0,17,0,17,1778652044327,1778652044498,20315,0,20315
65,1,0,10,0,10,1778652046330,1778652046487,6820,0,6820
67,2,0,8,0,8,1778652050329,1778652050379,26090,0,26090
68,2,0,0,0,0,1778652052327,1778652052439,0,0,0
69,2,0,0,0,0,1778652054327,1778652054453,0,0,0
70,2,0,0,0,0,1778652056328,1778652056395,0,0,0
