EpochID,Total tx # in this epoch,CTX # in this epoch,Normal tx # in this epoch,Broker1 tx # in this epoch,Broker2 tx # in this epoch,CTX ratio of this epoch
0,16000.00000000000000000000000000000000000000000000000000000000,5132.00000000000000000000000000000000000000000000000000000000,10868,5132,5132,0.32074999999999997957189634689711965620517730712890625000
