Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,119,217,136,25,1779097956781,1779097956934,548883,345251,7966
2,0,91,190,49,22,1779097958759,1779097958982,476465,54484,23665
3,0,160,108,12,5,1779097960751,1779097961026,309889,12459,6585
4,0,5,194,34,13,1779097962758,1779097962973,502841,30249,29075
5,0,6,208,44,17,1779097964780,1779097964993,493101,35770,25478
6,0,0,203,86,11,1779097966757,1779097966889,361554,52624,17550
7,0,2,154,61,25,1779097968750,1779097968938,258636,34184,41256
8,0,1,96,27,10,1779097970756,1779097971113,194728,17089,13970
9,0,33,156,0,13,1779097972771,1779097973088,395432,0,15840
10,0,0,145,33,2,1779097974751,1779097974946,322842,70768,1950
11,0,0,171,7,22,1779097976739,1779097976824,312619,12484,32220
12,0,0,183,7,19,1779097978749,1779097978836,295157,11564,19514
13,0,0,176,57,11,1779097980752,1779097980850,283795,90366,17794
14,0,0,136,89,0,1779097982769,1779097982950,217909,141215,0
15,0,0,169,45,0,1779097984786,1779097984977,260451,67005,0
16,0,0,187,82,40,1779097986780,1779097986968,239894,109998,38405
17,0,59,75,74,1,1779097988740,1779097988946,82936,82119,817
18,0,100,106,43,4,1779097990784,1779097991220,266200,55577,4307
19,0,0,112,8,8,1779097992749,1779097992866,301757,6859,9598
20,0,0,177,18,1,1779097994791,1779097994970,489457,15978,785
21,0,0,145,5,6,1779097996774,1779097997044,413247,4391,8100
22,0,0,222,46,9,1779097998778,1779097998860,489200,27501,6814
23,0,0,219,81,18,1779098000786,1779098000902,385978,44767,17991
24,0,0,159,50,15,1779098002754,1779098002859,280138,21026,20067
25,0,0,117,0,1,1779098004772,1779098004889,288741,0,610
27,1,0,51,0,50,1779098009471,1779098009717,109813,0,102528
28,1,0,2,0,2,1779098010726,1779098010895,1124,0,1124
29,1,0,18,0,18,1779098012738,1779098012852,26122,0,26122
30,1,0,2,0,2,1779098014725,1779098014781,810,0,810
31,1,0,5,0,5,1779098016728,1779098016827,5203,0,5203
32,1,0,44,0,44,1779098018740,1779098018817,20047,0,20047
33,1,0,14,0,14,1779098020740,1779098020978,9657,0,9657
34,1,0,6,0,6,1779098022734,1779098022879,2602,0,2602
35,1,0,5,0,5,1779098024734,1779098024903,3227,0,3227
36,1,0,9,0,9,1779098026735,1779098026818,10135,0,10135
37,1,0,53,0,53,1779098028755,1779098028872,22869,0,22869
38,1,0,11,0,11,1779098030748,1779098031039,14787,0,14787
39,1,0,1,0,1,1779098032735,1779098032896,1346,0,1346
40,1,0,2,0,2,1779098034735,1779098035057,2980,0,2980
41,1,0,19,0,19,1779098036751,1779098036917,6034,0,6034
42,1,0,3,0,3,1779098038739,1779098039009,3174,0,3174
43,1,0,10,0,10,1779098040746,1779098040863,7906,0,7906
44,1,25,3,0,3,1779098042745,1779098042838,3218,0,3218
45,1,1,31,0,31,1779098044748,1779098044887,58939,0,58939
46,1,1,1,0,1,1779098046740,1779098046907,2090,0,2090
47,1,0,1,0,1,1779098048742,1779098048834,1991,0,1991
48,1,0,14,0,14,1779098050749,1779098050844,16656,0,16656
49,1,0,2,0,2,1779098052745,1779098052933,2094,0,2094
50,1,0,2,0,2,1779098054746,1779098054837,1876,0,1876
51,1,0,1,0,1,1779098056746,1779098056813,1888,0,1888
52,1,1,1,0,1,1779098058752,1779098059054,1115,0,1115
53,1,0,1,0,1,1779098060746,1779098060811,1847,0,1847
54,1,0,0,0,0,1779098062745,1779098063053,0,0,0
55,1,0,1,0,1,1779098064747,1779098064817,826,0,826
56,1,0,1,0,1,1779098066748,1779098066989,1992,0,1992
57,1,0,0,0,0,1779098068746,1779098068802,0,0,0
58,1,0,3,0,3,1779098070756,1779098070829,3404,0,3404
59,1,0,5,0,5,1779098072754,1779098072915,5366,0,5366
60,1,0,4,0,4,1779098074759,1779098074899,4374,0,4374
61,1,0,7,0,7,1779098076752,1779098076813,12256,0,12256
62,1,0,6,0,6,1779098078754,1779098078823,5432,0,5432
63,1,0,8,0,8,1779098080760,1779098081075,12830,0,12830
64,1,0,41,0,41,1779098082765,1779098082829,30855,0,30855
65,1,0,12,0,12,1779098084777,1779098085019,20528,0,20528
66,1,0,16,0,16,1779098086759,1779098086846,12861,0,12861
67,1,0,1,0,1,1779098088755,1779098088826,641,0,641
68,1,0,17,0,17,1779098090758,1779098090812,19433,0,19433
69,1,0,5,0,5,1779098092756,1779098092813,5986,0,5986
70,1,0,7,0,7,1779098094762,1779098094889,10645,0,10645
71,1,0,1,0,1,1779098096757,1779098096820,1583,0,1583
72,1,0,7,0,7,1779098098764,1779098098947,10843,0,10843
73,1,0,18,0,18,1779098100762,1779098100822,9824,0,9824
74,1,0,22,0,22,1779098102776,1779098102875,21814,0,21814
75,1,0,30,0,30,1779098104769,1779098104828,35179,0,35179
76,1,0,4,0,4,1779098106764,1779098106840,3994,0,3994
77,1,0,17,0,17,1779098108764,1779098108867,20641,0,20641
78,1,0,36,0,36,1779098110766,1779098110822,20520,0,20520
79,1,0,16,0,16,1779098112779,1779098113059,17363,0,17363
80,1,0,12,0,12,1779098114765,1779098114821,14678,0,14678
81,1,0,18,0,18,1779098116780,1779098116901,16014,0,16014
82,1,0,7,0,7,1779098118765,1779098118820,7475,0,7475
83,1,0,20,0,20,1779098120778,1779098120933,20906,0,20906
84,1,0,3,0,3,1779098122774,1779098122850,3022,0,3022
85,1,0,4,0,4,1779098124771,1779098124850,5310,0,5310
86,1,0,11,0,11,1779098126772,1779098126828,9144,0,9144
87,1,0,8,0,8,1779098128771,1779098128836,8241,0,8241
88,1,0,28,0,28,1779098130784,1779098130960,31492,0,31492
89,1,0,2,0,2,1779098132773,1779098132853,2500,0,2500
90,1,0,2,0,2,1779098134772,1779098135034,784,0,784
91,1,0,0,0,0,1779098136775,1779098136866,0,0,0
92,1,0,0,0,0,1779098138777,1779098139010,0,0,0
93,1,0,2,0,2,1779098140778,1779098140862,2288,0,2288
94,1,0,2,0,2,1779098142780,1779098142887,260,0,260
95,1,0,0,0,0,1779098144783,1779098144936,0,0,0
96,1,1,0,0,0,1779098146777,1779098146857,0,0,0
97,1,0,1,0,1,1779098148783,1779098148868,2074,0,2074
98,1,1,0,0,0,1779098150779,1779098150860,0,0,0
99,1,10,1,0,1,1779098152786,1779098152874,2045,0,2045
100,1,0,10,0,10,1779098154794,1779098154890,20481,0,20481
101,1,2,0,0,0,1779098156781,1779098156965,0,0,0
102,1,0,4,0,4,1779098158785,1779098158873,5941,0,5941
103,1,0,1,0,1,1779098160792,1779098161010,1105,0,1105
104,1,4,2,0,2,1779098162789,1779098162953,2061,0,2061
105,1,2,6,0,6,1779098164796,1779098164993,10321,0,10321
106,1,0,3,0,3,1779098166789,1779098166863,4701,0,4701
107,1,0,3,0,3,1779098168791,1779098168943,4899,0,4899
108,1,0,9,0,9,1779098170792,1779098170857,8726,0,8726
109,1,0,10,0,10,1779098172793,1779098172851,11377,0,11377
110,1,0,4,0,4,1779098174795,1779098174871,4364,0,4364
111,1,0,4,0,4,1779098176794,1779098176851,5163,0,5163
112,1,0,12,0,12,1779098178819,1779098179067,20917,0,20917
113,1,0,54,0,54,1779098180827,1779098180954,49885,0,49885
114,1,0,4,0,4,1779098182794,1779098182867,5993,0,5993
115,1,0,7,0,7,1779098184796,1779098184863,7941,0,7941
116,1,0,2,0,2,1779098186795,1779098186848,2357,0,2357
117,1,0,3,0,3,1779098188795,1779098188976,4389,0,4389
118,1,0,20,0,20,1779098190803,1779098190865,31451,0,31451
