Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,77,180,70,25,1779097956469,1779097956711,461791,157089,26962
2,0,0,224,27,112,1779097958472,1779097958667,468308,21543,189501
3,0,51,183,15,56,1779097960473,1779097960848,413936,12908,63780
4,0,0,230,36,83,1779097962473,1779097962701,457373,22229,130427
5,0,0,224,34,85,1779097964469,1779097964765,419686,19868,115205
6,0,0,194,44,44,1779097966471,1779097966609,349333,14555,72956
7,0,0,265,111,54,1779097968473,1779097968661,357917,31784,84011
8,0,32,121,0,9,1779097970478,1779097970999,307972,0,9733
9,0,41,191,28,22,1779097972477,1779097972916,444044,68213,25338
10,0,0,181,41,23,1779097974473,1779097974685,341191,77295,30520
11,0,0,221,16,41,1779097976479,1779097976604,346395,25015,46864
12,0,0,187,4,39,1779097978476,1779097978631,256019,5786,37863
13,0,0,175,24,14,1779097980476,1779097980615,244168,32404,21924
14,0,0,164,55,6,1779097982481,1779097982748,233620,76052,10104
15,0,125,25,21,4,1779097984458,1779097984715,31294,25743,5551
16,0,67,255,105,25,1779097986488,1779097986835,572233,126703,18132
17,0,0,132,61,4,1779097988472,1779097988631,258269,48463,4018
18,0,0,98,32,0,1779097990469,1779097990857,235500,29783,0
19,0,0,143,7,32,1779097992482,1779097992593,327569,4088,42804
20,0,0,196,10,7,1779097994496,1779097994689,497953,6063,6546
21,0,0,156,4,6,1779097996486,1779097996643,387826,1910,7706
22,0,0,182,29,17,1779097998487,1779097998633,360339,10750,10125
23,0,0,187,59,7,1779098000494,1779098000662,325052,18411,10024
24,0,0,196,36,67,1779098002486,1779098002641,295730,7323,71950
25,0,0,140,0,29,1779098004483,1779098004672,276331,0,24493
27,1,1,35,0,34,1779098009131,1779098009527,94851,0,87702
28,1,0,3,0,3,1779098010466,1779098010694,2092,0,2092
29,1,0,24,0,24,1779098012470,1779098012688,27162,0,27162
30,1,0,6,0,6,1779098014468,1779098014594,6344,0,6344
31,1,0,19,0,19,1779098016474,1779098016601,19098,0,19098
32,1,0,11,0,11,1779098018469,1779098018669,3895,0,3895
33,1,0,8,0,8,1779098020469,1779098020778,8868,0,8868
34,1,0,8,0,8,1779098022471,1779098022739,3354,0,3354
35,1,0,11,0,11,1779098024480,1779098024789,10676,0,10676
36,1,2,18,0,18,1779098026475,1779098026729,22696,0,22696
37,1,6,4,0,4,1779098028475,1779098028739,7040,0,7040
38,1,1,17,0,17,1779098030480,1779098030760,27345,0,27345
39,1,4,4,0,4,1779098032473,1779098032716,5677,0,5677
40,1,0,12,0,12,1779098034475,1779098034725,17927,0,17927
41,1,3,1,0,1,1779098036474,1779098036739,1156,0,1156
