Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
80,1,0,22,0,22,1779098114872,1779098114948,24322,0,24322
81,1,0,14,0,14,1779098116874,1779098116988,11433,0,11433
82,1,0,9,0,9,1779098118868,1779098118958,10413,0,10413
83,1,0,20,0,20,1779098120876,1779098120991,14950,0,14950
84,1,0,3,0,3,1779098122870,1779098122947,4326,0,4326
85,1,0,11,0,11,1779098124873,1779098124953,9681,0,9681
86,1,0,6,0,6,1779098126872,1779098126977,5608,0,5608
87,1,0,5,0,5,1779098128873,1779098128952,4977,0,4977
88,1,0,12,0,12,1779098130886,1779098131071,12807,0,12807
89,1,0,1,0,1,1779098132874,1779098132956,340,0,340
90,1,0,0,0,0,1779098134885,1779098135085,0,0,0
91,1,0,3,0,3,1779098136875,1779098136960,2918,0,2918
92,1,0,1,0,1,1779098138883,1779098139072,381,0,381
93,1,0,0,0,0,1779098140876,1779098140952,0,0,0
94,1,0,3,0,3,1779098142882,1779098142962,1623,0,1623
95,1,0,2,0,2,1779098144881,1779098144985,1431,0,1431
96,1,0,3,0,3,1779098146882,1779098146966,516,0,516
97,1,0,2,0,2,1779098148883,1779098148963,310,0,310
98,1,0,1,0,1,1779098150882,1779098150959,1136,0,1136
99,1,0,7,0,7,1779098152886,1779098152976,941,0,941
100,1,0,0,0,0,1779098154886,1779098154985,0,0,0
101,1,0,0,0,0,1779098156885,1779098157042,0,0,0
102,1,0,1,0,1,1779098158887,1779098158971,1080,0,1080
103,1,0,1,0,1,1779098160908,1779098161093,1188,0,1188
104,1,4,2,0,2,1779098162897,1779098163013,2180,0,2180
105,1,4,10,0,10,1779098164895,1779098165033,14906,0,14906
106,1,0,5,0,5,1779098166890,1779098166965,9017,0,9017
107,1,1,2,0,2,1779098168893,1779098169025,2090,0,2090
108,1,0,2,0,2,1779098170891,1779098170964,2935,0,2935
109,1,0,10,0,10,1779098172893,1779098172977,11626,0,11626
110,1,12,17,0,17,1779098174907,1779098175123,29637,0,29637
111,1,0,16,0,16,1779098176898,1779098176982,26788,0,26788
112,1,2,7,0,7,1779098178903,1779098179126,9333,0,9333
113,1,0,18,0,18,1779098180906,1779098181046,18957,0,18957
114,1,0,17,0,17,1779098182899,1779098182982,19614,0,19614
115,1,0,31,0,31,1779098184900,1779098184973,39276,0,39276
116,1,0,9,0,9,1779098186898,1779098186981,14314,0,14314
117,1,0,28,0,28,1779098188910,1779098189051,37366,0,37366
118,1,0,35,0,35,1779098190908,1779098190976,49375,0,49375
119,1,0,182,39,8,1779098192975,1779098193103,303642,65389,6288
120,1,0,148,13,9,1779098194954,1779098195045,226563,20120,8319
121,1,0,173,27,9,1779098196969,1779098197056,259228,40064,11339
122,1,0,177,24,19,1779098198958,1779098199032,234047,31113,17643
123,1,101,36,31,5,1779098200931,1779098201045,43390,35040,8350
124,1,178,239,129,9,1779098203015,1779098203206,508808,154445,13356
125,1,0,190,7,5,1779098204984,1779098205072,566255,6748,7370
126,1,0,179,32,14,1779098207000,1779098207175,462437,31508,18722
127,1,0,185,59,2,1779098208963,1779098209076,411847,46672,3316
128,1,0,106,12,1,1779098210950,1779098211030,267932,7709,1601
129,1,0,179,9,4,1779098213030,1779098213198,486075,6499,6021
130,1,0,159,3,4,1779098214978,1779098215165,421467,1847,3833
131,1,0,215,39,14,1779098216983,1779098217169,464407,19197,15840
132,1,0,138,20,12,1779098219021,1779098219375,318950,10701,16738
133,1,38,129,0,0,1779098221006,1779098221400,340583,0,0
134,1,0,157,38,11,1779098223025,1779098223557,375189,86266,17933
135,1,89,71,61,10,1779098225349,1779098225607,124605,106644,17961
136,1,173,271,173,9,1779098227543,1779098227717,635207,248432,16729
137,1,136,203,24,6,1779098229501,1779098229649,640733,30430,5901
138,1,0,174,36,2,1779098231118,1779098231240,423076,27759,1098
139,1,0,131,29,14,1779098233014,1779098233262,282355,20438,12828
140,1,0,140,24,13,1779098235239,1779098235586,354522,19141,19223
141,1,24,141,0,19,1779098237036,1779098237140,326675,0,24494
142,1,11,149,24,9,1779098239146,1779098239253,330861,54443,4264
143,1,0,165,11,15,1779098241016,1779098241155,319229,22154,9392
144,1,0,135,41,11,1779098242962,1779098243116,241794,76201,6179
146,2,0,0,0,0,1779098251083,1779098251353,0,0,0
147,2,0,0,0,0,1779098253084,1779098253299,0,0,0
148,2,0,0,0,0,1779098255085,1779098255168,0,0,0
149,2,0,0,0,0,1779098257086,1779098257189,0,0,0
150,2,0,0,0,0,1779098259086,1779098259164,0,0,0
151,2,0,0,0,0,1779098261087,1779098261165,0,0,0
152,2,0,0,0,0,1779098263087,1779098263142,0,0,0
153,2,0,0,0,0,1779098265088,1779098265169,0,0,0
154,2,0,0,0,0,1779098267091,1779098267206,0,0,0
155,2,0,0,0,0,1779098269091,1779098269149,0,0,0
156,2,0,0,0,0,1779098271092,1779098271146,0,0,0
157,2,0,0,0,0,1779098273092,1779098273195,0,0,0
158,2,0,0,0,0,1779098275092,1779098275179,0,0,0
159,2,0,0,0,0,1779098277093,1779098277180,0,0,0
160,2,0,0,0,0,1779098279094,1779098279252,0,0,0
161,2,0,0,0,0,1779098281095,1779098281177,0,0,0
162,2,0,0,0,0,1779098283096,1779098283176,0,0,0
163,2,0,0,0,0,1779098285096,1779098285285,0,0,0
164,2,0,0,0,0,1779098287098,1779098287175,0,0,0
165,2,0,0,0,0,1779098289099,1779098289183,0,0,0
166,2,0,0,0,0,1779098291099,1779098291214,0,0,0
167,2,0,0,0,0,1779098293100,1779098293318,0,0,0
168,2,0,0,0,0,1779098295101,1779098295189,0,0,0
169,2,0,0,0,0,1779098297101,1779098297179,0,0,0
170,2,0,0,0,0,1779098299102,1779098299162,0,0,0
171,2,0,0,0,0,1779098301102,1779098301155,0,0,0
172,2,0,0,0,0,1779098303102,1779098303159,0,0,0
173,2,0,0,0,0,1779098305103,1779098305272,0,0,0
174,2,0,0,0,0,1779098307104,1779098307198,0,0,0
175,2,0,0,0,0,1779098309105,1779098309349,0,0,0
176,2,0,0,0,0,1779098311105,1779098311203,0,0,0
177,2,0,0,0,0,1779098313106,1779098313340,0,0,0
178,2,0,0,0,0,1779098315106,1779098315166,0,0,0
179,2,0,0,0,0,1779098317112,1779098317896,0,0,0
180,2,0,0,0,0,1779098319128,1779098319441,0,0,0
181,2,0,0,0,0,1779098321118,1779098321172,0,0,0
182,2,0,0,0,0,1779098323120,1779098323182,0,0,0
183,2,0,0,0,0,1779098325121,1779098325272,0,0,0
184,2,0,0,0,0,1779098327122,1779098327205,0,0,0
185,2,0,0,0,0,1779098329123,1779098329261,0,0,0
186,2,0,0,0,0,1779098331123,1779098331195,0,0,0
187,2,0,0,0,0,1779098333124,1779098333173,0,0,0
188,2,0,0,0,0,1779098335125,1779098335226,0,0,0
189,2,0,0,0,0,1779098337125,1779098337199,0,0,0
190,2,0,0,0,0,1779098339126,1779098339194,0,0,0
191,2,0,0,0,0,1779098341127,1779098341233,0,0,0
192,2,0,0,0,0,1779098343128,1779098343194,0,0,0
193,2,0,0,0,0,1779098345129,1779098345306,0,0,0
194,2,0,0,0,0,1779098347129,1779098347239,0,0,0
195,2,0,0,0,0,1779098349130,1779098349231,0,0,0
196,2,0,0,0,0,1779098351131,1779098351380,0,0,0
197,2,0,0,0,0,1779098353132,1779098353201,0,0,0
