Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,0,126,64,0,1779097955446,1779097955611,270955,135913,0
2,0,0,116,27,15,1779097957440,1779097957599,208548,49305,14120
3,0,0,147,39,14,1779097959445,1779097959599,254278,67396,20841
4,0,0,143,13,20,1779097961446,1779097961581,219550,20716,19980
5,0,0,137,11,23,1779097963442,1779097963590,208565,16575,34030
6,0,0,141,37,20,1779097965445,1779097965596,202493,52439,27699
7,0,0,129,62,16,1779097967448,1779097967568,158728,80019,11023
8,0,0,85,25,13,1779097969441,1779097969616,110470,30994,19298
9,0,142,25,22,3,1779097971435,1779097971588,28381,24392,3989
10,0,0,181,23,16,1779097973455,1779097973564,482136,17573,19780
11,0,0,111,5,11,1779097975448,1779097975606,287769,2823,7774
12,0,0,158,4,1,1779097977454,1779097977586,408584,1604,1582
13,0,0,196,40,13,1779097979461,1779097979631,384650,14655,15785
14,0,0,174,75,5,1779097981457,1779097981623,249819,19410,4802
15,0,19,39,0,3,1779097983452,1779097983684,89819,0,4845
16,0,0,137,19,2,1779097985458,1779097985552,287827,39195,910
17,0,0,142,48,39,1779097987455,1779097987686,276928,98845,61487
18,0,0,91,32,2,1779097989451,1779097989711,175489,59984,3163
19,0,0,138,28,19,1779097991459,1779097991539,203805,45118,9215
20,0,0,169,7,9,1779097993473,1779097993654,278074,11522,10322
21,0,0,156,6,6,1779097995464,1779097995598,235872,9090,4454
22,0,0,150,2,2,1779097997471,1779097997633,224498,2936,2872
23,0,0,151,28,10,1779097999465,1779097999534,195527,35606,10148
24,0,0,135,40,18,1779098001461,1779098001710,171180,54431,9284
25,0,114,35,25,10,1779098003446,1779098003547,37503,27698,9805
27,1,4,125,0,14,1779098009092,1779098009486,826930,0,40636
28,1,0,4,0,4,1779098009647,1779098009787,1850,0,1850
29,1,0,21,0,21,1779098011649,1779098011770,10976,0,10976
30,1,0,5,0,5,1779098013646,1779098013753,3941,0,3941
31,1,0,6,0,6,1779098015648,1779098015760,3270,0,3270
32,1,0,2,0,2,1779098017648,1779098017735,2686,0,2686
33,1,0,9,0,9,1779098019650,1779098019803,10547,0,10547
34,1,0,13,0,13,1779098021655,1779098021791,16656,0,16656
35,1,0,10,0,10,1779098023652,1779098023893,9440,0,9440
36,1,0,11,0,11,1779098025652,1779098025790,5559,0,5559
37,1,0,7,0,7,1779098027654,1779098027815,8367,0,8367
38,1,0,16,0,16,1779098029655,1779098029818,15062,0,15062
39,1,0,3,0,3,1779098031653,1779098031850,3948,0,3948
40,1,0,6,0,6,1779098033657,1779098033833,3615,0,3615
41,1,0,2,0,2,1779098035655,1779098035836,2520,0,2520
42,1,0,3,0,3,1779098037656,1779098037825,2673,0,2673
43,1,0,4,0,4,1779098039656,1779098039814,1680,0,1680
44,1,0,5,0,5,1779098041657,1779098041938,6125,0,6125
45,1,4,8,0,8,1779098043658,1779098043836,8387,0,8387
46,1,0,7,0,7,1779098045695,1779098045889,11539,0,11539
47,1,8,1,0,1,1779098047663,1779098047883,1040,0,1040
48,1,0,11,0,11,1779098049659,1779098049806,18453,0,18453
49,1,0,5,0,5,1779098051658,1779098051758,9440,0,9440
50,1,0,1,0,1,1779098053658,1779098053802,910,0,910
51,1,0,0,0,0,1779098055657,1779098055813,0,0,0
52,1,0,0,0,0,1779098057657,1779098057815,0,0,0
53,1,0,0,0,0,1779098059658,1779098059825,0,0,0
54,1,0,0,0,0,1779098061659,1779098061803,0,0,0
55,1,0,0,0,0,1779098063660,1779098063801,0,0,0
56,1,0,0,0,0,1779098065661,1779098065862,0,0,0
57,1,0,1,0,1,1779098067665,1779098067814,800,0,800
58,1,0,1,0,1,1779098069663,1779098069801,776,0,776
59,1,0,0,0,0,1779098071663,1779098071803,0,0,0
60,1,0,6,0,6,1779098073694,1779098073917,9226,0,9226
61,1,0,3,0,3,1779098075665,1779098075762,5118,0,5118
62,1,0,4,0,4,1779098077666,1779098077869,4165,0,4165
63,1,0,5,0,5,1779098079670,1779098079796,6539,0,6539
64,1,0,1,0,1,1779098081667,1779098081749,1649,0,1649
65,1,0,12,0,12,1779098083674,1779098083798,18030,0,18030
66,1,0,6,0,6,1779098085669,1779098085810,6935,0,6935
67,1,0,14,0,14,1779098087671,1779098087837,16287,0,16287
68,1,0,8,0,8,1779098089675,1779098089812,6964,0,6964
69,1,0,8,0,8,1779098091673,1779098091793,10697,0,10697
70,1,0,8,0,8,1779098093674,1779098093761,7316,0,7316
71,1,0,4,0,4,1779098095675,1779098095796,5254,0,5254
72,1,0,8,0,8,1779098097676,1779098097787,5276,0,5276
73,1,0,1,0,1,1779098099675,1779098099792,523,0,523
74,1,0,14,0,14,1779098101678,1779098101802,13277,0,13277
75,1,0,33,0,33,1779098103685,1779098103788,23687,0,23687
76,1,0,12,0,12,1779098105680,1779098105760,9094,0,9094
77,1,0,19,0,19,1779098107681,1779098107786,14221,0,14221
78,1,0,3,0,3,1779098109681,1779098109806,4324,0,4324
79,1,0,22,0,22,1779098111684,1779098111797,27825,0,27825
80,1,0,8,0,8,1779098113683,1779098113775,7827,0,7827
81,1,0,8,0,8,1779098115682,1779098115813,9997,0,9997
