Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,4,292,243,0,1779097955561,1779097955756,664707,551123,0
2,0,0,296,187,4,1779097957527,1779097957642,566643,349436,8041
3,0,0,272,166,23,1779097959529,1779097959665,490734,298064,40682
4,0,0,170,30,36,1779097961514,1779097961631,272267,49312,48651
5,0,0,244,85,26,1779097963532,1779097963655,386480,133548,40167
6,0,0,246,130,23,1779097965529,1779097965670,371998,193672,35845
7,0,0,230,169,3,1779097967519,1779097967611,309725,225017,5301
8,0,0,239,168,14,1779097969535,1779097969719,326848,225606,22446
9,0,121,68,57,11,1779097971508,1779097971643,84294,66336,17958
10,0,0,240,111,8,1779097973534,1779097973637,490251,92819,9462
11,0,0,120,7,11,1779097975521,1779097975635,314837,4154,8101
12,0,0,158,6,4,1779097977528,1779097977622,406135,2622,5463
13,0,0,271,87,8,1779097979548,1779097979712,494125,38986,5312
14,0,0,275,182,3,1779097981542,1779097981663,277748,54381,3807
15,0,105,43,0,2,1779097983539,1779097983688,99392,0,2229
16,0,0,222,105,5,1779097985539,1779097985614,474898,223079,5635
17,0,0,271,186,35,1779097987559,1779097987805,575630,404969,58313
18,0,0,199,132,2,1779097989546,1779097989780,389647,256301,1288
19,0,0,231,99,20,1779097991549,1779097991632,379700,168693,16551
20,0,0,170,12,10,1779097993562,1779097993731,291291,20677,11570
21,0,0,167,9,14,1779097995552,1779097995675,258599,14328,10804
22,0,0,194,3,3,1779097997563,1779097997717,305189,4653,3551
23,0,0,187,67,5,1779097999545,1779097999668,263789,94131,2190
24,0,0,286,177,24,1779098001587,1779098001785,394740,254160,15881
25,0,0,203,85,10,1779098003542,1779098003629,242283,101192,8612
27,1,8,15,0,15,1779098009088,1779098009441,45164,0,45164
28,1,0,8,0,8,1779098009525,1779098009735,3289,0,3289
29,1,0,21,0,21,1779098011514,1779098011642,6247,0,6247
30,1,0,6,0,6,1779098013513,1779098013628,7608,0,7608
31,1,0,6,0,6,1779098015513,1779098015635,3524,0,3524
32,1,0,0,0,0,1779098017512,1779098017644,0,0,0
33,1,0,1,0,1,1779098019520,1779098019687,1280,0,1280
34,1,0,13,0,13,1779098021516,1779098021652,14863,0,14863
35,1,0,11,0,11,1779098023517,1779098023676,10510,0,10510
36,1,0,7,0,7,1779098025517,1779098025644,3249,0,3249
37,1,0,5,0,5,1779098027517,1779098027716,4190,0,4190
38,1,0,6,0,6,1779098029528,1779098029708,3224,0,3224
39,1,1,0,0,0,1779098031517,1779098031795,0,0,0
40,1,3,3,0,3,1779098033519,1779098033661,4318,0,4318
41,1,1,4,0,4,1779098035520,1779098035738,7676,0,7676
42,1,2,1,0,1,1779098037521,1779098037721,2138,0,2138
43,1,4,4,0,4,1779098039522,1779098039721,6394,0,6394
44,1,2,5,0,5,1779098041524,1779098041802,9714,0,9714
45,1,0,2,0,2,1779098043523,1779098043662,3793,0,3793
46,1,0,11,0,11,1779098045526,1779098045855,19494,0,19494
47,1,1,6,0,6,1779098047525,1779098047863,6113,0,6113
48,1,0,3,0,3,1779098049526,1779098049655,3388,0,3388
49,1,0,4,0,4,1779098051527,1779098051631,7043,0,7043
50,1,0,0,0,0,1779098053526,1779098053748,0,0,0
51,1,0,0,0,0,1779098055527,1779098055711,0,0,0
52,1,0,0,0,0,1779098057527,1779098057683,0,0,0
53,1,0,0,0,0,1779098059528,1779098059626,0,0,0
54,1,0,0,0,0,1779098061528,1779098061748,0,0,0
55,1,0,0,0,0,1779098063529,1779098063672,0,0,0
56,1,0,2,0,2,1779098065531,1779098065824,1653,0,1653
57,1,0,1,0,1,1779098067531,1779098067663,649,0,649
58,1,0,0,0,0,1779098069530,1779098069657,0,0,0
59,1,0,1,0,1,1779098071532,1779098071660,1631,0,1631
60,1,0,9,0,9,1779098073536,1779098073909,9738,0,9738
61,1,0,2,0,2,1779098075534,1779098075656,1187,0,1187
62,1,0,12,0,12,1779098077537,1779098077819,14925,0,14925
63,1,0,2,0,2,1779098079535,1779098079666,2153,0,2153
64,1,0,4,0,4,1779098081536,1779098081626,5090,0,5090
65,1,0,13,0,13,1779098083538,1779098083684,7060,0,7060
66,1,0,8,0,8,1779098085538,1779098085662,10080,0,10080
67,1,0,14,0,14,1779098087540,1779098087668,14923,0,14923
68,1,0,10,0,10,1779098089541,1779098089671,7800,0,7800
69,1,0,9,0,9,1779098091539,1779098091663,6061,0,6061
70,1,0,5,0,5,1779098093539,1779098093639,2074,0,2074
71,1,0,8,0,8,1779098095540,1779098095628,9161,0,9161
72,1,0,6,0,6,1779098097542,1779098097644,4359,0,4359
73,1,0,2,0,2,1779098099540,1779098099651,1771,0,1771
74,1,0,9,0,9,1779098101542,1779098101627,3066,0,3066
75,1,0,28,0,28,1779098103549,1779098103671,18066,0,18066
76,1,0,19,0,19,1779098105546,1779098105649,15976,0,15976
77,1,0,12,0,12,1779098107545,1779098107650,7572,0,7572
78,1,0,11,0,11,1779098109546,1779098109622,8791,0,8791
79,1,0,8,0,8,1779098111547,1779098111650,1948,0,1948
80,1,0,16,0,16,1779098113548,1779098113639,8399,0,8399
81,1,0,6,0,6,1779098115548,1779098115649,5243,0,5243
82,1,0,17,0,17,1779098117550,1779098117644,10087,0,10087
83,1,0,1,0,1,1779098119549,1779098119830,1360,0,1360
84,1,0,15,0,15,1779098121558,1779098121779,16205,0,16205
85,1,0,12,0,12,1779098123554,1779098123669,4772,0,4772
86,1,0,7,0,7,1779098125562,1779098125716,3260,0,3260
87,1,5,5,0,5,1779098127553,1779098127687,5704,0,5704
88,1,3,8,0,8,1779098129553,1779098129688,14050,0,14050
89,1,1,7,0,7,1779098131554,1779098131659,10491,0,10491
90,1,4,4,0,4,1779098133554,1779098133684,5285,0,5285
91,1,0,6,0,6,1779098135554,1779098135718,10533,0,10533
92,1,2,3,0,3,1779098137554,1779098137820,3480,0,3480
93,1,0,3,0,3,1779098139555,1779098139768,5281,0,5281
94,1,0,3,0,3,1779098141556,1779098141675,2829,0,2829
95,1,0,4,0,4,1779098143556,1779098143655,6619,0,6619
96,1,0,4,0,4,1779098145558,1779098145661,4557,0,4557
97,1,0,6,0,6,1779098147557,1779098147708,10533,0,10533
98,1,1,6,0,6,1779098149558,1779098149922,10716,0,10716
99,1,0,1,0,1,1779098151559,1779098151668,1844,0,1844
100,1,0,4,0,4,1779098153561,1779098153800,3835,0,3835
101,1,0,1,0,1,1779098155562,1779098155810,1952,0,1952
102,1,0,2,0,2,1779098157562,1779098157688,1604,0,1604
103,1,0,5,0,5,1779098159564,1779098159807,8572,0,8572
104,1,0,1,0,1,1779098161563,1779098161844,926,0,926
105,1,0,5,0,5,1779098163566,1779098163694,5813,0,5813
106,1,0,10,0,10,1779098165567,1779098165682,9241,0,9241
107,1,0,6,0,6,1779098167567,1779098167692,8329,0,8329
108,1,0,3,0,3,1779098169566,1779098169721,5223,0,5223
109,1,0,2,0,2,1779098171567,1779098171718,1422,0,1422
110,1,0,4,0,4,1779098173569,1779098173709,5764,0,5764
111,1,0,23,0,23,1779098175571,1779098175751,33400,0,33400
112,1,0,20,0,20,1779098177573,1779098177696,22557,0,22557
113,1,0,11,0,11,1779098179571,1779098179705,11804,0,11804
114,1,0,8,0,8,1779098181581,1779098181709,6760,0,6760
115,1,0,12,0,12,1779098183574,1779098183700,7584,0,7584
116,1,0,6,0,6,1779098185575,1779098185743,6475,0,6475
117,1,0,8,0,8,1779098187574,1779098187696,7162,0,7162
118,1,0,0,0,0,1779098189573,1779098189685,0,0,0
119,1,0,15,14,1,1779098191583,1779098191700,5345,3843,1502
