Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,87,173,126,7,1779097955682,1779097955795,386121,290602,1139
2,0,0,201,87,27,1779097957668,1779097957739,382808,170992,29257
3,0,13,168,57,4,1779097959677,1779097959755,317121,107450,4253
4,0,0,165,14,45,1779097961667,1779097961745,272726,24601,58694
5,0,0,187,39,33,1779097963675,1779097963742,304425,64657,46158
6,0,0,162,57,32,1779097965680,1779097965751,256072,89540,49073
7,0,0,145,72,26,1779097967662,1779097967743,201828,105496,25553
8,0,0,113,69,6,1779097969662,1779097969771,155938,96173,5164
9,0,0,158,32,8,1779097971671,1779097971742,209895,40384,14596
10,0,0,61,52,9,1779097973659,1779097973734,62565,48512,14053
11,0,0,146,8,13,1779097975671,1779097975744,401498,5629,11842
12,0,0,169,8,4,1779097977672,1779097977754,454371,4560,5994
13,0,0,216,56,18,1779097979690,1779097979775,432223,28605,31562
14,0,0,226,120,6,1779097981694,1779097981773,310506,49453,6258
15,0,0,113,66,1,1779097983694,1779097983769,132660,18238,1700
16,0,0,192,88,0,1779097985681,1779097985763,256191,12001,0
17,0,0,96,0,38,1779097987700,1779097987842,198052,0,65861
18,0,0,164,91,4,1779097989705,1779097989841,334985,182455,6844
19,0,0,159,48,6,1779097991684,1779097991756,288661,87805,5606
20,0,0,173,12,9,1779097993709,1779097993829,313859,21856,10892
21,0,0,165,10,4,1779097995697,1779097995773,280977,16902,4342
22,0,0,162,4,4,1779097997697,1779097997791,266334,6500,5367
23,0,0,145,32,11,1779097999706,1779097999778,225239,48501,17188
24,0,0,165,62,19,1779098001720,1779098001835,237829,92102,18192
25,0,0,154,36,13,1779098003681,1779098003774,206559,48083,14590
27,1,16,70,0,70,1779098009336,1779098009616,198202,0,198202
28,1,0,16,0,16,1779098009668,1779098009794,7522,0,7522
29,1,0,29,0,29,1779098011672,1779098011773,16499,0,16499
30,1,0,45,0,45,1779098013669,1779098013770,34193,0,34193
31,1,0,47,0,47,1779098015672,1779098015784,41012,0,41012
32,1,0,51,0,51,1779098017674,1779098017769,45128,0,45128
33,1,0,47,0,47,1779098019690,1779098019827,50612,0,50612
34,1,0,10,0,10,1779098021675,1779098021814,12810,0,12810
35,1,0,7,0,7,1779098023678,1779098023887,5058,0,5058
36,1,0,10,0,10,1779098025674,1779098025803,7383,0,7383
37,1,0,1,0,1,1779098027672,1779098027824,1348,0,1348
38,1,0,8,0,8,1779098029685,1779098029833,10688,0,10688
39,1,0,5,0,5,1779098031677,1779098031858,3566,0,3566
40,1,0,2,0,2,1779098033676,1779098033831,528,0,528
41,1,0,2,0,2,1779098035673,1779098035827,488,0,488
42,1,0,5,0,5,1779098037682,1779098037832,4152,0,4152
43,1,0,6,0,6,1779098039677,1779098039835,3152,0,3152
44,1,3,5,0,5,1779098041683,1779098041943,6150,0,6150
45,1,0,11,0,11,1779098043689,1779098043834,14567,0,14567
46,1,0,2,0,2,1779098045721,1779098045899,2158,0,2158
47,1,3,2,0,2,1779098047696,1779098047881,2075,0,2075
48,1,0,3,0,3,1779098049681,1779098049806,5859,0,5859
49,1,0,5,0,5,1779098051680,1779098051763,9467,0,9467
50,1,0,0,0,0,1779098053681,1779098053819,0,0,0
51,1,0,0,0,0,1779098055691,1779098055810,0,0,0
52,1,0,0,0,0,1779098057683,1779098057825,0,0,0
53,1,0,0,0,0,1779098059684,1779098059828,0,0,0
54,1,0,0,0,0,1779098061681,1779098061816,0,0,0
55,1,0,0,0,0,1779098063684,1779098063814,0,0,0
56,1,0,21,0,21,1779098065691,1779098065884,18627,0,18627
57,1,0,0,0,0,1779098067683,1779098067830,0,0,0
58,1,0,0,0,0,1779098069687,1779098069805,0,0,0
59,1,0,16,0,16,1779098071692,1779098071806,12320,0,12320
60,1,0,45,0,45,1779098073710,1779098073922,64416,0,64416
61,1,0,58,0,58,1779098075695,1779098075783,43803,0,43803
62,1,0,32,0,32,1779098077700,1779098077879,36686,0,36686
63,1,0,46,0,46,1779098079696,1779098079824,50720,0,50720
64,1,0,56,0,56,1779098081699,1779098081774,54288,0,54288
65,1,0,100,0,100,1779098083715,1779098083837,115269,0,115269
66,1,0,13,0,13,1779098085698,1779098085829,13750,0,13750
67,1,0,86,0,86,1779098087711,1779098087891,105718,0,105718
68,1,0,92,0,92,1779098089721,1779098089840,101885,0,101885
69,1,0,60,0,60,1779098091707,1779098091825,86175,0,86175
70,1,0,7,0,7,1779098093697,1779098093780,4898,0,4898
71,1,0,14,0,14,1779098095698,1779098095791,12775,0,12775
72,1,0,11,0,11,1779098097701,1779098097812,11191,0,11191
73,1,0,9,0,9,1779098099702,1779098099805,11862,0,11862
74,1,0,24,0,24,1779098101701,1779098101819,35010,0,35010
75,1,0,31,0,31,1779098103711,1779098103812,24501,0,24501
76,1,0,24,0,24,1779098105705,1779098105788,24892,0,24892
77,1,0,17,0,17,1779098107707,1779098107797,13555,0,13555
78,1,0,11,0,11,1779098109705,1779098109802,11777,0,11777
79,1,0,15,0,15,1779098111710,1779098111817,19324,0,19324
80,1,0,22,0,22,1779098113707,1779098113803,20373,0,20373
81,1,0,8,0,8,1779098115707,1779098115822,4993,0,4993
82,1,0,11,0,11,1779098117708,1779098117787,13599,0,13599
83,1,0,15,0,15,1779098119718,1779098119863,7737,0,7737
84,1,0,2,0,2,1779098121706,1779098121863,716,0,716
85,1,0,2,0,2,1779098123708,1779098123823,1605,0,1605
86,1,0,7,0,7,1779098125715,1779098125853,6230,0,6230
87,1,0,11,0,11,1779098127716,1779098127847,9256,0,9256
88,1,0,16,0,16,1779098129722,1779098129845,7251,0,7251
89,1,0,0,0,0,1779098131708,1779098131792,0,0,0
90,1,0,0,0,0,1779098133711,1779098133827,0,0,0
91,1,0,1,0,1,1779098135719,1779098135833,1191,0,1191
92,1,0,1,0,1,1779098137725,1779098137881,1222,0,1222
93,1,0,0,0,0,1779098139725,1779098139886,0,0,0
94,1,0,1,0,1,1779098141721,1779098141839,1108,0,1108
95,1,0,0,0,0,1779098143715,1779098143825,0,0,0
96,1,0,1,0,1,1779098145721,1779098145944,1170,0,1170
97,1,0,1,0,1,1779098147724,1779098147871,1077,0,1077
98,1,0,0,0,0,1779098149729,1779098149923,0,0,0
99,1,0,0,0,0,1779098151717,1779098151828,0,0,0
