Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,18,195,139,5,1779097956614,1779097956773,539012,362959,5711
2,0,18,176,58,29,1779097958564,1779097958745,376472,50766,49385
3,0,24,124,12,18,1779097960560,1779097960892,338011,10866,39609
4,0,11,147,24,32,1779097962564,1779097962790,332699,16975,57544
5,0,6,235,84,27,1779097964565,1779097964864,445756,57491,40098
6,0,0,297,197,8,1779097966569,1779097966700,330298,82126,12891
7,0,0,350,245,31,1779097968574,1779097968732,316940,87696,45221
8,0,0,107,19,1,1779097970613,1779097971079,252414,11420,2169
9,0,69,112,0,7,1779097972598,1779097973002,277472,0,7388
10,0,0,190,65,4,1779097974574,1779097974813,396204,130753,7399
11,0,0,188,5,13,1779097976562,1779097976652,315683,8053,17537
12,0,0,171,5,17,1779097978565,1779097978665,244679,7402,11932
13,0,0,168,58,7,1779097980563,1779097980691,244297,82737,10489
14,0,0,158,113,4,1779097982569,1779097982832,230988,166115,3052
15,0,0,153,47,5,1779097984586,1779097984811,209741,62133,6663
16,0,59,134,91,43,1779097986572,1779097986847,145918,111137,34781
17,0,0,346,283,4,1779097988575,1779097988746,446471,255271,3471
18,0,0,179,98,5,1779097990604,1779097990919,343823,97269,5898
19,0,0,144,9,5,1779097992581,1779097992729,377777,6486,2790
20,0,0,161,11,3,1779097994598,1779097994833,432749,8248,4962
21,0,0,183,6,7,1779097996589,1779097996751,470675,3516,8912
22,0,0,206,63,10,1779097998582,1779097998689,373091,26846,6763
23,0,0,156,36,6,1779098000579,1779098000728,307234,13636,6972
24,0,0,131,48,7,1779098002570,1779098002690,195304,12114,2987
25,0,0,124,0,9,1779098004578,1779098004741,278241,0,9197
27,1,5,30,0,30,1779098009044,1779098009534,84068,0,84068
28,1,0,9,0,9,1779098010549,1779098010769,8965,0,8965
29,1,0,9,0,9,1779098012549,1779098012746,6527,0,6527
30,1,0,5,0,5,1779098014549,1779098014685,6586,0,6586
31,1,0,22,0,22,1779098016551,1779098016660,15980,0,15980
32,1,0,20,0,20,1779098018561,1779098018724,10385,0,10385
33,1,0,20,0,20,1779098020555,1779098020936,16170,0,16170
34,1,0,8,0,8,1779098022553,1779098022778,3662,0,3662
35,1,0,11,0,11,1779098024558,1779098024772,8467,0,8467
36,1,0,10,0,10,1779098026558,1779098026722,8514,0,8514
37,1,0,15,0,15,1779098028558,1779098028741,6700,0,6700
38,1,0,4,0,4,1779098030559,1779098030779,3034,0,3034
39,1,4,3,0,3,1779098032555,1779098032785,3701,0,3701
40,1,2,8,0,8,1779098034559,1779098034845,14259,0,14259
41,1,3,5,0,5,1779098036557,1779098036800,8099,0,8099
42,1,10,4,0,4,1779098038635,1779098038960,8434,0,8434
43,1,0,13,0,13,1779098040563,1779098040768,24674,0,24674
44,1,0,6,0,6,1779098042560,1779098042740,5850,0,5850
45,1,0,6,0,6,1779098044561,1779098044741,8656,0,8656
46,1,0,15,0,15,1779098046561,1779098046838,30274,0,30274
47,1,0,9,0,9,1779098048567,1779098048732,12956,0,12956
48,1,0,8,0,8,1779098050565,1779098050757,8103,0,8103
49,1,0,1,0,1,1779098052563,1779098052823,1941,0,1941
50,1,0,1,0,1,1779098054563,1779098054726,827,0,827
51,1,0,2,0,2,1779098056568,1779098056682,1504,0,1504
52,1,0,0,0,0,1779098058564,1779098058748,0,0,0
53,1,0,2,0,2,1779098060566,1779098060717,1498,0,1498
54,1,0,1,0,1,1779098062566,1779098062794,1822,0,1822
55,1,0,0,0,0,1779098064565,1779098064727,0,0,0
56,1,0,2,0,2,1779098066568,1779098066881,2762,0,2762
57,1,0,0,0,0,1779098068566,1779098068692,0,0,0
58,1,0,0,0,0,1779098070566,1779098070781,0,0,0
59,1,0,10,0,10,1779098072571,1779098072811,9688,0,9688
60,1,0,6,0,6,1779098074571,1779098074800,6473,0,6473
61,1,0,9,0,9,1779098076572,1779098076675,10475,0,10475
62,1,0,7,0,7,1779098078570,1779098078735,9577,0,9577
63,1,0,7,0,7,1779098080573,1779098080791,8866,0,8866
64,1,0,19,0,19,1779098082573,1779098082723,22498,0,22498
65,1,0,20,0,20,1779098084689,1779098084988,23813,0,23813
66,1,0,16,0,16,1779098086578,1779098086743,15244,0,15244
67,1,0,18,0,18,1779098088576,1779098088745,15125,0,15125
68,1,0,21,0,21,1779098090575,1779098090696,18419,0,18419
69,1,0,9,0,9,1779098092576,1779098092709,11449,0,11449
70,1,0,4,0,4,1779098094576,1779098094703,2892,0,2892
71,1,0,13,0,13,1779098096578,1779098096707,14067,0,14067
72,1,0,15,0,15,1779098098595,1779098098922,23007,0,23007
73,1,0,13,0,13,1779098100583,1779098100705,10611,0,10611
74,1,0,31,0,31,1779098102581,1779098102767,26681,0,26681
75,1,0,20,0,20,1779098104586,1779098104724,21059,0,21059
76,1,0,23,0,23,1779098106580,1779098106757,24573,0,24573
77,1,0,40,0,40,1779098108587,1779098108674,21416,0,21416
78,1,0,30,0,30,1779098110589,1779098110715,18804,0,18804
79,1,0,15,0,15,1779098112584,1779098112797,17828,0,17828
80,1,0,30,0,30,1779098114590,1779098114737,22077,0,22077
81,1,0,21,0,21,1779098116591,1779098116767,11500,0,11500
82,1,0,13,0,13,1779098118585,1779098118727,11368,0,11368
83,1,0,20,0,20,1779098120591,1779098120795,18152,0,18152
84,1,0,5,0,5,1779098122586,1779098122793,5426,0,5426
85,1,0,4,0,4,1779098124586,1779098124752,882,0,882
86,1,0,16,0,16,1779098126587,1779098126737,11111,0,11111
87,1,0,8,0,8,1779098128590,1779098128724,5334,0,5334
88,1,2,12,0,12,1779098130592,1779098130759,14121,0,14121
89,1,0,2,0,2,1779098132588,1779098132784,4381,0,4381
90,1,0,2,0,2,1779098134588,1779098134894,2544,0,2544
91,1,0,0,0,0,1779098136586,1779098136774,0,0,0
92,1,1,1,0,1,1779098138611,1779098138931,1265,0,1265
93,1,1,2,0,2,1779098140589,1779098140772,3136,0,3136
94,1,1,1,0,1,1779098142589,1779098142768,2036,0,2036
95,1,3,1,0,1,1779098144590,1779098144814,2057,0,2057
96,1,0,5,0,5,1779098146593,1779098146753,7875,0,7875
97,1,0,5,0,5,1779098148592,1779098148781,6915,0,6915
98,1,0,0,0,0,1779098150590,1779098150749,0,0,0
99,1,0,4,0,4,1779098152593,1779098152782,5802,0,5802
100,1,0,4,0,4,1779098154595,1779098154795,7814,0,7814
101,1,0,1,0,1,1779098156594,1779098156856,981,0,981
102,1,0,0,0,0,1779098158593,1779098158779,0,0,0
103,1,0,0,0,0,1779098160595,1779098160824,0,0,0
104,1,0,3,0,3,1779098162601,1779098162873,2850,0,2850
105,1,0,8,0,8,1779098164684,1779098164913,13787,0,13787
106,1,0,6,0,6,1779098166598,1779098166765,9823,0,9823
107,1,0,1,0,1,1779098168601,1779098168857,877,0,877
108,1,0,12,0,12,1779098170601,1779098170759,12137,0,12137
109,1,0,9,0,9,1779098172605,1779098172745,7574,0,7574
110,1,0,13,0,13,1779098174607,1779098174775,14698,0,14698
111,1,0,24,0,24,1779098176605,1779098176752,27592,0,27592
112,1,0,9,0,9,1779098178609,1779098178964,11984,0,11984
113,1,0,19,0,19,1779098180608,1779098180835,16910,0,16910
114,1,0,19,0,19,1779098182606,1779098182780,22526,0,22526
115,1,0,5,0,5,1779098184606,1779098184747,5951,0,5951
116,1,0,6,0,6,1779098186608,1779098186761,5545,0,5545
117,1,0,9,0,9,1779098188610,1779098188671,12431,0,12431
118,1,0,9,0,9,1779098190610,1779098190768,10164,0,10164
119,1,0,152,34,2,1779098192652,1779098192830,216326,47770,1027
120,1,0,143,16,10,1779098194642,1779098194735,173670,19805,5920
121,1,0,143,21,4,1779098196662,1779098196776,176677,25280,5705
122,1,145,38,24,14,1779098198619,1779098198823,36453,26064,10389
123,1,0,209,57,7,1779098200661,1779098200765,503785,48453,3694
124,1,0,192,67,10,1779098202663,1779098202752,398535,49630,13646
125,1,0,178,61,3,1779098204674,1779098204753,358968,39378,3063
126,1,0,199,73,1,1779098206655,1779098206726,372100,39133,1319
127,1,0,171,80,6,1779098208646,1779098208741,258970,36550,2908
128,1,0,97,7,3,1779098210643,1779098210714,218902,2282,1843
129,1,0,171,5,9,1779098212673,1779098212817,398991,1708,9367
130,1,0,191,7,4,1779098214677,1779098214760,424302,1477,3218
131,1,47,144,0,7,1779098216667,1779098216779,318750,0,9214
132,1,0,179,47,7,1779098218656,1779098218792,374882,99420,4177
133,1,0,138,18,10,1779098220720,1779098221173,317265,42016,9597
134,1,0,172,47,14,1779098222775,1779098223133,330387,86738,12782
135,1,86,66,60,6,1779098224654,1779098225232,86115,82428,3687
136,1,1,159,69,4,1779098226657,1779098226821,320509,37593,4747
137,1,3,214,101,4,1779098228960,1779098229248,439745,87530,7380
138,1,2,204,86,7,1779098230906,1779098231025,357798,47891,12457
