Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,24,353,235,0,1778207099547,1778207099814,905711,599928,0
2,0,0,185,113,24,1778207101503,1778207101639,285245,30138,44187
3,0,0,218,0,111,1778207103511,1778207103688,375236,0,119614
4,0,0,148,0,21,1778207105585,1778207105862,615192,0,41210
5,0,0,177,145,32,1778207107489,1778207107611,191135,167420,23715
6,0,0,294,0,76,1778207109527,1778207109663,841126,0,134475
7,0,31,38,0,23,1778207111490,1778207111693,101977,0,23320
8,0,128,133,31,1,1778207113499,1778207113790,297439,66753,1874
9,0,0,293,0,99,1778207115534,1778207115723,902445,0,104804
10,0,0,196,52,11,1778207117533,1778207117669,378513,100602,11790
11,0,0,290,0,98,1778207119550,1778207119744,847538,0,73660
12,0,0,166,141,25,1778207121506,1778207121662,296140,264715,31425
13,0,0,285,0,22,1778207123551,1778207123764,1067451,0,15983
14,0,0,202,144,47,1778207125525,1778207125736,260868,124971,70375
15,0,0,269,133,34,1778207127533,1778207127688,686474,373800,20298
16,0,0,314,140,61,1778207129582,1778207129805,776599,117994,98787
17,0,0,171,52,1,1778207131510,1778207131705,474445,142288,1575
18,0,0,176,43,36,1778207133519,1778207133713,520425,28470,29123
19,0,0,277,0,31,1778207135542,1778207135737,719984,0,48763
20,0,0,240,102,31,1778207137522,1778207137730,594797,64040,28657
21,0,0,259,0,11,1778207139549,1778207139785,688199,0,17413
22,0,0,167,6,91,1778207141529,1778207141711,410292,3201,84063
23,0,0,284,0,14,1778207143557,1778207143746,724713,0,21096
24,0,0,215,0,61,1778207145534,1778207145725,758024,0,56163
25,0,0,152,9,12,1778207147523,1778207147669,209444,12777,4518
26,0,0,275,0,43,1778207149572,1778207149757,857521,0,39150
27,0,0,14,0,0,1778207151499,1778207151636,75440,0,0
29,1,5,75,0,75,1778207155512,1778207155778,244724,0,244724
30,1,0,21,0,21,1778207157500,1778207157616,24373,0,24373
31,1,0,11,0,11,1778207159500,1778207159637,21098,0,21098
32,1,0,24,0,24,1778207161500,1778207161628,33288,0,33288
33,1,164,121,121,0,1778207163516,1778207163710,124883,124883,0
34,1,54,293,0,18,1778207165583,1778207165830,914190,0,39751
35,1,0,236,144,52,1778207167528,1778207167698,403963,134279,68544
36,1,0,177,58,18,1778207169546,1778207169689,505486,169384,35631
37,1,42,172,72,19,1778207171531,1778207171807,507741,64271,33422
38,1,16,283,0,42,1778207173550,1778207173783,789228,0,85485
39,1,25,247,140,31,1778207175897,1778207176015,580388,137309,54686
40,1,27,195,47,25,1778207177651,1778207177792,529256,129475,50405
41,1,35,353,186,58,1778207179685,1778207179849,751967,135622,88204
42,1,0,173,43,35,1778207181552,1778207181734,432867,112311,66896
43,1,0,347,71,31,1778207183671,1778207183802,1252281,43316,55517
44,1,12,311,0,58,1778207185625,1778207185916,817430,0,119188
45,1,0,106,5,33,1778207187539,1778207187693,347410,2120,38580
46,1,0,296,0,32,1778207189567,1778207189769,730111,0,59905
47,1,0,159,0,27,1778207191570,1778207191766,643012,0,48021
48,1,0,196,9,55,1778207193569,1778207193748,303764,12592,100293
49,1,0,279,0,14,1778207195569,1778207195830,943177,0,15419
50,1,0,26,8,9,1778207197516,1778207197609,63822,1512,14940
51,1,0,319,0,72,1778207199609,1778207199709,652229,0,76756
52,1,0,133,0,6,1778207201604,1778207201804,568954,0,10860
53,1,0,204,56,14,1778207203557,1778207203678,247544,66138,16341
54,1,96,154,0,12,1778207205555,1778207205763,488962,0,20633
55,1,9,231,114,21,1778207207559,1778207207688,645184,125401,20111
56,1,108,125,9,1,1778207209544,1778207209691,392012,27900,1611
57,1,48,124,0,3,1778207211548,1778207211710,624725,0,2846
58,1,127,206,48,23,1778207213568,1778207213717,416062,96844,36661
59,1,0,271,0,76,1778207215581,1778207215751,873147,0,77470
61,2,0,61,0,61,1778207219537,1778207219860,147480,0,147480
62,2,0,55,0,55,1778207221527,1778207221661,79535,0,79535
63,2,0,7,0,7,1778207223521,1778207223631,5965,0,5965
64,2,0,37,0,37,1778207225530,1778207225683,50991,0,50991
65,2,0,92,0,92,1778207227537,1778207227651,81213,0,81213
66,2,21,61,61,0,1778207229534,1778207229665,36965,36965,0
67,2,0,271,0,42,1778207231608,1778207231791,701620,0,68819
68,2,4,134,23,24,1778207233561,1778207233716,444252,13369,25051
69,2,0,240,0,18,1778207235583,1778207235823,629910,0,24284
70,2,14,134,30,15,1778207237844,1778207237938,468335,21724,18243
71,2,0,267,0,19,1778207239790,1778207239911,716865,0,35556
72,2,0,107,41,7,1778207241582,1778207241734,292653,18684,6587
73,2,0,237,0,25,1778207243687,1778207243786,573619,0,35227
74,2,0,191,76,8,1778207245615,1778207245833,539719,35463,16073
75,2,0,265,0,24,1778207247657,1778207247796,642902,0,46172
76,2,0,234,103,48,1778207249621,1778207249767,464223,35209,62949
77,2,0,393,0,62,1778207251761,1778207251870,923037,0,104610
78,2,0,82,22,15,1778207253561,1778207253677,206326,3705,10975
79,2,0,266,0,13,1778207255650,1778207255779,608514,0,23486
80,2,0,132,0,14,1778207257583,1778207257792,520998,0,14152
81,2,64,23,23,0,1778207259542,1778207259666,26036,26036,0
82,2,0,67,0,5,1778207261564,1778207261678,202453,0,7073
83,2,0,10,0,10,1778207263539,1778207263642,9675,0,9675
84,2,0,0,0,0,1778207265533,1778207265654,0,0,0
85,2,0,0,0,0,1778207267534,1778207267644,0,0,0
86,2,0,0,0,0,1778207269535,1778207269640,0,0,0
