Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,101,427,243,0,1778207099718,1778207099840,1108138,626727,0
2,0,0,578,214,233,1778207101580,1778207101662,940583,61846,300323
3,0,0,312,19,121,1778207103529,1778207103707,686922,44289,228053
4,0,47,221,0,30,1778207105616,1778207105900,932438,0,61435
5,0,0,278,181,97,1778207107511,1778207107629,333277,212294,120983
6,0,0,304,0,2,1778207109534,1778207109656,978697,0,1534
7,0,42,69,0,55,1778207111494,1778207111695,117300,0,43857
8,0,120,215,42,81,1778207113511,1778207113807,375678,91117,74570
9,0,0,249,0,59,1778207115551,1778207115713,884296,0,105207
10,0,0,268,122,12,1778207117538,1778207117692,525774,238898,15794
11,0,0,312,0,82,1778207119553,1778207119757,999896,0,69835
12,0,0,189,165,24,1778207121545,1778207121664,325700,309976,15724
13,0,0,311,0,38,1778207123548,1778207123739,1130356,0,45761
14,0,0,203,127,53,1778207125524,1778207125722,280414,108356,35392
15,0,0,382,65,145,1778207127567,1778207127699,842791,183475,164815
16,0,0,313,159,69,1778207129579,1778207129804,602618,133527,47841
17,0,0,305,91,85,1778207131546,1778207131727,674931,251004,60280
18,0,0,246,83,71,1778207133540,1778207133724,607826,55875,112047
19,0,0,331,0,77,1778207135560,1778207135762,776778,0,76471
20,0,0,258,147,11,1778207137540,1778207137739,580844,93678,17068
21,0,0,354,0,64,1778207139563,1778207139788,830741,0,45034
22,0,0,118,28,42,1778207141528,1778207141730,301346,15484,63436
23,0,0,290,0,26,1778207143552,1778207143761,714376,0,22432
24,0,0,132,0,15,1778207145527,1778207145724,555115,0,22022
25,0,0,168,16,27,1778207147532,1778207147707,235771,23328,24357
26,0,0,268,0,15,1778207149561,1778207149760,899937,0,6607
27,0,12,46,0,35,1778207151524,1778207151648,104604,0,45200
29,1,1,37,0,37,1778207155532,1778207155744,121550,0,121550
30,1,0,5,0,5,1778207157511,1778207157624,5649,0,5649
31,1,0,3,0,3,1778207159512,1778207159637,2700,0,2700
32,1,0,1,0,1,1778207161514,1778207161631,887,0,887
33,1,136,154,154,0,1778207163551,1778207163719,160296,160296,0
34,1,48,290,0,38,1778207165610,1778207165836,869344,0,67035
35,1,22,214,166,11,1778207167563,1778207167724,369048,159131,22880
36,1,21,264,82,58,1778207169606,1778207169747,702653,244226,81782
37,1,0,231,108,32,1778207171654,1778207171832,618334,99102,56188
38,1,86,260,0,11,1778207174301,1778207174449,913123,0,18625
39,1,0,277,180,24,1778207175627,1778207175793,531028,136583,37628
40,1,0,246,86,16,1778207177593,1778207177710,641680,229820,14848
41,1,0,317,171,15,1778207179602,1778207179766,764560,110691,29687
42,1,0,253,32,75,1778207181601,1778207181765,571732,84559,92811
43,1,0,262,130,33,1778207183597,1778207183761,591935,73819,56045
