Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
32,0,31,283,181,43,1778169059885,1778169059967,2170299,1387789,330142
33,0,59,168,92,31,1778169061883,1778169061964,525623,151777,299607
34,0,89,72,1,66,1778169063880,1778169063972,262974,3638,241146
35,0,77,112,21,89,1778169065888,1778169065957,629867,117917,500722
36,0,67,165,66,77,1778169067885,1778169067963,1256893,502472,586953
37,0,69,201,96,67,1778169069887,1778169069968,857085,152283,644549
38,0,37,310,178,69,1778169071895,1778169071979,1113614,638695,248833
39,0,94,68,21,37,1778169073885,1778169073966,378877,116920,206266
40,0,86,101,6,94,1778169075888,1778169075965,763871,45336,710982
41,0,108,91,4,86,1778169077887,1778169077968,829681,6164,821974
42,0,94,122,13,108,1778169079896,1778169080021,438277,46622,388066
43,0,96,107,10,94,1778169081890,1778169081965,591706,55245,519897
44,0,81,104,8,96,1778169083891,1778169083978,783853,60213,723640
45,0,100,83,2,81,1778169085894,1778169085968,774029,2994,771035
46,0,85,106,5,100,1778169087896,1778169088026,376724,17696,355490
47,0,102,87,2,85,1778169089895,1778169089972,477118,10948,466170
48,0,97,120,15,102,1778169091902,1778169091980,898091,112182,763470
49,0,91,105,6,97,1778169093892,1778169093980,931227,8749,919565
50,0,84,98,7,91,1778169095894,1778169095963,336872,23981,312891
51,0,116,210,79,85,1778169097902,1778169097982,1143327,429906,463096
52,0,153,294,98,116,1778169099907,1778169100019,2197750,732360,867555
53,0,164,319,79,153,1778169101899,1778169102001,1678312,110396,1446528
54,0,108,338,121,164,1778169103905,1778169103986,1136318,404760,554195
55,0,114,298,121,108,1778169105905,1778169105979,1588895,644560,576782
56,0,100,255,88,114,1778169107916,1778169107997,1871434,645392,837332
57,0,89,225,83,100,1778169109986,1778169110026,1102946,110579,936320
58,0,84,97,5,89,1778169112002,1778169112056,325293,16698,298576
59,0,85,103,16,84,1778169114049,1778169114126,556920,86377,454348
60,0,44,265,128,85,1778169116024,1778169116088,1949730,941471,625806
61,0,24,265,124,68,1778169117948,1778169118027,883382,158203,632034
62,0,10,254,142,73,1778169119922,1778169119994,821984,459081,236783
63,0,22,254,139,54,1778169121926,1778169122017,1332952,729184,283757
64,0,34,296,176,61,1778169123924,1778169124016,2142643,1273714,441937
65,0,30,216,127,43,1778169125920,1778169125984,600950,150608,395808
66,0,32,267,148,64,1778169127923,1778169128010,855786,474112,205494
67,0,62,247,140,51,1778169129923,1778169130059,1296028,734376,267904
68,0,8,186,83,62,1778169131917,1778169132007,1335941,595772,445923
69,0,29,223,111,68,1778169133929,1778169134008,803425,128033,624636
70,0,16,258,149,65,1778169135917,1778169136047,821828,474349,207415
71,0,61,66,11,50,1778169137910,1778169138029,340875,56759,258318
72,0,2,79,18,61,1778169139908,1778169139996,563057,128216,434841
73,0,0,91,0,91,1778169141905,1778169142016,832208,0,832208
74,0,93,112,7,102,1778169143913,1778169144043,786245,22064,754725
75,0,96,105,10,93,1778169145914,1778169146025,538961,51288,477415
76,0,6,100,5,94,1778169147915,1778169148004,710883,35525,668252
77,0,112,112,5,107,1778169149913,1778169150011,1020422,45540,974882
78,0,116,114,1,112,1778169151929,1778169152027,819255,3101,813054
79,0,86,121,9,108,1778169153923,1778169153994,613185,45565,547373
80,0,102,93,8,84,1778169155911,1778169155998,657201,56490,593648
81,0,84,104,21,81,1778169157914,1778169158000,934672,182294,734254
82,0,102,85,1,83,1778169159909,1778169159990,490644,3035,484576
83,0,90,103,3,100,1778169161924,1778169162019,521472,15156,506316
84,0,116,95,7,85,1778169163919,1778169164038,671558,49425,600953
85,0,93,124,7,114,1778169165918,1778169166003,1055127,23087,1029013
86,0,98,103,7,93,1778169167915,1778169168004,702694,21060,672615
87,0,94,103,3,98,1778169169919,1778169169992,514399,14961,489466
88,0,198,234,100,96,1778169171927,1778169172034,1644206,702395,674926
89,0,57,307,158,85,1778169173920,1778169174027,1893222,798586,766350
90,0,32,218,115,57,1778169175922,1778169175988,859279,338775,384982
91,0,49,303,151,73,1778169177927,1778169178010,1503686,749153,362580
92,0,12,222,133,49,1778169179922,1778169179985,1539331,922111,339889
93,0,10,129,53,65,1778169181920,1778169181999,897198,273482,581483
94,0,9,190,92,78,1778169183925,1778169183996,907255,268212,580719
95,0,81,138,66,55,1778169185921,1778169186070,687829,328695,274468
96,0,13,185,84,81,1778169187926,1778169188008,1279109,580549,560346
97,0,19,181,84,60,1778169189926,1778169190021,973542,300401,535480
98,0,0,166,74,60,1778169191926,1778169192019,784904,213692,478756
99,0,60,197,99,67,1778169193926,1778169194032,963534,483766,328301
100,0,72,182,99,60,1778169195924,1778169195999,1245920,677368,411173
101,0,3,133,48,72,1778169197924,1778169198062,991456,282724,641179
102,0,74,181,72,85,1778169199940,1778169200027,826662,204170,554429
103,0,88,142,47,74,1778169202047,1778169202092,694886,229693,362564
104,0,98,99,8,88,1778169204030,1778169204069,679513,54862,604080
105,0,81,108,9,98,1778169206044,1778169206097,927727,55894,870967
106,0,21,119,30,81,1778169208056,1778169208117,680073,86347,570696
107,0,60,167,56,90,1778169209994,1778169210062,805272,269816,434272
108,0,64,170,92,60,1778169211972,1778169212053,1156646,625695,408501
109,0,44,156,64,72,1778169213960,1778169214084,1184793,444526,635921
110,0,1,103,9,89,1778169215952,1778169216061,575336,24964,536462
111,0,59,146,45,95,1778169217993,1778169218066,697523,214633,454273
112,0,14,192,84,78,1778169220005,1778169220084,1302807,569759,529569
113,0,44,246,130,65,1778169221990,1778169222062,1312331,528898,569413
114,0,20,199,114,44,1778169223965,1778169224054,718334,310222,296549
115,0,21,236,140,54,1778169225976,1778169226081,1119923,664198,256466
116,0,63,149,69,50,1778169227957,1778169228068,1002604,464202,336568
117,0,58,218,110,73,1778169229983,1778169230078,1239320,463996,637885
118,0,38,126,48,58,1778169231973,1778169232075,590136,129905,406080
119,0,72,243,107,99,1778169233973,1778169234039,1132279,497935,462169
120,0,20,242,139,72,1778169235968,1778169236066,1614732,927055,480905
121,0,55,220,122,61,1778169237966,1778169238058,1063534,415174,528360
122,0,91,104,43,55,1778169239957,1778169240093,575092,115162,443858
123,0,98,101,7,91,1778169241946,1778169242027,465520,32226,419479
124,0,92,103,2,100,1778169243953,1778169244035,681070,13216,661246
125,0,54,224,99,94,1778169245981,1778169246082,1273238,359730,813570
126,0,30,263,159,54,1778169247981,1778169248067,905113,416217,358024
127,0,13,148,91,30,1778169249953,1778169250020,675565,415249,137123
128,0,56,228,118,79,1778169251999,1778169252101,1513595,782979,524917
129,0,50,191,99,56,1778169253985,1778169254086,1012997,388265,482828
130,0,26,267,162,50,1778169255973,1778169256073,913849,418060,353838
131,0,43,227,142,38,1778169257966,1778169258063,1034738,646957,173726
132,0,46,248,151,43,1778169259973,1778169260058,1622445,987474,281853
133,0,66,169,91,46,1778169261981,1778169262094,1167999,571466,394437
134,0,104,69,3,66,1778169263975,1778169264079,399662,7613,392049
135,0,91,116,9,104,1778169265981,1778169266059,524049,40620,469887
136,0,103,113,20,91,1778169267991,1778169268079,738272,130612,594598
137,0,98,113,6,103,1778169270001,1778169270093,941336,35214,879975
138,0,89,111,10,98,1778169271989,1778169272110,658952,25410,625919
139,0,82,97,7,89,1778169273974,1778169274075,437111,31520,401088
140,0,95,91,5,82,1778169275985,1778169276071,591238,32434,532858
141,0,84,105,10,95,1778169278002,1778169278096,829961,20980,808981
142,0,116,97,11,84,1778169279989,1778169280102,651190,27446,618757
143,0,93,120,4,116,1778169281985,1778169282078,536505,17838,518667
144,0,90,107,8,96,1778169283988,1778169284126,695907,51925,624511
145,0,89,115,19,90,1778169285986,1778169286077,794238,23895,759844
146,0,105,256,110,89,1778169288001,1778169288099,1032115,267579,625876
147,0,51,273,115,105,1778169289998,1778169290106,1210803,509706,466163
148,0,74,146,75,51,1778169292067,1778169292102,938040,481740,327833
149,0,99,76,1,74,1778169294078,1778169294118,633225,415,624377
150,0,82,107,5,99,1778169296137,1778169296184,666205,12366,646423
151,0,83,155,60,82,1778169298047,1778169298097,678473,262343,359284
152,0,72,203,103,83,1778169300057,1778169300134,1300740,659727,532136
153,0,63,197,100,72,1778169302017,1778169302077,1041991,352749,601052
154,0,52,228,120,65,1778169304032,1778169304102,814973,281159,433088
155,0,64,194,95,64,1778169305996,1778169306062,834113,408342,275338
156,0,71,167,69,79,1778169308003,1778169308105,1058700,437299,500985
157,0,25,251,130,71,1778169310014,1778169310075,1322449,517942,589869
158,0,26,233,138,52,1778169312011,1778169312094,719486,316710,304091
159,0,33,243,135,57,1778169313992,1778169314061,1034916,574781,242998
160,0,21,246,135,62,1778169315998,1778169316110,1550754,850897,391006
161,0,8,183,101,49,1778169318006,1778169318088,761904,275247,405790
162,0,14,198,95,81,1778169319999,1778169320093,840964,214786,576461
163,0,17,221,123,64,1778169321994,1778169322079,937113,521269,271764
164,0,10,170,89,62,1778169323987,1778169324059,1056570,553004,385505
165,0,23,212,96,78,1778169326021,1778169326105,1301560,455941,644113
166,0,80,150,70,53,1778169328008,1778169328114,529696,157369,311624
167,0,63,210,84,80,1778169330009,1778169330086,885146,353827,337549
168,0,16,95,22,63,1778169331995,1778169332067,588297,136141,390273
169,0,0,88,0,88,1778169333982,1778169334064,720180,0,720180
170,0,55,143,35,96,1778169336021,1778169336123,702567,77717,598201
171,0,21,272,147,72,1778169337997,1778169338064,1131171,611084,299772
172,0,45,276,162,60,1778169340015,1778169340103,1709033,1002955,371765
173,0,19,211,134,45,1778169342011,1778169342115,928978,473756,369108
174,0,58,283,159,61,1778169344028,1778169344192,944252,359379,442493
175,0,14,169,79,58,1778169345998,1778169346127,708570,331071,243377
176,0,9,165,69,68,1778169348009,1778169348191,1031504,431198,425323
177,0,83,121,36,69,1778169349996,1778169350103,987163,293555,563148
178,0,57,151,80,45,1778169351989,1778169352065,677817,167918,455310
179,0,163,182,80,68,1778169354020,1778169354146,759382,333516,284139
180,0,115,205,112,70,1778169355993,1778169356096,1252961,684067,428371
181,0,96,201,117,46,1778169358014,1778169358100,1627380,946786,373062
182,0,68,202,92,72,1778169360046,1778169360214,1017773,200331,734713
183,0,13,88,26,56,1778169361996,1778169362099,356904,105187,227421
184,0,160,139,28,97,1778169364036,1778169364144,845916,170005,590918
185,0,50,166,57,89,1778169366029,1778169366124,1336640,458583,717154
186,0,4,116,27,77,1778169368002,1778169368108,849622,53864,771820
187,0,91,86,2,83,1778169370003,1778169370067,340108,7885,328283
188,0,86,96,1,95,1778169371999,1778169372139,577320,6005,571315
189,0,77,179,70,86,1778169374011,1778169374095,1423000,556085,684196
190,0,21,221,99,77,1778169376018,1778169376107,1045405,191538,766797
191,0,115,205,102,74,1778169378280,1778169378348,855563,425464,309135
192,0,119,195,89,78,1778169380176,1778169380227,1178646,537701,471779
193,0,23,227,134,69,1778169382145,1778169382190,1816176,1071814,552409
194,0,64,162,100,23,1778169384084,1778169384144,498513,193959,228911
195,0,68,198,98,64,1778169386164,1778169386215,793184,392389,256628
196,0,130,155,65,68,1778169388148,1778169388248,935114,391979,410497
197,0,59,194,92,75,1778169390136,1778169390214,1550559,735090,599746
198,0,28,127,49,67,1778169392080,1778169392149,778821,93065,664866
199,0,58,230,100,91,1778169394102,1778169394161,897150,389324,356010
200,0,52,230,120,70,1778169396065,1778169396174,1355025,706291,413304
201,0,52,148,74,52,1778169398060,1778169398125,1158104,578522,407573
202,0,22,102,22,76,1778169400046,1778169400129,793486,39660,746609
203,0,95,106,4,101,1778169402116,1778169402190,409097,15375,389880
204,0,86,102,5,95,1778169404096,1778169404204,597754,29245,556819
205,0,45,174,65,87,1778169406087,1778169406159,1357096,506635,678970
206,0,57,263,124,83,1778169408086,1778169408152,1130466,218928,812612
207,0,21,221,118,72,1778169410042,1778169410098,817792,435930,267338
208,0,17,216,122,62,1778169412040,1778169412120,1233710,696563,354437
209,0,0,179,87,59,1778169414025,1778169414094,1373882,667385,453341
210,0,19,185,101,54,1778169416014,1778169416136,745817,170625,524511
211,0,18,210,96,71,1778169418039,1778169418127,771984,352708,261288
212,0,11,225,120,65,1778169420040,1778169420127,1275958,680361,368792
213,0,16,201,97,64,1778169422026,1778169422101,1535881,741095,489179
214,0,17,230,124,54,1778169424033,1778169424134,812996,204807,522275
215,0,29,175,96,45,1778169426011,1778169426105,633430,347371,163045
216,0,15,163,68,72,1778169428092,1778169428177,926592,386296,409617
217,0,18,150,56,76,1778169430052,1778169430139,1146002,427657,580886
218,0,0,94,3,90,1778169432012,1778169432104,870259,4746,863931
219,0,89,94,7,85,1778169434024,1778169434131,339195,25222,306766
220,0,18,241,114,94,1778169436032,1778169436103,1342266,634675,523869
221,0,18,179,89,51,1778169438014,1778169438090,1351819,672051,385268
222,0,18,208,107,70,1778169440021,1778169440105,883100,165545,669652
223,0,15,175,95,59,1778169442051,1778169442148,627174,340183,211780
224,0,8,184,95,60,1778169444049,1778169444146,1025814,529466,334741
225,0,0,238,136,62,1778169446024,1778169446086,1787199,1021046,465859
226,0,25,226,134,49,1778169448031,1778169448113,735494,203059,467214
227,0,12,226,134,54,1778169450058,1778169450140,798634,473227,191213
228,0,29,250,144,59,1778169452062,1778169452145,1382689,796142,326692
229,0,4,99,31,59,1778169454015,1778169454095,740219,231716,441264
230,0,14,159,48,90,1778169456060,1778169456124,955527,70351,854430
231,0,16,180,69,87,1778169458050,1778169458149,626800,239917,303450
232,0,23,235,111,80,1778169460060,1778169460146,1284950,606530,437987
233,0,68,156,82,56,1778169462161,1778169462199,1172101,615919,420978
234,0,97,77,7,68,1778169464124,1778169464167,657596,10221,644465
235,0,92,97,0,97,1778169466112,1778169466146,333347,0,333347
236,0,75,160,56,92,1778169468130,1778169468172,871783,304781,501686
237,0,64,244,123,75,1778169470133,1778169470206,1823439,918859,560930
238,0,1,71,5,64,1778169472025,1778169472113,609591,6781,600104
239,0,97,93,0,93,1778169474090,1778169474159,316247,0,316247
240,0,0,98,1,97,1778169476094,1778169476175,529499,5380,524119
241,0,106,127,13,110,1778169478143,1778169478222,943471,96452,817336
242,0,92,119,8,110,1778169480088,1778169480157,1040881,10656,1028891
243,0,87,104,9,92,1778169482043,1778169482142,344688,29765,305000
244,0,2,93,5,87,1778169484063,1778169484148,494055,26531,462216
245,0,0,95,9,85,1778169486060,1778169486165,695612,65858,622438
246,0,0,98,0,98,1778169488095,1778169488170,913666,0,913666
247,0,79,114,17,95,1778169490071,1778169490161,375665,55912,313174
248,0,0,83,2,81,1778169492050,1778169492142,437246,10527,426719
249,0,1,112,4,107,1778169494087,1778169494202,820234,29272,783642
250,0,79,126,17,103,1778169496102,1778169496164,984747,21313,955919
251,0,76,99,13,83,1778169498087,1778169498155,320490,41853,268971
252,0,26,196,71,88,1778169500103,1778169500149,1021991,369718,459601
253,0,16,261,110,118,1778169502080,1778169502155,1881873,792789,851249
254,0,54,180,82,68,1778169504081,1778169504161,759966,97629,626604
255,0,59,143,85,22,1778169506046,1778169506118,448506,266458,69209
256,0,78,151,70,62,1778169508075,1778169508179,783542,362889,322136
257,0,90,204,84,88,1778169510101,1778169510256,1479711,608807,638970
258,0,80,228,129,69,1778169512070,1778169512136,1421163,670365,629734
259,0,118,194,102,64,1778169514039,1778169514119,845497,313745,445634
260,0,111,225,108,78,1778169516106,1778169516219,1164122,558656,403726
261,0,117,221,112,61,1778169518070,1778169518147,1568585,794845,433106
262,0,6,161,84,51,1778169520038,1778169520133,1397976,706656,463248
263,0,91,85,1,83,1778169522029,1778169522102,474125,3023,468079
264,0,0,91,0,91,1778169524032,1778169524132,460000,0,460000
265,0,0,142,36,94,1778169526037,1778169526115,995972,252103,659829
266,0,47,158,52,84,1778169528071,1778169528159,946841,140737,759833
267,0,7,137,44,82,1778169530052,1778169530112,686263,130015,523743
268,0,59,239,117,89,1778169532080,1778169532158,1193819,583965,445110
269,0,32,212,105,59,1778169534065,1778169534151,1479517,732530,412132
270,0,16,251,130,79,1778169536070,1778169536156,1764283,830121,709505
271,0,15,162,80,53,1778169538062,1778169538157,655427,236444,333269
272,0,4,114,34,71,1778169540046,1778169540176,566851,168963,353160
273,0,0,102,8,90,1778169542064,1778169542130,705888,55328,622901
274,0,41,258,131,93,1778169544095,1778169544154,1399293,456812,831138
275,0,21,172,92,57,1778169546066,1778169546156,758153,268187,422943
276,0,4,133,39,80,1778169548070,1778169548151,652710,191235,392819
277,0,140,209,93,94,1778169550257,1778169550314,1475785,656356,664150
278,0,82,181,88,67,1778169552184,1778169552224,1293321,523660,600916
279,0,64,189,86,82,1778169554206,1778169554278,861853,257014,542083
280,0,106,66,1,64,1778169556097,1778169556214,325059,4921,315217
281,0,4,118,9,106,1778169558107,1778169558171,811433,61844,728974
282,0,75,191,80,94,1778169560109,1778169560191,992606,133872,835926
283,0,62,196,87,75,1778169562114,1778169562215,1039867,251419,690192
284,0,52,210,115,62,1778169564098,1778169564260,1035450,566810,305993
285,0,63,192,94,66,1778169566087,1778169566161,1310914,641601,450894
286,0,34,281,157,71,1778169568093,1778169568160,1828083,918796,626562
287,0,8,127,65,42,1778169570063,1778169570143,480272,179953,244928
288,0,58,207,96,89,1778169572069,1778169572156,987188,456911,425561
289,0,74,254,139,73,1778169574111,1778169574224,1732379,947399,498717
290,0,50,208,104,74,1778169576079,1778169576172,1354188,539516,648806
291,0,49,228,141,56,1778169578072,1778169578184,789562,377411,329092
292,0,7,170,75,64,1778169580063,1778169580136,783271,344902,295809
293,0,40,256,132,66,1778169582100,1778169582196,1703736,878242,439584
294,0,85,137,62,55,1778169584075,1778169584153,1163248,517551,473578
295,0,0,98,3,95,1778169586057,1778169586220,533102,7959,525143
296,0,0,86,2,83,1778169588047,1778169588117,391180,9076,377559
297,0,63,161,49,95,1778169590079,1778169590128,1053257,319718,622559
298,0,12,222,107,80,1778169592079,1778169592150,1448259,585088,684537
299,0,14,203,107,71,1778169594069,1778169594158,776573,269375,444262
300,0,2,84,8,72,1778169596055,1778169596158,379250,36039,325177
301,0,88,103,2,98,1778169598113,1778169598198,673388,13038,640792
302,0,0,93,2,88,1778169600082,1778169600206,769091,998,750548
303,0,100,108,1,106,1778169602092,1778169602164,690573,2450,685678
304,0,92,118,12,106,1778169604091,1778169604192,528109,53627,474482
305,0,81,104,8,96,1778169606105,1778169606182,671581,51615,619966
306,0,94,90,4,83,1778169608084,1778169608161,726753,17670,699841
307,0,91,104,3,100,1778169610089,1778169610192,646658,7308,636914
308,0,93,96,2,94,1778169612087,1778169612183,424833,8842,415991
309,0,93,121,21,94,1778169614085,1778169614190,777641,134904,604196
310,0,97,101,2,99,1778169616076,1778169616179,841811,8812,832999
311,0,88,103,2,99,1778169618081,1778169618193,584962,4811,575336
312,0,58,173,63,90,1778169620090,1778169620177,759079,276235,395163
313,0,84,252,125,83,1778169622091,1778169622180,1608967,797903,530193
314,0,9,208,92,84,1778169624076,1778169624171,1226913,400303,703490
315,0,11,232,123,66,1778169626094,1778169626190,806339,285800,420654
316,0,5,271,150,63,1778169628095,1778169628179,1166425,645360,271614
317,0,8,231,132,47,1778169630077,1778169630169,1450260,828435,295478
318,0,23,179,81,66,1778169632091,1778169632200,900214,262956,548274
319,0,88,114,30,77,1778169634240,1778169634287,573953,70663,486797
320,0,83,207,98,88,1778169636209,1778169636261,895881,423945,381084
321,0,66,244,122,83,1778169638168,1778169638225,1534103,766859,522100
322,0,56,205,110,66,1778169640172,1778169640224,1225305,550492,546800
323,0,96,82,24,56,1778169642110,1778169642194,359883,53713,301692
324,0,91,112,14,96,1778169644152,1778169644248,480271,59730,412008
325,0,1,103,11,91,1778169646114,1778169646184,639167,68200,564767
326,0,41,196,87,88,1778169648141,1778169648211,1026706,258489,723773
327,0,39,226,136,41,1778169650111,1778169650206,737518,299058,330703
328,0,95,107,31,61,1778169652087,1778169652171,445415,128952,254064
329,0,98,257,152,50,1778169654132,1778169654181,1581406,934817,308369
330,0,102,170,102,45,1778169656107,1778169656170,1381811,828715,366205
331,0,132,215,120,60,1778169658124,1778169658199,939762,255969,609174
332,0,52,179,79,76,1778169660088,1778169660179,734717,323818,312504
333,0,180,216,115,71,1778169662127,1778169662225,1325144,705179,436001
334,0,112,219,117,71,1778169664111,1778169664218,1778350,949769,576918
335,0,110,231,125,60,1778169666148,1778169666250,972713,265948,608902
336,0,90,173,88,52,1778169668118,1778169668208,704008,357594,212255
337,0,49,233,114,79,1778169670131,1778169670252,1418858,693219,482394
338,0,0,49,3,46,1778169672091,1778169672185,392683,23991,368692
339,0,90,97,2,95,1778169674105,1778169674176,952642,3913,948729
340,0,91,129,30,92,1778169676107,1778169676175,510076,118335,364122
341,0,1,97,3,92,1778169678110,1778169678227,581905,17973,551946
342,0,73,141,31,104,1778169680162,1778169680252,1129890,248179,833681
343,0,70,149,46,88,1778169682127,1778169682183,991908,88407,874689
344,0,43,168,61,79,1778169684129,1778169684255,669455,242738,315282
345,0,7,221,102,86,1778169686116,1778169686204,1308931,603779,509841
346,0,8,221,103,69,1778169688113,1778169688178,1742982,812021,544660
347,0,14,190,96,70,1778169690106,1778169690187,916634,179331,692514
348,0,18,211,112,66,1778169692108,1778169692227,822880,436359,257908
349,0,7,182,82,68,1778169694110,1778169694209,1069091,481470,399731
350,0,15,244,133,63,1778169696118,1778169696223,1923589,1048382,496865
351,0,21,180,103,47,1778169698106,1778169698246,716925,194710,465504
352,0,8,169,84,66,1778169700100,1778169700169,643518,319626,251590
353,0,26,205,93,82,1778169702113,1778169702203,1195903,542238,478766
354,0,66,206,108,65,1778169704127,1778169704243,1620651,849487,511613
355,0,3,71,4,66,1778169706083,1778169706229,659286,7311,650148
356,0,84,105,6,98,1778169708095,1778169708174,396100,22584,369756
357,0,82,113,17,89,1778169710102,1778169710209,654873,98323,516058
358,0,36,282,139,91,1778169712113,1778169712199,2191627,1079829,707841
359,0,9,195,98,52,1778169714137,1778169714214,761190,172987,508781
360,0,24,218,117,60,1778169716117,1778169716232,820967,440091,226819
361,0,7,90,19,66,1778169718104,1778169718244,518895,108910,381343
362,0,97,99,5,89,1778169720353,1778169720413,781674,39438,702795
363,0,105,104,5,97,1778169722351,1778169722424,973405,9429,960208
364,0,108,108,2,105,1778169724333,1778169724396,415739,7659,404245
365,0,101,112,4,108,1778169726357,1778169726399,653391,23277,630114
366,0,93,101,0,101,1778169728275,1778169728324,782646,0,782646
367,0,80,119,20,93,1778169730289,1778169730361,954910,35147,909229
368,0,2,83,3,80,1778169732330,1778169732420,316626,11427,305199
369,0,96,98,2,96,1778169734313,1778169734387,565941,11534,554407
370,0,82,102,5,96,1778169736366,1778169736478,801710,39273,754580
371,0,100,89,5,82,1778169738305,1778169738413,815195,8865,802780
372,0,3,117,13,102,1778169740255,1778169740366,435379,48122,379841
373,0,0,96,4,92,1778169742274,1778169742430,554154,23028,531126
374,0,90,113,12,99,1778169744263,1778169744373,870053,92269,762415
375,0,81,196,72,90,1778169746227,1778169746283,1030445,113259,863733
376,0,38,248,110,99,1778169748223,1778169748282,884092,391822,353348
377,0,41,173,75,64,1778169750175,1778169750242,954802,413734,353512
378,0,0,56,0,56,1778169752159,1778169752240,420791,0,420791
379,0,0,0,0,0,1778169754083,1778169754201,0,0,0
380,0,0,0,0,0,1778169756083,1778169756163,0,0,0
381,0,0,0,0,0,1778169758085,1778169758157,0,0,0
