Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
92,0,0,106,83,0,1778157589176,1778157589242,647346,506886,0
93,0,0,26,0,26,1778157589677,1778157589760,172272,0,172272
94,0,0,125,93,0,1778157590179,1778157590265,890746,662718,0
95,0,0,16,0,16,1778157590676,1778157590749,121765,0,121765
96,0,95,0,0,0,1778157591176,1778157591263,0,0,0
97,0,0,112,70,17,1778157591680,1778157591750,67002,41886,10153
98,0,43,1,0,1,1778157592178,1778157592252,1098,0,1098
99,0,0,47,43,4,1778157592681,1778157592749,74789,68425,6364
100,0,43,5,0,5,1778157593180,1778157593229,10360,0,10360
101,0,0,66,42,23,1778157593684,1778157593771,172131,109541,59983
102,0,29,0,0,0,1778157594180,1778157594225,0,0,0
103,0,0,44,27,15,1778157594685,1778157594758,158009,96968,53858
104,0,37,2,0,2,1778157595182,1778157595232,8128,0,8128
105,0,0,65,31,28,1778157595688,1778157595747,297479,141885,128140
106,0,105,1,0,1,1778157596182,1778157596255,5084,0,5084
107,0,10,114,84,9,1778157596686,1778157596777,638689,470608,50422
108,0,91,10,0,10,1778157597185,1778157597274,60990,0,60990
109,0,13,109,71,18,1778157597688,1778157597769,717864,467692,118444
110,0,2,13,0,13,1778157598187,1778157598269,92055,0,92055
111,0,31,9,2,7,1778157598689,1778157598791,68342,15186,53156
112,0,5,31,0,31,1778157599189,1778157599272,250251,0,250251
113,0,0,5,4,0,1778157599689,1778157599761,2723,2179,0
114,0,0,39,0,39,1778157600191,1778157600255,40550,0,40550
115,0,3,69,55,0,1778157600693,1778157600805,109158,87017,0
116,0,19,33,0,33,1778157601191,1778157601294,68419,0,68419
117,0,14,19,15,0,1778157601691,1778157601802,48952,38650,0
118,0,108,43,0,43,1778157602194,1778157602277,131186,0,131186
119,0,10,108,77,0,1778157602697,1778157602800,385505,274838,0
120,0,0,29,0,29,1778157603194,1778157603260,116777,0,116777
121,0,0,20,18,0,1778157603693,1778157603794,91170,82054,0
122,0,16,55,0,55,1778157604198,1778157604271,276971,0,276971
123,0,0,16,15,0,1778157604695,1778157604756,88271,82754,0
124,0,15,52,0,52,1778157605197,1778157605301,315242,0,315242
125,0,0,15,14,0,1778157605695,1778157605768,97824,91305,0
126,0,12,34,0,34,1778157606197,1778157606283,239267,0,239267
127,0,0,12,8,0,1778157606695,1778157606755,90032,60022,0
128,0,16,42,0,42,1778157607202,1778157607306,338224,0,338224
129,0,39,16,11,0,1778157607699,1778157607797,8432,5797,0
130,0,6,39,0,39,1778157608199,1778157608299,40140,0,40140
131,0,0,6,3,0,1778157608697,1778157608790,9097,4549,0
132,0,0,41,0,41,1778157609201,1778157609266,81609,0,81609
133,0,0,0,0,0,1778157609698,1778157609780,0,0,0
134,0,0,56,0,56,1778157610201,1778157610278,167896,0,167896
135,0,0,2,1,0,1778157610701,1778157610787,7008,3504,0
136,0,0,61,0,61,1778157611203,1778157611291,244479,0,244479
137,0,0,1,1,0,1778157611700,1778157611749,4463,4463,0
138,0,0,53,0,53,1778157612206,1778157612295,265481,0,265481
139,0,0,11,11,0,1778157612705,1778157612803,60632,60632,0
140,0,0,46,0,46,1778157613222,1778157613301,276513,0,276513
141,0,1,3,2,0,1778157613705,1778157613792,19490,12994,0
142,0,0,36,0,36,1778157614206,1778157614296,252069,0,252069
143,0,0,40,33,0,1778157614710,1778157614779,299277,246904,0
144,0,0,29,0,29,1778157615207,1778157615282,231570,0,231570
145,0,9,123,85,0,1778157615712,1778157615825,63292,43736,0
146,0,0,19,0,19,1778157616210,1778157616263,18085,0,18085
147,0,0,25,14,0,1778157616709,1778157616768,36380,20374,0
148,0,0,29,0,29,1778157617209,1778157617243,55956,0,55956
149,0,0,16,12,0,1778157617710,1778157617789,39568,29676,0
150,0,0,47,0,47,1778157618218,1778157618317,140994,0,140994
151,0,0,16,15,0,1778157618710,1778157618767,55153,51706,0
152,0,0,57,0,57,1778157619212,1778157619302,226960,0,226960
153,0,0,3,1,0,1778157619711,1778157619788,13401,4467,0
154,0,0,42,0,42,1778157620228,1778157620327,210180,0,210180
155,0,0,0,0,0,1778157620710,1778157620799,0,0,0
156,0,0,37,0,37,1778157621229,1778157621309,221295,0,221295
157,0,0,6,6,0,1778157621713,1778157621786,38730,38730,0
158,0,0,41,0,41,1778157622226,1778157622320,286511,0,286511
159,0,0,1,1,0,1778157622714,1778157622800,7465,7465,0
160,0,0,47,0,47,1778157623216,1778157623258,372356,0,372356
161,0,0,0,0,0,1778157623715,1778157623794,0,0,0
162,0,0,0,0,0,1778157624216,1778157624277,0,0,0
163,0,0,0,0,0,1778157624716,1778157624804,0,0,0
164,0,0,0,0,0,1778157625217,1778157625284,0,0,0
165,0,0,203,166,0,1778158546269,1778158546329,664780,543662,0
166,0,0,269,118,113,1778158548282,1778158548344,1420923,622170,598372
167,0,0,81,43,34,1778158550228,1778158550275,582916,309272,244886
168,0,0,224,131,56,1778158552226,1778158552264,707788,150980,514147
169,0,0,209,134,38,1778158554204,1778158554259,656744,420825,119715
170,0,0,163,85,54,1778158556205,1778158556256,836691,436142,277406
171,0,0,245,140,67,1778158558212,1778158558265,1747978,998565,478364
172,0,0,192,114,46,1778158560207,1778158560282,585616,128619,420898
173,0,0,313,198,52,1778158562213,1778158562264,970977,613882,161798
174,0,0,129,84,25,1778158564202,1778158564258,656754,427561,127386
175,0,0,136,62,56,1778158566201,1778158566256,963624,439226,396887
176,0,2,70,6,63,1778158568203,1778158568255,579710,6412,572229
177,0,12,114,18,94,1778158570201,1778158570241,347732,54834,286806
178,0,2,115,9,103,1778158572204,1778158572266,582896,45612,522080
179,0,93,176,54,104,1778158574205,1778158574242,1238860,380025,732161
180,0,15,168,97,39,1778158576200,1778158576246,1230388,676614,352614
181,0,64,119,31,78,1778158578206,1778158578249,360448,93854,236324
182,0,32,210,99,79,1778158580215,1778158580270,1059313,499267,398659
183,0,96,122,33,78,1778158582204,1778158582280,860077,232602,549939
184,0,0,228,119,69,1778158584213,1778158584265,1553961,705874,623144
185,0,0,171,101,52,1778158586205,1778158586261,514446,303770,156533
186,0,51,220,138,33,1778158588212,1778158588297,1108954,695565,166409
187,0,0,216,120,59,1778158590211,1778158590270,1513900,840952,413651
188,0,0,262,163,42,1778158592213,1778158592260,1595529,905268,377862
189,0,0,107,85,21,1778158594210,1778158594259,326256,252702,70583
190,0,0,109,58,43,1778158596205,1778158596263,542028,288335,213931
191,0,0,229,155,33,1778158598214,1778158598291,1601951,1084232,230929
192,0,0,57,6,50,1778158600209,1778158600266,471107,21737,448419
193,0,0,165,70,77,1778158602212,1778158602273,792307,206852,532271
194,0,0,204,95,76,1778158604211,1778158604259,1007570,469059,375563
195,0,0,115,29,84,1778158606212,1778158606285,800474,201789,584769
196,0,0,114,19,86,1778158608215,1778158608272,891480,81744,769327
197,0,0,87,3,81,1778158610210,1778158610270,591160,8768,573626
198,0,0,100,2,97,1778158612215,1778158612253,489969,9789,475284
199,0,0,128,13,114,1778158614215,1778158614275,885127,89835,788386
200,0,0,245,118,82,1778158616221,1778158616280,1197279,369972,730981
201,0,0,89,26,48,1778158618217,1778158618306,491829,75652,372523
202,0,0,95,16,76,1778158620214,1778158620296,465219,78285,372257
203,0,0,105,6,99,1778158622219,1778158622293,723283,41298,681985
204,0,0,79,1,78,1778158624219,1778158624269,699903,8857,691046
205,0,0,47,0,47,1778158626216,1778158626249,509329,0,509329
206,0,0,0,0,0,1778158628211,1778158628270,0,0,0
207,0,0,0,0,0,1778158630211,1778158630268,0,0,0
208,0,0,0,0,0,1778158632212,1778158632265,0,0,0
