Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
146,0,0,48,0,48,1778157616260,1778157616295,47295,0,47295
147,0,21,106,73,0,1778157616759,1778157616809,158556,109191,0
148,0,0,21,0,21,1778157617255,1778157617294,41599,0,41599
149,0,15,124,88,0,1778157617762,1778157617818,310221,220150,0
150,0,0,15,0,15,1778157618258,1778157618321,45065,0,45065
151,0,22,117,90,0,1778157618760,1778157618800,407161,313205,0
152,0,0,22,0,22,1778157619260,1778157619333,88279,0,88279
153,0,42,25,16,0,1778157619759,1778157619811,112242,71833,0
154,0,0,42,0,42,1778157620263,1778157620327,210170,0,210170
155,0,52,6,5,0,1778157620762,1778157620815,32920,27434,0
156,0,0,52,0,52,1778157621262,1778157621311,311133,0,311133
157,0,47,3,3,0,1778157621762,1778157621802,19416,19416,0
158,0,0,47,0,47,1778157622263,1778157622323,328583,0,328583
159,0,39,4,3,0,1778157622762,1778157622832,29988,22491,0
160,0,0,39,0,39,1778157623266,1778157623309,310973,0,310973
161,0,0,0,0,0,1778157623761,1778157623801,0,0,0
162,0,0,0,0,0,1778157624262,1778157624308,0,0,0
163,0,0,0,0,0,1778157624763,1778157624819,0,0,0
164,0,0,0,0,0,1778157625264,1778157625331,0,0,0
165,0,180,328,222,0,1778158546607,1778158546680,1190846,806108,0
166,0,75,316,79,180,1778158548423,1778158548494,1716879,428338,979475
167,0,94,331,118,142,1778158550354,1778158550406,2425240,864161,1041204
168,0,37,284,92,149,1778158552343,1778158552403,1121644,119013,946934
169,0,25,239,113,89,1778158554333,1778158554377,779150,368183,290417
170,0,25,258,145,51,1778158556332,1778158556398,1360359,764440,269073
171,0,16,219,103,77,1778158558321,1778158558367,1584536,745164,557200
172,0,34,209,115,51,1778158560323,1778158560374,383578,140465,190592
173,0,7,179,60,102,1778158562317,1778158562365,573385,192065,326886
174,0,52,214,113,59,1778158564320,1778158564363,1111831,587048,306596
175,0,25,154,41,84,1778158566307,1778158566364,1107845,294915,604330
176,0,0,96,4,90,1778158568309,1778158568357,833621,4654,826631
177,0,1,95,9,85,1778158570315,1778158570360,301097,28467,269467
178,0,0,83,2,81,1778158572310,1778158572364,428811,10326,418485
179,0,22,220,86,110,1778158574324,1778158574364,1575285,615685,787787
180,0,16,276,156,68,1778158576318,1778158576374,687227,180054,447153
181,0,0,90,41,32,1778158578307,1778158578355,281954,128415,100289
182,0,1,120,20,98,1778158580331,1778158580402,621098,103435,507319
183,0,4,124,37,76,1778158582315,1778158582374,885590,264121,542946
184,0,15,287,120,120,1778158584329,1778158584380,1077741,135540,889109
185,0,35,188,55,98,1778158586313,1778158586374,586489,171527,305802
186,0,30,240,125,79,1778158588325,1778158588384,1230220,640596,405131
187,0,8,200,91,85,1778158590320,1778158590367,1420964,646416,604075
188,0,9,191,102,67,1778158592329,1778158592378,562127,111759,426252
189,0,25,236,84,80,1778158594320,1778158594367,734560,258522,254462
190,0,91,203,71,100,1778158596314,1778158596361,1028968,359769,507045
191,0,74,202,77,97,1778158598321,1778158598374,1429799,544911,686762
192,0,133,147,89,22,1778158600318,1778158600386,758585,407864,199960
193,0,75,246,105,94,1778158602323,1778158602397,1046133,323267,578165
194,0,110,206,109,70,1778158604320,1778158604365,1038727,549506,353104
195,0,150,236,154,35,1778158606321,1778158606413,1672289,1091209,248059
196,0,21,292,181,40,1778158608324,1778158608382,1609531,981312,298053
197,0,3,21,10,5,1778158610313,1778158610371,71515,30229,23148
198,0,0,114,5,104,1778158612318,1778158612367,571523,25033,521445
199,0,0,104,26,76,1778158614318,1778158614366,728519,182014,532501
200,0,26,236,80,129,1778158616329,1778158616385,1622634,536688,882680
201,0,28,264,161,34,1778158618329,1778158618371,889436,478697,205552
202,0,10,175,106,33,1778158620324,1778158620379,870912,527403,164397
203,0,1,69,8,60,1778158622321,1778158622365,480221,55652,417613
204,0,0,102,3,98,1778158624323,1778158624373,914269,26883,878425
205,0,0,39,0,39,1778158626321,1778158626361,426991,0,426991
206,0,0,0,0,0,1778158628317,1778158628354,0,0,0
207,0,0,0,0,0,1778158630318,1778158630357,0,0,0
208,0,0,0,0,0,1778158632321,1778158632370,0,0,0
