Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
67,0,0,152,0,41,1778167316078,1778167316134,863106,0,51848
68,0,0,61,56,0,1778167318066,1778167318128,60024,13563,0
69,0,0,97,80,17,1778167320082,1778167320131,196423,179511,16912
70,0,24,93,35,17,1778167322074,1778167322152,350593,149222,25177
71,0,0,121,0,24,1778167324082,1778167324151,657721,0,48096
72,0,0,126,0,69,1778167326080,1778167326155,592674,0,120924
73,0,0,97,80,17,1778167328069,1778167328125,128807,95436,33371
74,0,0,79,50,29,1778167330069,1778167330133,211913,159977,51936
75,0,0,129,0,29,1778167332079,1778167332195,586386,0,58261
76,0,0,180,0,87,1778167334093,1778167334208,842048,0,164728
77,0,0,148,57,87,1778167336073,1778167336151,215296,9548,168864
78,0,0,85,64,21,1778167338067,1778167338163,159259,139454,19805
79,0,0,123,0,19,1778167340081,1778167340155,461427,0,25562
80,0,0,131,0,16,1778167342084,1778167342157,725476,0,14576
81,0,0,116,0,16,1778167344090,1778167344179,842787,0,22854
82,0,0,97,19,34,1778167346074,1778167346123,99545,20938,29258
83,0,0,102,0,9,1778167348082,1778167348157,307944,0,14964
84,0,0,105,0,8,1778167350081,1778167350141,504226,0,6726
85,0,0,92,0,4,1778167352076,1778167352155,635572,0,7410
86,0,17,27,0,0,1778167354071,1778167354162,246850,0,0
87,0,49,68,17,7,1778167356077,1778167356142,138465,35258,10529
88,0,61,98,0,3,1778167358083,1778167358182,398997,0,5901
89,0,0,162,0,0,1778167360104,1778167360208,996166,0,0
90,0,31,57,0,0,1778167362078,1778167362141,460306,0,0
91,0,48,42,11,0,1778167364080,1778167364136,323322,11165,0
92,0,53,100,0,5,1778167366113,1778167366200,301380,0,5285
93,0,60,101,0,4,1778167368090,1778167368181,498414,0,5135
94,0,47,103,0,0,1778167370084,1778167370172,727578,0,0
95,0,0,88,0,0,1778167372088,1778167372160,795715,0,0
96,0,0,98,98,0,1778167374082,1778167374187,194343,194343,0
97,0,0,118,0,17,1778167376090,1778167376186,425203,0,16835
98,0,44,135,0,40,1778167378094,1778167378235,637967,0,61307
99,0,0,76,0,0,1778167380084,1778167380132,604036,0,0
100,0,0,59,41,0,1778167382082,1778167382142,215894,36905,0
101,0,19,92,89,3,1778167384082,1778167384202,266442,263277,3165
102,0,18,106,3,65,1778167386091,1778167386200,290557,14862,86556
103,0,14,97,0,18,1778167388098,1778167388210,588256,0,36792
104,0,0,102,0,15,1778167390092,1778167390137,802644,0,28413
105,0,0,116,99,17,1778167392090,1778167392171,220263,186431,33832
106,0,0,107,0,5,1778167394089,1778167394195,409172,0,8028
107,0,0,156,0,33,1778167396097,1778167396203,795431,0,65718
108,0,0,132,0,39,1778167398093,1778167398152,783324,0,51198
109,0,0,56,46,0,1778167400093,1778167400207,139487,40267,0
110,0,0,107,28,28,1778167402095,1778167402175,252746,79588,26900
111,0,0,124,0,29,1778167404098,1778167404186,510713,0,48083
112,0,0,123,0,16,1778167406095,1778167406153,761543,0,30896
113,0,0,82,0,27,1778167408091,1778167408155,521354,0,35918
114,0,0,150,150,0,1778167410096,1778167410169,266703,266703,0
115,0,15,98,0,5,1778167412100,1778167412185,361671,0,5025
116,0,0,158,0,24,1778167414105,1778167414182,818940,0,38964
117,0,0,88,0,0,1778167416244,1778167416311,698363,0,0
118,0,0,155,125,0,1778167418162,1778167418235,395037,99514,0
119,0,24,91,30,13,1778167420168,1778167420243,233302,84120,13013
120,0,0,136,0,31,1778167422159,1778167422206,556542,0,53801
121,0,7,144,0,7,1778167424168,1778167424264,950313,0,14098
122,0,0,85,0,19,1778167426154,1778167426229,605765,0,25394
123,0,0,49,49,0,1778167428108,1778167428183,82798,82798,0
124,0,14,128,0,27,1778167430125,1778167430199,405265,0,27322
125,0,0,129,0,30,1778167432131,1778167432193,611127,0,44061
126,0,0,114,0,0,1778167434110,1778167434156,875422,0,0
127,0,0,108,62,0,1778167436113,1778167436199,487530,40869,0
128,0,0,72,60,12,1778167438115,1778167438205,171857,159869,11988
129,0,0,131,0,27,1778167440121,1778167440186,522270,0,36168
130,0,0,148,0,28,1778167442138,1778167442215,858530,0,55720
131,0,0,140,0,35,1778167444138,1778167444213,958384,0,47094
132,0,0,68,68,0,1778167446118,1778167446209,110464,110464,0
133,0,0,126,44,27,1778167448113,1778167448164,381522,157462,25636
134,0,0,112,0,19,1778167450115,1778167450199,557272,0,33617
135,0,0,180,0,74,1778167452130,1778167452240,961233,0,148980
136,0,0,112,78,16,1778167454120,1778167454196,233552,45124,15376
137,0,0,77,3,12,1778167456131,1778167456238,189174,7860,17958
138,0,0,104,0,16,1778167458116,1778167458192,418404,0,14922
139,0,0,100,0,14,1778167460111,1778167460186,592190,0,26782
140,0,0,108,0,3,1778167462125,1778167462192,903370,0,2733
141,0,0,101,38,0,1778167464115,1778167464185,157001,58976,0
142,0,0,25,0,16,1778167466109,1778167466148,46936,0,15292
143,0,0,17,0,17,1778167468110,1778167468208,24200,0,24200
144,0,0,0,0,0,1778167470105,1778167470181,0,0,0
145,0,0,0,0,0,1778167472105,1778167472232,0,0,0
146,0,0,0,0,0,1778167474106,1778167474219,0,0,0
