Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
58,1,8,208,55,62,1778167713470,1778167713530,1488729,393487,444131
60,2,0,123,27,72,1778167717913,1778167718012,846832,4746,837867
61,2,0,14,8,0,1778167719442,1778167719537,23748,13569,0
62,2,0,58,1,54,1778167721446,1778167721514,213214,3665,198566
63,2,0,17,5,12,1778167723446,1778167723518,96198,28224,67974
64,2,60,99,48,21,1778167725456,1778167725518,756294,366506,160680
65,2,37,238,58,149,1778167727469,1778167727521,1580734,93872,1436680
66,2,54,152,38,100,1778167729456,1778167729545,553311,138111,364320
67,2,46,184,71,83,1778167731455,1778167731547,1036642,399834,467862
68,2,35,193,79,82,1778167733462,1778167733556,1474203,603304,626522
69,2,34,113,46,56,1778167735457,1778167735524,627891,72659,537832
70,2,0,132,52,59,1778167737458,1778167737517,470749,185183,210793
71,2,25,149,40,83,1778167739456,1778167739517,828045,222072,461623
72,2,0,113,34,61,1778167741457,1778167741526,853752,256735,461104
73,2,0,145,34,87,1778167743458,1778167743514,918363,51768,830035
74,2,34,175,72,73,1778167745467,1778167745522,616984,253550,257772
75,2,3,461,109,83,1778167747482,1778167747566,2563863,606072,461976
76,2,7,191,43,10,1778167749659,1778167749728,1474187,331872,77227
77,2,9,201,50,7,1778167751597,1778167751634,378692,80225,67365
78,2,23,192,46,9,1778167753543,1778167753601,684155,163895,32132
79,2,4,197,39,23,1778167755517,1778167755590,1092381,216230,127729
80,2,9,254,66,18,1778167757526,1778167757598,1916699,497997,135973
81,2,10,394,94,9,1778167759611,1778167759668,701850,150231,86542
82,2,9,387,97,10,1778167761610,1778167761653,1383891,346856,35820
83,2,6,399,102,9,1778167763607,1778167763654,2223400,568371,50191
84,2,57,305,68,6,1778167765548,1778167765622,2298657,512505,45240
85,2,1,447,102,57,1778167767582,1778167767652,1150052,158158,545243
86,2,4,393,94,1,1778167769551,1778167769622,1380572,330200,3523
87,2,7,389,105,4,1778167771524,1778167771610,2136037,576581,22002
88,2,2,397,103,7,1778167773511,1778167773598,2966255,769584,52332
90,3,0,0,0,0,1778167778010,1778167778095,0,0,0
91,3,61,192,47,0,1778167779507,1778167779581,216258,52929,0
92,3,198,252,70,3,1778167781555,1778167781603,788285,219041,9401
93,3,116,392,125,1,1778167783546,1778167783598,2006145,639730,5122
94,3,13,199,150,6,1778167785500,1778167785613,1418327,1069003,42767
95,3,22,73,21,48,1778167787481,1778167787582,551578,110814,436437
96,3,0,58,17,41,1778167789473,1778167789553,200910,51745,149165
97,3,47,113,32,63,1778167791498,1778167791609,575829,162903,321291
98,3,29,93,26,63,1778167793584,1778167793636,661473,184715,448371
99,3,3,64,8,56,1778167795551,1778167795595,555474,48175,507299
100,3,8,57,10,44,1778167797526,1778167797575,354826,29845,316025
101,3,4,37,9,26,1778167799528,1778167799593,185073,44977,130102
102,3,9,92,34,50,1778167801587,1778167801641,647233,238782,352254
103,3,16,54,11,36,1778167803511,1778167803592,435844,74374,322891
104,3,3,60,11,47,1778167805501,1778167805566,422714,31894,385017
105,3,3,84,14,64,1778167807511,1778167807577,412439,68686,314319
106,3,9,72,14,57,1778167809534,1778167809587,497808,96743,394154
107,3,0,68,8,60,1778167811483,1778167811562,580114,47010,533104
108,3,5,69,13,56,1778167813508,1778167813583,479668,37434,442234
109,3,6,76,7,65,1778167815498,1778167815572,369811,34006,316376
110,3,0,41,1,40,1778167817486,1778167817571,281148,6847,274301
111,3,0,17,2,15,1778167819489,1778167819548,150034,17638,132396
112,3,1,8,2,6,1778167821481,1778167821543,54461,5593,48868
113,3,3,30,14,15,1778167823489,1778167823574,144761,67537,72403
114,3,0,45,12,30,1778167825493,1778167825556,306168,81599,204171
115,3,0,54,10,39,1778167827489,1778167827565,419539,55994,343563
116,3,0,15,0,15,1778167829481,1778167829539,97577,0,97577
117,3,0,12,7,5,1778167831480,1778167831550,57221,33361,23860
118,3,3,40,13,26,1778167833502,1778167833565,271203,88112,176313
120,4,0,229,77,64,1778167839035,1778167839075,1712718,469372,786418
121,4,0,31,14,0,1778167839487,1778167839550,43472,19630,0
122,4,19,234,94,42,1778167841520,1778167841623,810812,325477,146135
123,4,0,164,66,32,1778167843535,1778167843631,894305,359648,175008
124,4,0,160,65,43,1778167845506,1778167845563,1177999,478176,317287
125,4,9,155,56,28,1778167847516,1778167847592,436176,76450,262806
126,4,0,121,39,45,1778167849496,1778167849597,407185,131133,151631
127,4,7,144,53,36,1778167851512,1778167851562,766692,282113,191807
128,4,0,107,39,31,1778167853493,1778167853570,784095,285745,227267
129,4,6,142,60,27,1778167855515,1778167855612,407865,80810,252945
130,4,0,34,0,31,1778167857493,1778167857584,112807,0,102871
131,4,0,9,0,9,1778167859491,1778167859548,47492,0,47492
132,4,1,18,6,8,1778167861494,1778167861591,131609,43855,58520
133,4,4,156,59,19,1778167863510,1778167863583,350642,74904,176693
134,4,0,34,0,34,1778167865508,1778167865609,112108,0,112108
135,4,0,0,0,0,1778167867487,1778167867568,0,0,0
136,4,0,0,0,0,1778167869488,1778167869544,0,0,0
137,4,0,0,0,0,1778167871489,1778167871572,0,0,0
