Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
71,2,40,224,114,46,1778167739528,1778167739561,1253563,637694,257832
72,2,32,269,152,40,1778167741535,1778167741585,2048012,1157101,304748
73,2,44,131,58,32,1778167743526,1778167743594,466558,92962,307839
74,2,33,191,81,69,1778167745526,1778167745573,682693,289394,246821
75,2,45,48,9,33,1778167747521,1778167747599,268631,50337,184736
76,2,11,249,96,45,1778167749531,1778167749583,1885731,726975,340961
77,2,1,232,107,28,1778167751531,1778167751579,576014,165829,259897
78,2,2,231,108,21,1778167753532,1778167753594,821652,384053,74858
79,2,16,226,117,16,1778167755538,1778167755601,1255615,649957,89016
80,2,1,171,68,16,1778167757529,1778167757594,1289953,512918,120807
81,2,0,47,12,32,1778167759524,1778167759584,327706,18155,305012
82,2,2,54,11,37,1778167761524,1778167761586,189747,38603,130080
83,2,1,45,4,40,1778167763525,1778167763604,248672,22086,221063
84,2,3,104,37,42,1778167765531,1778167765617,783461,278660,316518
85,2,0,38,1,32,1778167767525,1778167767615,314018,1516,304934
86,2,0,45,3,41,1778167769527,1778167769593,157108,10447,143176
87,2,2,44,5,37,1778167771528,1778167771604,241657,27410,203283
88,2,3,35,1,34,1778167773527,1778167773589,261471,7464,254007
90,3,0,51,0,51,1778167777798,1778167777890,599954,0,599954
91,3,41,9,5,0,1778167779537,1778167779604,10244,5682,0
92,3,18,48,1,41,1778167781586,1778167781633,152027,3158,129925
93,3,51,79,46,18,1778167783566,1778167783607,404808,235594,92367
94,3,44,215,94,51,1778167785682,1778167785725,1556089,680145,369507
95,3,138,142,54,44,1778167787599,1778167787637,513975,61368,402624
96,3,130,195,81,42,1778167789601,1778167789641,707222,253625,227987
97,3,152,236,109,40,1778167791616,1778167791674,1216979,561885,206633
98,3,200,312,114,44,1778167793629,1778167793684,2230004,814672,315286
99,3,177,373,141,29,1778167795634,1778167795672,2010678,738826,240965
100,3,124,331,109,8,1778167797626,1778167797669,1043683,335797,48739
101,3,146,228,86,13,1778167799617,1778167799671,1157219,436447,66055
102,3,156,290,121,31,1778167801653,1778167801706,2055671,857621,220135
103,3,172,327,146,6,1778167803650,1778167803706,1592372,713668,54581
104,3,14,325,164,20,1778167805609,1778167805647,1049212,488949,139875
105,3,16,320,174,14,1778167807603,1778167807641,1590211,864626,69645
106,3,18,344,186,16,1778167809609,1778167809649,2398607,1296869,111638
107,3,20,234,141,18,1778167811607,1778167811658,1579991,897237,161670
108,3,17,337,204,20,1778167813634,1778167813693,1087612,609711,140120
109,3,5,299,214,17,1778167815572,1778167815632,1471196,1052923,83787
110,3,1,32,9,15,1778167817549,1778167817626,221014,62121,103674
111,3,2,48,5,33,1778167819555,1778167819599,402009,44350,293000
112,3,5,106,32,37,1778167821559,1778167821613,480237,91691,282527
113,3,14,353,243,39,1778167823583,1778167823634,1723853,1186514,190600
114,3,23,318,124,14,1778167825601,1778167825654,2193476,855318,96649
115,3,18,246,65,23,1778167827581,1778167827654,1611093,353736,204664
116,3,2,42,11,18,1778167829549,1778167829597,222627,31001,154998
117,3,37,129,56,13,1778167831567,1778167831633,625598,271553,63099
118,3,18,331,145,37,1778167833592,1778167833625,2263614,991575,253130
120,4,31,41,12,20,1778167838167,1778167838253,470043,137564,229310
121,4,22,179,70,29,1778167839697,1778167839743,422048,111720,182713
122,4,45,125,44,22,1778167841700,1778167841786,452981,159380,80076
123,4,66,109,36,45,1778167843680,1778167843744,607395,200283,251298
124,4,34,209,52,66,1778167845668,1778167845710,1569589,390170,496706
125,4,36,171,65,34,1778167847630,1778167847671,519632,93872,321842
126,4,46,146,21,36,1778167849650,1778167849693,505275,72644,124788
127,4,19,248,48,54,1778167851652,1778167851692,1352752,261750,294728
128,4,35,110,51,19,1778167853614,1778167853674,817528,379001,141267
129,4,33,140,45,35,1778167855653,1778167855700,481623,64581,330966
130,4,0,44,4,33,1778167857575,1778167857639,148328,13460,111310
131,4,0,19,2,16,1778167859560,1778167859608,101367,10662,85374
132,4,19,70,20,22,1778167861585,1778167861642,515259,147171,162027
133,4,42,125,66,19,1778167863607,1778167863657,320791,88803,178140
134,4,0,42,0,42,1778167865575,1778167865633,139461,0,139461
135,4,0,0,0,0,1778167867550,1778167867598,0,0,0
136,4,0,0,0,0,1778167869550,1778167869588,0,0,0
137,4,0,0,0,0,1778167871550,1778167871603,0,0,0
