TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
109201631218723375062003329720037528733644418588671039691494609536726089447552,1778166007210,1778166014932,1778166015088,,,,,7878
110353622653348521177730259570545329425145714983922925779931141481601230338131,1778166015234,1778166018928,1778166021054,1778166019040,1778166021054,,,5819
106842105243670508656771308683502108930825874871424141908101414287335103690318,1778166039377,1778166046951,1778166047051,,,,,7674
97329409956133723633464586506241265437473940042032844586762883688947291659677,1778166055452,1778166056996,1778166059028,1778166057071,1778166059028,,,3575
33856668732541235527117773419153963978755525793563913353860455863473994734842,1778165975021,1778165978914,1778165981024,1778165978987,1778165981024,,,6003
93740562321386353215843951658387702074451622463075740422971752582849059373774,1778165999165,1778166006932,1778166009019,1778166007052,1778166009019,,,9854
113579868085383542474857431151633244174478206902840280470861623901574899732145,1778166055464,1778166061008,1778166063086,1778166061123,1778166063086,,,7621
73105100270786071305837649715810404612576671112120220969680640761090265166092,1778166087601,1778166090963,1778166093102,1778166091057,1778166093102,,,5500
115206563946165811832492213990754009276479901880529474017225503846438636946760,1778166103708,1778166106971,1778166109088,1778166107054,1778166109088,,,5380
71985800818236119798566777627833491450318155648829493441534926533703901064209,1778166103708,1778166106971,1778166109097,1778166107054,1778166109097,,,5389
26370756838664364617683534879846477669727889749638718136338555869209373539440,1778166111762,1778166118994,1778166121069,1778166119082,1778166121069,,,9306
66019427311528967973306317986561871318886562476820140711206761231351189925058,1778166159982,1778166165041,1778166165112,,,,,5129
69843996729194910496123772509789583532399472159661799669120584259565532665960,1778166015254,1778166022930,1778166025045,1778166023018,1778166025045,,,9790
19474345456622071827736649812420282629578691227343621931038689617785587488115,1778166071524,1778166074965,1778166077080,1778166075065,1778166077080,,,5555
35667060359453832731587283544594134800692545908647961009235626222672128555007,1778166103699,1778166105000,1778166105064,,,,,1364
21999516082943781221917881045831394014138654032054181488161241942167068080121,1778166119784,1778166122956,1778166123034,,,,,3249
114567177081777424701466007026669365804198398572967060522858275201900767243641,1778166127816,1778166128987,1778166129061,,,,,1245
98078157369350033203587985149529145827901672316176066394891919375805519346344,1778166159978,1778166161061,1778166163080,1778166161147,1778166163080,,,3101
67161289552812443041629644533863706107438776363512158840290475941447688047638,1778166168001,1778166171029,1778166173157,1778166171209,1778166173157,,,5156
90473415076796911268707525452385743804659014384920295255497120081248555727702,1778165950859,1778165958959,1778165959026,,,,,8166
8685444960446477117175329194243965004068765665584759959563396269744862018787,1778166015242,1778166020943,1778166021077,,,,,5835
15120284422231971107392487837519516806089889100579875304053307489368428262912,1778166015236,1778166020943,1778166023044,1778166021077,1778166023044,,,7808
16567631894350301424945705458044627603458902180815459567337946427007804809984,1778166031330,1778166036962,1778166039064,1778166037048,1778166039064,,,7734
