TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
36795687299126226098037214266147314152444444891170362265245075094353395549295,1779093065214,1779093066545,1779093066661,,,,,1446
2444218194753388456921423581503306906057511397980087730335615468442670374091,1779093071637,1779093074138,1779093074306,,,,,2669
60350346686749729056355261291807820530614793771453278036134741407610165001260,1779093075788,1779093077856,1779093078016,,,,,2228
20365619686503732485810585015050873141374800934718877362619596597087385967456,1779093033077,1779093035356,1779093038672,,,1779093035467,1779093038672,5594
55454965798476351311043678615959250946221300684955389581555303640788247030682,1779093035177,1779093037944,1779093038029,,,,,2852
692870895768848299077068840776271020610748697018148705128382391484625830783,1779093071639,1779093074135,1779093074314,,,,,2674
114241897348038338281471839420846425081756964216833661137540482787419650811426,1779093274237,1779093275437,1779093275536,,,,,1298
56079712901860256014249196168844910314549076828966660145044681339881976948412,1779093287200,1779093290023,1779093290176,,,,,2976
84772079972400624955393446215654178100242091475270040827591662828657732398844,1779093047893,1779093049977,1779093050154,,,,,2260
84556620630777830447915696134124972223909765250271528684140005971535515613786,1779093063110,1779093064650,1779093064804,,,,,1693
71060326363985998265564802602307413793951648716643585690114361346081994222994,1779093071620,1779093073371,1779093073502,,,,,1882
65900779169468739564807475075956996768663701212926936968870796153006743889071,1779093082054,1779093084195,1779093084391,,,,,2337
46770108160090633610203058426711773423587922223037937209258728162057188101551,1779093272130,1779093274189,1779093274295,,,,,2165
88589282230283400932609751590828038879911219733974068935152611805261926070590,1779093037314,1779093038602,1779093038728,,,,,1413
43779941242279155140211265778580555403273885382330237276801010949541351962388,1779093045783,1779093045834,1779093090749,,,1779093045973,1779093090749,44966
45694006191610268174462561145118430824548073634940538860152694211476361256939,1779093045786,1779093046097,1779093094055,,,1779093046258,1779093094055,48268
21361576970503046610444601873145445219647326666095509584156058006466117820959,1779093056813,1779093058204,1779093058437,,,,,1624
94516614353466031337904093298516244241218194373911175827174511913045247573892,1779093058940,1779093059846,1779093152274,,,1779093059997,1779093152274,93333
44437770522929311782185927805640766859137668279170525021892997969460815112033,1779093067291,1779093068557,1779093068789,,,,,1498
104302251087542245019653772099397790080063795467009864385158853021807149427059,1779093278588,1779093280213,1779093280380,,,,,1791
43831386766307399032401537741070831259055845363114755282223458741564788715932,1779093285127,1779093287432,1779093287529,,,,,2401
111842454637217057249921673252693093846440432415122874482967581708026942297772,1779093033051,1779093034479,1779093034879,,,,,1828
47859577641291661102830366608860843791521517002710060357560273960563039244712,1779093069565,1779093070603,1779093210802,,,1779093070775,1779093210802,141236
15751049219867747761976969272962779369836451785374077037482734193803356497503,1779093082094,1779093084626,1779093084875,,,,,2781
75163673994927691574696793573768524888315320477899882522511532792920813228494,1779093276551,1779093278371,1779093278474,,,,,1923
56005092439285589563776997682652991858375043467862885714175070154393676106480,1779093035199,1779093036516,1779093036635,,,,,1435
9646994839007326716840135275750413854467176302476132229980342284755877289755,1779093037332,1779093038082,1779093052079,,,1779093038251,1779093052079,14747
72237815714210065191762128152679070622136190227586582414729887348126885819778,1779093037293,1779093039825,1779093040049,,,,,2755
26826432403301723599630964503439301471807997317406554936293886582165050614556,1779093039392,1779093042478,1779093042651,,,,,3258
30880866472932986421164914445682813630273276702162942984914774899629182448550,1779093052396,1779093054129,1779093054428,,,,,2032
57075435497634327712424518673286514605324800218884252849288291508420995847440,1779093054610,1779093056546,1779093056827,,,,,2216
99785617961866638201807066521673794756858788539041895991905837312349028559038,1779093061005,1779093062159,1779093062585,,,,,1579
57708349724379682031309267087702700773629327394743983663473151221184545365309,1779093065239,1779093065857,1779093184274,,,1779093066114,1779093184274,119034
110035421095223021517784314648607278122268970506587077328686439833232232786439,1779093045783,1779093045834,1779093090351,,,1779093045973,1779093090351,44568
107664635038047062745913333698242268191721224320975248825993106577686310896713,1779093050173,1779093052221,1779093120354,,,1779093052473,1779093120354,70180
91627351139339262755595881583389184922674548854051192685760141990837211505092,1779093065199,1779093067353,1779093067521,,,,,2321
42421383186319322799704380116712294930541716182246587159991133473189409625289,1779093071617,1779093074576,1779093074740,,,,,3122
