TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
68609727815455476217757968972595384285396577156729248516409091931018116716986,1778167372203,1778167374082,1778167376235,,,1778167374187,1778167376235,4031
102222638198218616859254828743013427252382992089016971040109035220395349020755,1778167372203,1778167374151,1778167378243,,,1778167374229,1778167378243,6039
92740357514670625648798208158106403243096657431482295791119563130209321633921,1778167200188,1778167202025,1778167206169,,,1778167202096,1778167206169,5980
108838451341206051642660547397878444829506553448991373372988981197363900715799,1778167227329,1778167228030,1778167230164,,,1778167228117,1778167230164,2835
114481807946817193779638074200371770457943439541534759331084869253635465026084,1778167290736,1778167292104,1778167296182,,,1778167292196,1778167296182,5445
16960964242535897910155269569505251154652342217041015889979160190275819565682,1778167399312,1778167404098,1778167404186,,,,,4874
26389699434299295907340317261132888996054482062857242717945724817997468551546,1778167426460,1778167430213,1778167430286,,,,,3826
84892485304857067078200406736818193808604107327594187393211176571696441764750,1778167426457,1778167430183,1778167430250,,,,,3793
28476748774136137589251451154181612435360136938582793916640766819627281185381,1778167191131,1778167198106,1778167198215,,,,,7084
108994632147386384686360471926327389000546649135541464888641959617609504001760,1778167290718,1778167298108,1778167298215,,,,,7497
43223376723266443206446374508262826706087312786148792775179034540629686909508,1778167290733,1778167300088,1778167300199,,,,,9465
97384110200240880932732474198856383456634986305617648008872062966428462553385,1778167381243,1778167384138,1778167390242,,,1778167384259,1778167390242,8999
21620152360492349978956445632898357222668869247838127764514953856873566626580,1778167390278,1778167398122,1778167398186,,,,,7907
71829106937467743803278662883259281931822679071516278158674083670627951391451,1778167408389,1778167418273,1778167418333,,,,,9944
31104089573383535699298057296650703306652962699883069053195616805487561303473,1778167435537,1778167444187,1778167444276,,,,,8739
72966434880400791382826473741933259476054329201352330415137619649729018551870,1778167444567,1778167450147,1778167450222,,,,,5654
69592614855494939311500125755566901389718827678627683185257572726906900602256,1778167200161,1778167206101,1778167206169,,,,,6008
108454554310253635902037533888354868848466470206609799497530678907447976878218,1778167236391,1778167238115,1778167244181,,,1778167238203,1778167244181,7790
70950012859574898501867476684925470379656617998701918337443837286272277698299,1778167290727,1778167298095,1778167298227,,,,,7500
15334204407994142067902015796326288487545133597456016831878887319888932850948,1778167363079,1778167366124,1778167366207,,,,,3128
17591885182804005552351766372701223250524792712548694490813063140520454546739,1778167444569,1778167450217,1778167450265,,,,,5695
113294690973678887748173464867417235066146878809364625748496780143257896314774,1778167182091,1778167190094,1778167190166,,,,,8074
7211190742141178303390682364248521782963072445524115339222441843377382274026,1778167200191,1778167204101,1778167212143,,,1778167204173,1778167212143,11952
833333030178056603813561714937597601851794941951753269633749563271998582791,1778167209246,1778167210034,1778167214163,,,1778167210102,1778167214163,4917
67404965313950036040293228624749794936072848780404112097776040319147808300994,1778167218293,1778167226108,1778167226159,,,,,7866
99600497099583792344966347361541320320558629459689438320131811350866164456277,1778167272632,1778167280128,1778167280235,,,,,7602
109522859927025467187132687462581671754340393665151699275783118239235514032712,1778167326904,1778167332079,1778167332195,,,,,5291
67636799515392819761174645173464445529107812515451735626105123609748247347751,1778167435539,1778167436186,1778167440339,,,1778167436248,1778167440339,4799
107296362588385253623981731385062508914905021057882876476860857405527063402254,1778167444578,1778167452195,1778167452303,,,,,7724
