TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
112267571706196585350901810442777532795420916072283166515164536112863692857168,1778170948440,1778170950217,1778170952341,1778170950277,1778170952341,,,3900
30603218589151906813212841676358863291886395404471237514406693336755454814169,1778170964520,1778170966294,1778170966353,,,,,1833
27721554157141978321129803380244427217387323165195278126612419146244859786537,1778170972585,1778170976295,1778170976419,,,,,3834
62958181932357713322336535043434665236493311517269771731808696876871461853837,1778170892108,1778170900261,1778170902243,1778170900337,1778170902243,,,10134
9518541520275536076584846156432935404879535848468215155831179780229248019439,1778170900145,1778170904267,1778170904336,,,,,4190
75657184077797202076921917577224408168876450787858180134876379263528869507929,1778170956476,1778170958213,1778170960351,1778170958300,1778170960351,,,3875
79087884394781487546682727641620597130191877623364449535585574379121162734533,1778170972579,1778170974294,1778170976367,1778170974367,1778170976367,,,3788
82153491658365747541495432437019365347974235533346026917486423114179059700031,1778170908183,1778170910274,1778170912328,1778170910355,1778170912328,,,4145
15005661199806644217307743452911607871926690853842418661425794282074447263610,1778170908218,1778170916277,1778170918329,1778170916352,1778170918329,,,10111
52334771136601510201934681908946866682655898052628176869533125678794690900294,1778170932369,1778170938214,1778170940335,1778170938318,1778170940335,,,7965
84751963737587443386106613654604407437756721841123006202372731190305559566529,1778170916245,1778170922279,1778170924266,1778170922355,1778170924266,,,8021
90936167514256327958818891757621436626951660179862131203388852640066007005827,1778170924276,1778170926209,1778170928368,1778170926303,1778170928368,,,4092
55162016957605609657132444703168671247544056742463306171606005111857213140887,1778170948453,1778170954221,1778170956350,1778170954293,1778170956350,,,7896
46148537106217836105184220475183030103576602743732301000989359337260547506483,1778170908219,1778170916277,1778170918354,1778170916352,1778170918354,,,10134
29582614210858078937752374235116419086903773969967351764110498007244450087618,1778170916235,1778170918270,1778170920249,1778170918349,1778170920249,,,4013
45606748044626709440063379843945212613443465402102639096563577925461015051853,1778170916258,1778170924273,1778170924339,,,,,8081
69858134154422175214247905875394230885275584734157933344838623329047023974220,1778170956479,1778170958287,1778170958373,,,,,1894
96826976860660444899412573387073365688073189002860462919581999979592750402136,1778170956502,1778170964264,1778170966338,1778170964347,1778170966338,,,9836
95875081578959943757410945021587541561894304069127910459029454811029640050683,1778170988647,1778170990299,1778170992344,1778170990392,1778170992344,,,3696
80925852243072836036675039221289219395047552501061335525858757242979523658333,1778170908194,1778170912266,1778170912328,,,,,4134
83270163570036554457634217018611316319016099930689999738607036479996390871429,1778170932368,1778170938214,1778170940310,1778170938318,1778170940310,,,7942
88166030659999948982420611622597774767510754674415931869119584029804093701403,1778170932371,1778170940290,1778170942370,1778170940359,1778170942370,,,9999
29944562543016386075746217205144627539656874521053484693268186264626413805810,1778170964532,1778170968289,1778170968355,,,,,3823
55385165258640649942880798955620095941858164092525457697788756026462738123701,1778170980624,1778170988300,1778170990380,1778170988378,1778170990380,,,9755
36489969266233080907321494764154482684752878544767036061713542549021895765823,1778170892108,1778170900201,1778170900270,,,,,8162
38649668796800302291400012641878284437020361366185789081282019127956945012269,1778170900159,1778170906202,1778170908332,1778170906285,1778170908332,,,8172
20049605992111590006949227644978573234762552750137727107029667957010629983107,1778170916243,1778170920293,1778170922339,1778170920388,1778170922339,,,6096
108881511594621623179586178781266545960476095870234086151508940274400376785094,1778170924300,1778170930280,1778170932348,1778170930346,1778170932348,,,8047
23262737070477049634097093978303636541003730296963233557727578827787137438057,1778170956501,1778170964288,1778170966318,1778170964375,1778170966318,,,9817
64777971215195965350369385583070349498004837472506006940734643908800118502046,1778170972586,1778170978296,1778170980373,1778170978382,1778170980373,,,7786
38340908540508409798290938727207946888442704786879945013762916476975046326361,1778170980622,1778170986316,1778170988382,1778170986378,1778170988382,,,7760
94374583422320322321061247934126847754463045673898995943268538458947637564283,1778170892104,1778170898196,1778170900337,1778170898294,1778170900337,,,8232
50055468560510334657846372957991986740317403347468217399992072433900856412090,1778170932342,1778170934213,1778170936328,1778170934328,1778170936328,,,3986
14635072483368640748065286347115130974858180218147854087737604130156071983469,1778170940409,1778170946284,1778170948336,1778170946356,1778170948336,,,7927
43891047324704647222197924804737771970328668345062460771060909918575438681259,1778170948456,1778170956260,1778170956328,,,,,7871
61377801340823850504743875509662288494813697599099311658882838205193861286307,1778170956478,1778170958285,1778170958370,,,,,1891
28073305285030455168575637004933164809731889963999711682478660129653821400162,1778170988650,1778170992304,1778170994381,1778170992355,1778170994381,,,5731
33166437813597596682091269258168036996232928584900389709506957245669739077033,1778170892105,1778170898258,1778170900270,1778170898311,1778170900270,,,8165
115523602511210511107766258591629545198687696089304222902861089904516768398523,1778170908209,1778170916208,1778170918329,1778170916307,1778170918329,,,10119
98054187564074489883937604105600401523191926810259941722310614386851645747747,1778170916247,1778170922279,1778170924356,1778170922355,1778170924356,,,8108
71340854060350432659110175856087743257946629050120236108134327513442239038444,1778170948443,1778170950217,1778170952381,1778170950277,1778170952381,,,3938
10339284514601165850679859279912234860400698605945209604023290917791592213985,1778170972588,1778170978296,1778170980351,1778170978382,1778170980351,,,7763
59115448080652988775591869336374902967522392980294518359411038466054743176555,1778170972591,1778170980301,1778170980378,,,,,7786
95068411378911862504047783578788977105290947473055777464382588950580203966095,1778170932339,1778170934280,1778170936317,1778170934354,1778170936317,,,3978
64526662352748200338294745551573989504769893223623608764111890914183305687594,1778170956476,1778170958213,1778170960351,1778170958300,1778170960351,,,3875
75582829783653523649708626294797770928357355416980704829296610547572214300424,1778170972580,1778170976295,1778170978367,1778170976419,1778170978367,,,5787
86902548536736246723709959907745615664918526969272793433398404168849729186960,1778170980611,1778170982301,1778170984264,1778170982398,1778170984264,,,3652
30996245196773001294509695824863778844915252673011890153924898886580597228969,1778170900162,1778170908195,1778170910332,1778170908293,1778170910332,,,10170
83887406243815070826313847527509877880658001441601263445319830556867196890215,1778170916243,1778170922279,1778170924326,1778170922355,1778170924326,,,8083
68111461429723346102691938558055188684846815904316243299991294130587245446135,1778170940401,1778170944254,1778170946323,1778170944318,1778170946323,,,5921
105264777726121317521709742964289211512477579846877343523120835664092124185838,1778170956474,1778170958213,1778170960385,1778170958300,1778170960385,,,3910
72819651995440351075244498664823749582347548165395000485273355025111111779365,1778170956504,1778170964225,1778170966318,1778170964321,1778170966318,,,9814
46937675673138962557406694462832664119142574588840686183804243949824089155692,1778170980623,1778170988300,1778170990380,1778170988378,1778170990380,,,9756
102628261741792656297135920206890886857145426685031822792854662046779775080246,1778170988650,1778170992304,1778170994351,1778170992355,1778170994351,,,5701
31807313278888589418599737872605913929736602969822903462153715729152734902963,1778170932349,1778170936252,1778170938318,1778170936328,1778170938318,,,5968
114694675835114862124802719212450221666084410791204604243645375640776588983048,1778170932362,1778170938275,1778170940310,1778170938380,1778170940310,,,7947
50899923804308113317463946865793216605096456591679581187337088740732186419218,1778170964526,1778170966222,1778170968355,1778170966281,1778170968355,,,3828
75876294611985249723535642719794998530640729027503559220154246963044966726705,1778170964546,1778170972311,1778170974258,1778170972364,1778170974258,,,9711
31086976688729361428034736035536431414941518850147311461415710121170772286378,1778170900148,1778170904200,1778170904268,,,,,4119
18107693268786054542589084427951118999708769355310883480690331764632189583288,1778170940398,1778170942262,1778170944343,1778170942370,1778170944343,,,3945
13646374132466807348400790340362146210996104397531719722615644012654823212593,1778170948435,1778170950260,1778170952376,1778170950381,1778170952376,,,3940
77006572603771308422364788259608970497652282331257658244086088456606184127545,1778170908193,1778170912277,1778170912339,,,,,4146
54424569863050540582520176623312444697408397359313350624006505782142533743453,1778170916242,1778170920293,1778170922339,1778170920388,1778170922339,,,6096
39621233354163423987773832097519289355212926969505179250357017114754393053550,1778170924320,1778170932285,1778170934328,1778170932377,1778170934328,,,10008
87526654275503633240149533900268513069455574286056737220692158953625406459436,1778170972574,1778170974294,1778170976400,1778170974367,1778170976400,,,3825
102325069477693874420492311313283407552119817249398749055775894532972265920392,1778170916237,1778170918270,1778170918349,,,,,2111
73930858033667581947759204185194072834982275878272235371524456009445557675102,1778170988649,1778170992304,1778170994352,1778170992355,1778170994352,,,5703
47956190530475820901629927440536540879417478607749835827473179992478872976244,1778170988651,1778170992304,1778170994351,1778170992355,1778170994351,,,5700
78598708762879912078661924252553166936458928087806085207807459888712473710011,1778170892098,1778170894203,1778170894258,,,,,2160
2797431775065966732605098677548551814674798143537895569018338764208158352878,1778170900160,1778170908282,1778170908372,,,,,8212
7845477305818263614098673520644575168966139511557019102673276748858738964510,1778170916239,1778170920293,1778170922339,1778170920388,1778170922339,,,6099
86252727803138349221671646107073672192336148083529398989530978578991984273001,1778170948441,1778170950217,1778170950399,1778170950277,1778170950399,,,1958
