Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
36,1,41,57,4,8,1778168095510,1778168095572,236626,18540,8357
37,1,0,181,0,75,1778168097513,1778168097552,820192,0,117394
38,1,0,97,0,39,1778168099513,1778168099569,540983,0,39945
39,1,0,67,28,5,1778168101510,1778168101580,105059,44711,5141
40,1,0,109,0,4,1778168103514,1778168103561,381656,0,4020
41,1,0,130,0,19,1778168105523,1778168105573,649706,0,27979
42,1,0,108,0,21,1778168107513,1778168107552,679349,0,20370
43,1,0,55,35,14,1778168109511,1778168109550,76091,17882,795
44,1,0,88,20,15,1778168111517,1778168111559,201562,50371,15900
45,1,23,67,0,0,1778168113515,1778168113552,303818,0,0
46,1,10,111,0,31,1778168115517,1778168115561,578443,0,55588
47,1,0,98,0,27,1778168117522,1778168117612,648927,0,39595
48,1,0,65,14,1,1778168119514,1778168119562,96431,20902,67
49,1,0,94,0,0,1778168121522,1778168121582,331376,0,0
50,1,0,97,0,1,1778168123518,1778168123551,528160,0,1048
51,1,0,101,0,0,1778168125520,1778168125561,757116,0,0
52,1,0,51,15,0,1778168127517,1778168127560,348621,6900,0
53,1,0,89,0,1,1778168129522,1778168129566,219480,0,1091
54,1,0,111,0,1,1778168131526,1778168131577,494942,0,1099
55,1,0,109,0,0,1778168133522,1778168133558,704873,0,0
56,1,0,87,0,0,1778168135524,1778168135559,736217,0,0
58,2,0,0,0,0,1778168139519,1778168139623,0,0,0
59,2,45,60,60,0,1778168141526,1778168141620,83848,83848,0
60,2,0,165,4,109,1778168143532,1778168143586,348816,13448,158803
61,2,73,101,0,0,1778168145644,1778168145711,556891,0,0
62,2,1,154,0,77,1778168147609,1778168147661,732231,0,158300
63,2,42,94,12,1,1778168149592,1778168149650,770561,4516,2089
64,2,0,166,70,96,1778168151546,1778168151598,303925,162631,141294
65,2,48,95,17,0,1778168153564,1778168153609,414025,73678,0
66,2,51,237,0,105,1778168155583,1778168155630,999513,0,158238
67,2,75,139,0,51,1778168157552,1778168157598,835552,0,102487
68,2,0,141,53,88,1778168159536,1778168159601,231793,68442,163351
69,2,0,124,0,34,1778168161562,1778168161631,354193,0,53697
70,2,0,155,0,43,1778168163551,1778168163597,634142,0,40594
71,2,0,148,0,63,1778168165548,1778168165602,709970,0,89466
72,2,0,90,41,24,1778168167534,1778168167572,242574,9068,1848
73,2,0,94,76,18,1778168169543,1778168169627,193233,172911,20322
74,2,0,72,9,22,1778168171536,1778168171580,214016,38043,1551
75,2,0,159,0,69,1778168173546,1778168173594,594869,0,31426
76,2,0,94,0,38,1778168175541,1778168175583,463650,0,2179
77,2,2,88,85,3,1778168177535,1778168177594,104836,101644,3192
78,2,0,24,17,7,1778168179533,1778168179581,63397,54083,9314
79,2,28,126,0,28,1778168181547,1778168181621,544179,0,29889
80,2,43,87,0,28,1778168183540,1778168183597,482749,0,57078
81,2,31,122,38,55,1778168185544,1778168185586,370667,4902,99150
82,2,0,102,17,42,1778168187546,1778168187608,204671,36550,74412
83,2,0,97,0,13,1778168189555,1778168189600,362391,0,12948
84,2,0,102,0,16,1778168191559,1778168191615,546572,0,15993
85,2,0,93,0,39,1778168193544,1778168193584,512660,0,73432
87,3,0,15,0,15,1778168197540,1778168197590,59385,0,59385
88,3,0,59,6,2,1778168199546,1778168199585,112780,11630,132
89,3,0,107,0,1,1778168201547,1778168201590,422557,0,1068
90,3,0,107,0,3,1778168203549,1778168203592,623813,0,3198
91,3,0,112,0,0,1778168205553,1778168205601,892308,0,0
92,3,0,49,16,3,1778168207544,1778168207578,312347,14032,193
93,3,0,98,0,3,1778168209552,1778168209585,280471,0,3204
94,3,0,107,0,0,1778168211552,1778168211588,525621,0,0
95,3,0,101,0,0,1778168213552,1778168213588,697298,0,0
96,3,0,81,0,0,1778168215549,1778168215588,720159,0,0
97,3,2,52,1,0,1778168217551,1778168217597,97782,1855,0
98,3,0,109,0,3,1778168219556,1778168219599,416035,0,5160
99,3,0,105,0,0,1778168221553,1778168221590,615378,0,0
100,3,0,103,0,0,1778168223556,1778168223585,808411,0,0
101,3,0,104,34,20,1778168225552,1778168225593,521455,27472,1343
102,3,0,85,0,8,1778168227553,1778168227598,227258,0,8560
103,3,0,112,0,15,1778168229556,1778168229641,489524,0,16595
104,3,0,87,0,0,1778168231555,1778168231633,596940,0,0
105,3,0,25,0,0,1778168233550,1778168233638,221381,0,0
106,3,0,99,60,39,1778168235557,1778168235631,110806,107608,3198
107,3,0,70,17,25,1778168237555,1778168237648,199665,64759,27337
108,3,55,94,0,0,1778168239567,1778168239632,546622,0,0
109,3,8,151,0,61,1778168241742,1778168241797,847119,0,129995
110,3,15,80,37,12,1778168243603,1778168243656,354029,28569,20984
111,3,2,112,20,29,1778168245602,1778168245654,277611,55380,45915
112,3,14,88,0,2,1778168247614,1778168247687,419067,0,4194
113,3,0,101,0,20,1778168249632,1778168249711,590203,0,36256
114,3,0,76,0,4,1778168251600,1778168251669,637071,0,4240
116,4,0,0,0,0,1778168255554,1778168255637,0,0,0
117,4,0,104,89,15,1778168257565,1778168257600,143791,142771,1020
118,4,0,116,0,16,1778168259595,1778168259636,385268,0,17632
119,4,0,129,0,21,1778168261608,1778168261652,637045,0,23310
120,4,0,89,0,0,1778168263590,1778168263624,680025,0,0
121,4,0,79,28,12,1778168265573,1778168265609,392444,16128,1188
122,4,0,101,0,4,1778168267580,1778168267620,257081,0,4424
123,4,0,81,0,14,1778168269611,1778168269695,329455,0,16464
124,4,0,116,0,0,1778168271606,1778168271657,768954,0,0
125,4,0,81,0,0,1778168273589,1778168273626,696230,0,0
126,4,0,131,53,26,1778168275592,1778168275650,169252,83171,2756
127,4,0,101,0,14,1778168277587,1778168277646,327812,0,15406
128,4,0,87,0,14,1778168279590,1778168279639,422016,0,15218
129,4,0,97,0,0,1778168281581,1778168281616,731444,0,0
130,4,0,66,41,22,1778168283571,1778168283607,49740,19836,1320
131,4,0,107,0,11,1778168285612,1778168285661,258382,0,12243
132,4,0,100,0,17,1778168287618,1778168287687,399639,0,19261
133,4,0,89,0,0,1778168289593,1778168289652,582014,0,0
134,4,0,57,0,0,1778168291581,1778168291613,484189,0,0
135,4,20,101,101,0,1778168293581,1778168293652,149369,149369,0
136,4,0,131,0,49,1778168295609,1778168295678,360823,0,71490
137,4,0,133,0,35,1778168297594,1778168297636,571751,0,34965
138,4,0,97,0,0,1778168299587,1778168299620,722919,0,0
139,4,16,65,49,0,1778168301599,1778168301651,172930,21250,0
140,4,6,130,37,41,1778168303603,1778168303646,276193,89843,58586
141,4,11,52,0,6,1778168305581,1778168305632,216054,0,12126
142,4,0,108,0,23,1778168307583,1778168307620,579233,0,34033
143,4,0,79,0,9,1778168309586,1778168309615,597080,0,8901
145,5,0,0,0,0,1778168313574,1778168313662,0,0,0
146,5,9,51,11,0,1778168315587,1778168315647,68372,14608,0
147,5,0,122,0,18,1778168317590,1778168317624,372698,0,27810
148,5,0,111,0,12,1778168319607,1778168319649,541138,0,12768
149,5,0,92,0,0,1778168321591,1778168321642,674086,0,0
150,5,0,93,37,18,1778168323589,1778168323632,365722,10137,1638
151,5,0,86,30,20,1778168325594,1778168325656,174771,68927,22220
152,5,0,151,0,36,1778168327612,1778168327712,536266,0,33688
153,5,0,109,0,6,1778168329596,1778168329651,655593,0,6468
154,5,0,78,0,9,1778168331608,1778168331685,584754,0,9965
155,5,0,132,101,31,1778168333595,1778168333650,127922,124613,3309
156,5,0,116,23,35,1778168335711,1778168335765,315108,77004,42539
157,5,0,158,0,38,1778168337728,1778168337776,652750,0,8072
158,5,0,100,0,11,1778168339683,1778168339739,661259,0,8906
159,5,4,31,12,7,1778168341593,1778168341636,119878,1788,7434
160,5,6,97,0,4,1778168343663,1778168343711,218356,0,8439
161,5,0,100,0,9,1778168345701,1778168345770,407828,0,16452
162,5,0,91,0,0,1778168347654,1778168347709,567197,0,0
163,5,0,75,0,0,1778168349634,1778168349678,614652,0,0
164,5,1,54,3,0,1778168351611,1778168351651,61107,3318,0
165,5,0,102,0,2,1778168353673,1778168353751,325623,0,3328
166,5,0,89,0,1,1778168355666,1778168355724,457859,0,1131
167,5,0,91,0,0,1778168357667,1778168357732,654466,0,0
168,5,6,47,0,0,1778168359630,1778168359683,429553,0,0
169,5,54,62,6,0,1778168361628,1778168361669,129513,12132,0
170,5,46,106,0,2,1778168363677,1778168363742,432167,0,390
171,5,44,105,0,0,1778168365654,1778168365706,640595,0,0
172,5,54,84,0,0,1778168367669,1778168367738,681996,0,0
174,6,0,54,0,0,1778168371646,1778168371712,651721,0,0
175,6,0,54,46,8,1778168373607,1778168373637,83924,83428,496
176,6,0,95,0,19,1778168375635,1778168375687,321752,0,21090
177,6,0,103,0,19,1778168377636,1778168377682,518367,0,20862
178,6,0,98,0,0,1778168379644,1778168379688,772783,0,0
179,6,0,112,57,5,1778168381630,1778168381675,538299,44859,585
180,6,0,145,0,21,1778168383667,1778168383753,384097,0,25032
181,6,0,110,0,19,1778168385646,1778168385703,461496,0,21595
182,6,0,106,0,0,1778168387637,1778168387686,721624,0,0
183,6,0,60,0,0,1778168389618,1778168389660,526522,0,0
184,6,0,76,59,17,1778168391611,1778168391682,104134,102366,1768
185,6,0,120,0,33,1778168393627,1778168393681,363924,0,36218
186,6,0,131,0,38,1778168395635,1778168395700,578940,0,42180
187,6,0,100,0,0,1778168397626,1778168397686,774907,0,0
188,6,0,95,43,21,1778168399618,1778168399655,331110,28225,1854
189,6,0,80,64,16,1778168401619,1778168401697,190711,172647,18064
190,6,0,126,0,36,1778168403658,1778168403731,448237,0,20475
191,6,0,109,0,26,1778168405738,1778168405825,587755,0,20193
192,6,0,87,0,0,1778168407652,1778168407726,759729,0,0
193,6,18,75,75,0,1778168409633,1778168409724,123459,123459,0
194,6,0,139,0,54,1778168411683,1778168411775,399463,0,80546
195,6,0,143,0,40,1778168413649,1778168413696,624970,0,42605
196,6,0,57,0,0,1778168415612,1778168415673,433883,0,0
197,6,0,75,42,15,1778168417622,1778168417679,197916,23209,1785
198,6,0,63,5,14,1778168419628,1778168419697,142873,12850,15890
199,6,0,114,0,22,1778168421632,1778168421667,441226,0,22196
200,6,0,104,0,5,1778168423634,1778168423684,652543,0,2539
201,6,0,104,0,0,1778168425629,1778168425705,892575,0,0
203,7,0,0,0,0,1778168429805,1778168429869,0,0,0
204,7,0,76,61,15,1778168431746,1778168431813,94066,91036,3030
205,7,35,144,0,30,1778168433900,1778168433960,459990,0,40391
206,7,0,130,0,35,1778168435782,1778168435853,606668,0,78260
207,7,0,68,0,0,1778168437698,1778168437765,507141,0,0
208,7,13,65,36,0,1778168439680,1778168439728,285092,12128,0
209,7,0,97,29,24,1778168441696,1778168441753,213790,68469,39607
210,7,24,73,0,0,1778168443714,1778168443799,323699,0,0
211,7,31,109,0,32,1778168445733,1778168445814,556921,0,60964
212,7,0,82,0,34,1778168447714,1778168447785,472197,0,69039
213,7,0,80,62,18,1778168449639,1778168449680,77837,76294,1543
214,7,0,121,0,22,1778168451722,1778168451772,357404,0,25828
215,7,0,121,0,28,1778168453713,1778168453770,528987,0,32508
216,7,0,100,0,0,1778168455705,1778168455772,733203,0,0
217,7,0,80,37,12,1778168457665,1778168457708,296692,7916,1620
218,7,0,105,0,11,1778168459702,1778168459752,227555,0,12911
219,7,0,111,0,12,1778168461738,1778168461785,440905,0,14347
220,7,0,93,0,0,1778168463697,1778168463735,581358,0,0
221,7,0,25,0,0,1778168465640,1778168465695,205159,0,0
222,7,0,32,6,14,1778168467636,1778168467673,21734,6702,1225
223,7,0,105,0,4,1778168469736,1778168469794,334341,0,4824
224,7,0,122,0,7,1778168471717,1778168471794,612635,0,8421
225,7,0,100,0,0,1778168473670,1778168473745,719683,0,0
226,7,24,32,0,0,1778168475634,1778168475674,291850,0,0
227,7,57,70,42,28,1778168477646,1778168477716,142084,86415,55669
228,7,38,123,0,46,1778168479677,1778168479727,390709,0,73223
229,7,56,91,0,7,1778168481673,1778168481732,520720,0,7595
230,7,17,69,0,0,1778168483656,1778168483695,555967,0,0
232,8,0,16,0,0,1778168487636,1778168487761,193752,0,0
233,8,0,61,49,12,1778168489650,1778168489679,43587,42759,828
234,8,0,76,9,18,1778168491671,1778168491744,192071,26433,20311
235,8,20,83,0,0,1778168493680,1778168493741,411288,0,0
236,8,4,123,0,23,1778168495692,1778168495744,740699,0,45605
237,8,0,94,0,5,1778168497668,1778168497725,803695,0,9432
238,8,0,95,69,26,1778168499646,1778168499686,127272,125737,1535
239,8,0,96,0,32,1778168501652,1778168501700,281661,0,34204
240,8,0,125,0,24,1778168503671,1778168503714,618725,0,25776
241,8,0,96,0,0,1778168505657,1778168505696,752965,0,0
242,8,0,45,8,8,1778168507681,1778168507779,295569,6728,1184
243,8,0,105,0,0,1778168509664,1778168509703,294206,0,0
244,8,0,125,0,3,1778168511690,1778168511758,594465,0,3357
245,8,0,99,0,0,1778168513656,1778168513720,672567,0,0
246,8,0,88,0,0,1778168515647,1778168515699,771324,0,0
247,8,0,118,91,27,1778168517661,1778168517719,160477,157473,3004
248,8,0,110,0,26,1778168519676,1778168519730,345719,0,29040
249,8,0,124,0,28,1778168521891,1778168521939,609668,0,36877
250,8,0,95,0,0,1778168523785,1778168523846,747176,0,0
251,8,0,73,39,19,1778168525670,1778168525718,174073,26196,1881
252,8,0,71,7,20,1778168527706,1778168527789,164162,19180,23320
253,8,0,110,0,20,1778168529724,1778168529790,449426,0,21178
254,8,0,83,0,7,1778168531691,1778168531742,517302,0,7714
255,8,0,79,0,1,1778168533714,1778168533809,684977,0,1163
256,8,0,75,60,15,1778168535658,1778168535716,98195,96648,1547
257,8,0,154,0,31,1778168537742,1778168537796,494114,0,36543
258,8,0,124,0,19,1778168539754,1778168539846,627471,0,23237
259,8,0,111,0,0,1778168541714,1778168541771,851656,0,0
261,9,0,36,0,0,1778168545691,1778168545755,419492,0,0
262,9,0,94,24,15,1778168547686,1778168547739,121255,35327,1965
263,9,0,139,0,9,1778168549742,1778168549825,478633,0,10926
264,9,0,120,0,10,1778168551687,1778168551742,616198,0,11244
265,9,0,88,0,0,1778168553704,1778168553761,660289,0,0
266,9,11,61,43,0,1778168555681,1778168555745,188164,17536,0
267,9,0,95,22,33,1778168557689,1778168557743,197541,52917,46607
268,9,5,110,0,30,1778168559711,1778168559812,394519,0,34200
269,9,0,114,0,16,1778168561712,1778168561782,655665,0,22630
270,9,0,88,0,17,1778168563694,1778168563751,615911,0,18055
271,9,0,87,65,22,1778168565664,1778168565719,88916,87350,1566
272,9,0,131,0,44,1778168567742,1778168567804,350566,0,50652
273,9,0,114,0,34,1778168569705,1778168569777,470980,0,37930
274,9,0,53,0,0,1778168571664,1778168571702,388640,0,0
275,9,0,74,60,14,1778168573677,1778168573738,20302,18384,1918
276,9,0,76,10,14,1778168575677,1778168575711,158409,22790,15484
277,9,0,110,0,18,1778168577719,1778168577780,404653,0,2966
278,9,0,84,0,9,1778168579715,1778168579788,484926,0,7506
279,9,0,90,0,6,1778168581680,1778168581728,703803,0,6612
280,9,0,75,15,6,1778168583684,1778168583727,87577,18480,636
281,9,0,125,0,4,1778168585699,1778168585737,400009,0,4454
282,9,0,110,0,5,1778168587692,1778168587743,558858,0,5565
283,9,0,92,0,0,1778168589685,1778168589740,667819,0,0
284,9,0,31,1,0,1778168591673,1778168591713,276780,151,0
285,9,0,92,0,0,1778168593741,1778168593796,208155,0,0
286,9,0,94,0,4,1778168595791,1778168595936,400109,0,5040
287,9,0,94,0,0,1778168597786,1778168597847,591658,0,0
288,9,0,77,0,0,1778168599731,1778168599804,634923,0,0
290,10,0,0,0,0,1778168603663,1778168603735,0,0,0
291,10,50,4,3,1,1778168605666,1778168605722,3216,3102,114
292,10,45,108,0,0,1778168607775,1778168607842,342480,0,0
293,10,48,93,0,1,1778168609772,1778168609840,476294,0,1225
294,10,43,92,0,0,1778168611889,1778168611948,668483,0,0
295,10,0,102,0,0,1778168613890,1778168613937,943593,0,0
296,10,61,45,0,0,1778168615743,1778168615806,94575,0,0
297,10,48,106,0,1,1778168617807,1778168617867,437958,0,2193
298,10,48,101,0,1,1778168619794,1778168619852,614122,0,2173
299,10,41,103,0,0,1778168621815,1778168621881,838118,0,0
300,10,0,79,27,11,1778168623732,1778168623790,438384,25445,1496
301,10,0,106,0,15,1778168625792,1778168625850,294673,0,17880
302,10,39,119,0,13,1778168627848,1778168627913,554966,0,16211
303,10,59,92,0,0,1778168629837,1778168629924,652034,0,0
304,10,0,65,0,0,1778168631774,1778168631839,584800,0,0
305,10,18,52,52,0,1778168633719,1778168633776,96306,96306,0
306,10,0,142,0,47,1778168635800,1778168635858,450166,0,72551
307,10,0,97,0,20,1778168637739,1778168637788,474718,0,21441
308,10,0,98,0,0,1778168639763,1778168639812,774095,0,0
309,10,0,99,56,14,1778168641738,1778168641800,334363,45777,2072
310,10,0,126,0,23,1778168643778,1778168643839,323840,0,27196
311,10,0,109,0,18,1778168645736,1778168645789,459063,0,20214
312,10,0,100,0,0,1778168647757,1778168647833,685990,0,0
313,10,0,43,0,0,1778168649700,1778168649758,377521,0,0
314,10,0,9,8,1,1778168651679,1778168651732,13672,13578,94
315,10,0,125,0,18,1778168653788,1778168653871,435631,0,22032
316,10,0,121,0,2,1778168655797,1778168655882,698498,0,448
317,10,0,95,0,0,1778168657720,1778168657789,737758,0,0
319,11,0,1,0,0,1778168661680,1778168661758,11731,0,0
320,11,0,69,50,19,1778168663695,1778168663728,79547,77951,1596
321,11,0,107,0,16,1778168665718,1778168665757,347968,0,17747
322,11,0,133,0,25,1778168667750,1778168667804,640879,0,28756
323,11,0,89,0,0,1778168669734,1778168669795,680978,0,0
324,11,0,65,19,6,1778168671710,1778168671754,394637,10127,661
325,11,0,127,0,13,1778168673741,1778168673790,310263,0,14847
326,11,0,122,0,7,1778168675764,1778168675820,538761,0,8169
327,11,0,99,0,0,1778168677793,1778168677858,657966,0,0
328,11,0,89,0,0,1778168679740,1778168679781,762067,0,0
329,11,0,43,37,6,1778168681699,1778168681743,54479,53993,486
330,11,0,115,0,29,1778168683738,1778168683815,340264,0,33330
331,11,0,70,0,14,1778168685704,1778168685770,323975,0,15372
332,11,0,93,0,0,1778168687717,1778168687791,699048,0,0
333,11,8,62,24,0,1778168689708,1778168689767,370341,9875,0
334,11,11,94,0,8,1778168691752,1778168691822,231294,0,16474
335,11,0,125,0,20,1778168693736,1778168693807,500889,0,31714
336,11,0,113,0,0,1778168695720,1778168695772,726181,0,0
337,11,0,82,0,0,1778168697711,1778168697764,689847,0,0
338,11,0,96,73,23,1778168699719,1778168699779,102288,100103,2185
339,11,0,108,0,27,1778168701731,1778168701811,308296,0,30353
340,11,0,125,0,30,1778168703731,1778168703805,547882,0,33303
341,11,0,103,0,0,1778168705898,1778168705981,781116,0,0
342,11,6,107,61,0,1778168707809,1778168707854,458000,23241,0
343,11,28,113,0,26,1778168709826,1778168709891,249352,0,36319
344,11,0,113,0,28,1778168711770,1778168711834,430909,0,58940
345,11,0,102,0,0,1778168713866,1778168713954,661867,0,0
346,11,0,51,0,0,1778168715728,1778168715777,423623,0,0
348,12,0,0,0,0,1778168719694,1778168719757,0,0,0
349,12,0,97,87,10,1778168721732,1778168721787,100617,99517,1100
350,12,0,123,0,31,1778168723773,1778168723830,333462,0,35673
351,12,0,124,0,28,1778168725778,1778168725848,532245,0,29390
352,12,0,113,0,0,1778168727778,1778168727850,816190,0,0
353,12,9,22,0,0,1778168729725,1778168729779,201120,0,0
354,12,53,72,9,12,1778168731746,1778168731792,141532,18630,14387
355,12,55,117,0,5,1778168733828,1778168733875,476338,0,5947
356,12,44,111,0,0,1778168735785,1778168735829,681846,0,0
357,12,30,100,0,0,1778168737745,1778168737791,808434,0,0
358,12,0,66,26,10,1778168739733,1778168739790,328663,25564,970
359,12,0,94,0,7,1778168741739,1778168741802,272487,0,7742
360,12,39,105,0,14,1778168743796,1778168743852,478074,0,16063
361,12,39,85,0,0,1778168745779,1778168745842,599703,0,0
362,12,0,73,0,0,1778168747754,1778168747801,656879,0,0
363,12,0,52,0,0,1778168749760,1778168749829,104326,0,0
364,12,0,83,0,1,1778168751769,1778168751829,327173,0,150
365,12,0,109,0,0,1778168753780,1778168753843,651919,0,0
366,12,0,91,0,0,1778168755789,1778168755859,725940,0,0
367,12,0,41,2,1,1778168757745,1778168757794,377881,1692,113
368,12,0,102,0,2,1778168759773,1778168759833,293145,0,2300
369,12,48,116,0,0,1778168761878,1778168761969,583951,0,0
370,12,0,88,0,0,1778168763807,1778168763877,610437,0,0
371,12,0,90,0,0,1778168765799,1778168765881,804232,0,0
372,12,0,90,33,6,1778168767755,1778168767812,153801,58960,641
373,12,0,113,0,15,1778168769773,1778168769832,394435,0,16830
374,12,0,85,0,16,1778168771764,1778168771854,422688,0,18182
375,12,0,82,0,0,1778168773763,1778168773823,640490,0,0
377,13,0,6,0,0,1778168777724,1778168777844,70928,0,0
378,13,14,58,58,0,1778168779733,1778168779779,96283,96283,0
379,13,0,126,0,31,1778168781822,1778168781896,411216,0,50331
380,13,0,124,0,21,1778168783844,1778168783938,625828,0,25162
381,13,0,90,0,0,1778168785772,1778168785866,697898,0,0
382,13,10,74,35,0,1778168787769,1778168787856,402250,22383,0
383,13,26,77,14,10,1778168789776,1778168789886,203656,37366,20813
384,13,26,74,0,26,1778168791753,1778168791845,277665,0,52901
385,13,3,144,0,26,1778168793796,1778168793882,843655,0,53678
386,13,0,82,0,3,1778168795767,1778168795849,688884,0,6055
387,13,8,75,19,0,1778168797743,1778168797813,117794,29507,0
388,13,0,121,0,11,1778168800151,1778168800244,464336,0,24241
389,13,0,136,0,9,1778168801999,1778168802133,759543,0,12230
390,13,0,94,0,0,1778168803884,1778168803963,724624,0,0
391,13,12,92,59,0,1778168805935,1778168805979,358416,37609,0
392,13,20,78,7,22,1778168807851,1778168807902,183901,17920,37404
393,13,0,114,0,27,1778168809903,1778168809973,459350,0,52878
394,13,5,98,0,6,1778168811891,1778168811988,621357,0,7350
395,13,0,86,0,5,1778168813862,1778168813926,706882,0,10800
396,13,0,71,60,11,1778168815755,1778168815800,81833,80799,1034
397,13,0,116,0,25,1778168817846,1778168817900,349760,0,29800
398,13,0,119,0,13,1778168819865,1778168819931,601311,0,15774
399,13,0,83,0,0,1778168821820,1778168821878,618490,0,0
400,13,16,110,58,0,1778168823857,1778168823915,515432,22889,0
401,13,15,85,4,28,1778168825787,1778168825832,179884,9244,46301
402,13,0,110,0,15,1778168827828,1778168827902,450586,0,32190
403,13,2,102,0,4,1778168829827,1778168829899,631127,0,4532
404,13,0,109,0,5,1778168831785,1778168831829,871991,0,7295
406,14,0,0,0,0,1778168835733,1778168835826,0,0,0
407,14,0,65,2,1,1778168837760,1778168837800,74675,2286,97
408,14,0,115,0,1,1778168839794,1778168839850,366985,0,1145
409,14,0,102,0,2,1778168841811,1778168841873,524977,0,2326
410,14,0,100,0,0,1778168843877,1778168843938,728630,0,0
411,14,0,82,33,0,1778168845820,1778168845875,456966,5192,0
412,14,0,56,0,18,1778168847775,1778168847846,99516,0,17388
413,14,0,140,0,55,1778168849790,1778168849832,430715,0,78971
414,14,0,86,0,0,1778168851805,1778168851852,528630,0,0
415,14,0,48,0,0,1778168853761,1778168853815,388868,0,0
416,14,3,53,41,12,1778168855764,1778168855842,44980,43624,1356
417,14,44,76,3,28,1778168857774,1778168857853,180185,9225,31368
418,14,63,112,0,19,1778168859850,1778168859924,502820,0,22516
419,14,52,114,0,3,1778168861810,1778168861865,793242,0,5363
420,14,48,110,0,0,1778168863816,1778168863872,1000767,0,0
421,14,0,66,50,16,1778168865765,1778168865816,100358,98788,1570
422,14,48,125,0,14,1778168867890,1778168867997,483646,0,17833
423,14,37,117,0,20,1778168869827,1778168869889,612498,0,23162
424,14,39,76,0,0,1778168871795,1778168871871,611288,0,0
425,14,5,50,11,0,1778168873772,1778168873834,400421,10494,0
426,14,0,121,0,12,1778168875784,1778168875851,344004,0,17879
427,14,0,127,0,3,1778168877800,1778168877885,625516,0,3302
428,14,0,111,0,0,1778168879777,1778168879832,772507,0,0
429,14,0,67,0,0,1778168881787,1778168881846,600878,0,0
430,14,0,89,32,9,1778168883771,1778168883830,152414,58866,952
431,14,0,104,0,8,1778168885800,1778168885893,390916,0,9319
432,14,46,112,0,11,1778168888001,1778168888066,632434,0,14663
433,14,0,83,0,0,1778168889894,1778168889965,663445,0,0
435,15,0,24,0,0,1778168893805,1778168893884,285535,0,0
436,15,1,53,2,2,1778168895850,1778168895928,97776,3602,3377
437,15,0,94,0,1,1778168897905,1778168897974,363833,0,2183
438,15,0,87,0,0,1778168899875,1778168899937,507788,0,0
439,15,0,103,0,0,1778168901897,1778168901973,809649,0,0
440,15,0,53,4,0,1778168903831,1778168903906,482299,2896,0
441,15,0,100,0,0,1778168905898,1778168905972,281354,0,0
