Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,0,222,182,40,1778168025537,1778168025588,382212,377012,5200
2,0,0,166,61,105,1778168027543,1778168027590,321703,248392,73311
3,0,78,149,0,78,1778168029537,1778168029577,440150,0,7988
4,0,88,228,0,72,1778168031537,1778168031578,1328083,0,68144
5,0,93,234,90,56,1778168033544,1778168033588,1038777,92527,59327
6,0,74,146,143,3,1778168035535,1778168035585,435552,432414,3138
7,0,83,161,0,25,1778168037537,1778168037572,709580,0,25569
8,0,79,188,0,47,1778168039538,1778168039583,1064693,0,73168
9,0,27,102,0,16,1778168041535,1778168041574,807726,0,32160
10,0,0,193,152,41,1778168043543,1778168043598,372999,303962,69037
11,0,0,137,29,45,1778168045540,1778168045585,412584,115574,44190
12,0,0,186,0,73,1778168047541,1778168047589,790212,0,111222
13,0,0,158,0,32,1778168049544,1778168049588,1070841,0,63013
14,0,0,67,1,52,1778168051535,1778168051574,215337,919,74698
15,0,0,79,41,0,1778168053539,1778168053590,233369,120294,0
16,0,0,143,0,66,1778168055544,1778168055585,501677,0,119943
17,0,0,97,0,0,1778168057539,1778168057586,674370,0,0
18,0,0,91,0,21,1778168059541,1778168059591,661541,0,35211
19,0,0,141,122,19,1778168061542,1778168061584,231558,229788,1770
20,0,0,151,0,43,1778168063550,1778168063592,445895,0,23209
21,0,0,109,0,0,1778168065547,1778168065611,645466,0,0
22,0,0,114,0,0,1778168067547,1778168067599,900995,0,0
23,0,0,115,60,22,1778168069546,1778168069591,379364,50618,2270
24,0,0,168,105,63,1778168071548,1778168071595,343316,298802,44514
25,0,0,145,0,28,1778168073563,1778168073641,607138,0,32032
26,0,0,187,0,85,1778168075553,1778168075595,753908,0,54470
27,0,0,77,0,0,1778168077548,1778168077601,681892,0,0
29,1,0,0,0,0,1778168081543,1778168081625,0,0,0
30,1,0,179,82,97,1778168083557,1778168083602,152779,140653,12126
31,1,0,142,61,81,1778168085552,1778168085594,281961,226001,55960
32,1,0,146,0,9,1778168087555,1778168087591,794012,0,9927
33,1,0,165,0,57,1778168089556,1778168089603,852467,0,18110
34,1,0,78,34,6,1778168091553,1778168091624,394251,23414,630
35,1,0,195,139,56,1778168093556,1778168093601,407806,370395,37411
36,1,0,100,12,37,1778168095555,1778168095613,299000,56112,2983
37,1,0,138,0,40,1778168097558,1778168097600,680950,0,26528
38,1,0,91,0,1,1778168099556,1778168099623,782465,0,76
39,1,0,126,59,4,1778168101561,1778168101604,203704,95639,4212
40,1,8,108,0,0,1778168103560,1778168103606,393363,0,0
41,1,6,101,0,15,1778168105559,1778168105603,507726,0,23442
42,1,0,85,0,6,1778168107560,1778168107597,614034,0,12111
43,1,0,108,72,15,1778168109560,1778168109603,244229,40545,1635
44,1,0,138,45,33,1778168111563,1778168111602,294313,115260,23338
45,1,0,128,0,6,1778168113561,1778168113598,565369,0,6552
46,1,0,110,0,8,1778168115564,1778168115631,677783,0,3950
47,1,0,63,0,0,1778168117568,1778168117631,541890,0,0
48,1,0,77,26,0,1778168119562,1778168119593,118166,39624,0
49,1,0,110,0,2,1778168121570,1778168121642,389590,0,2290
50,1,0,101,0,0,1778168123564,1778168123603,559824,0,0
51,1,0,84,0,0,1778168125566,1778168125604,633303,0,0
52,1,0,47,14,0,1778168127566,1778168127606,321854,7084,0
53,1,0,100,0,1,1778168129571,1778168129610,251255,0,1136
54,1,0,94,0,0,1778168131568,1778168131633,427297,0,0
55,1,0,107,0,0,1778168133569,1778168133605,696989,0,0
56,1,0,89,0,0,1778168135568,1778168135598,756596,0,0
58,2,0,0,0,0,1778168139563,1778168139679,0,0,0
59,2,0,158,130,28,1778168141722,1778168141798,211910,204661,7249
60,2,0,115,2,67,1778168143635,1778168143703,218124,6958,49593
61,2,0,94,0,1,1778168145619,1778168145682,511224,0,1132
62,2,0,124,0,0,1778168147646,1778168147728,932268,0,0
63,2,0,116,65,13,1778168149590,1778168149652,384350,24648,1183
64,2,6,147,142,5,1778168151595,1778168151645,342079,336679,5400
65,2,0,135,33,38,1778168153600,1778168153660,474572,144705,47333
66,2,20,101,0,18,1778168155594,1778168155642,549120,0,19072
67,2,0,88,0,23,1778168157587,1778168157647,588997,0,44334
68,2,3,103,94,9,1778168159580,1778168159646,135004,125590,9414
69,2,13,118,0,3,1778168161627,1778168161696,397790,0,6279
70,2,0,114,0,27,1778168163606,1778168163650,505781,0,40048
71,2,0,100,0,12,1778168165594,1778168165644,670004,0,23863
72,2,0,102,58,14,1778168167585,1778168167624,297166,15819,1799
73,2,0,188,160,28,1778168169604,1778168169667,391905,370245,21660
74,2,0,117,26,22,1778168171591,1778168171627,432489,111111,24640
75,2,0,168,0,55,1778168173602,1778168173652,749489,0,35537
76,2,0,100,0,1,1778168175586,1778168175640,822601,0,1120
77,2,0,156,149,7,1778168177584,1778168177632,187620,183907,3713
78,2,0,63,40,23,1778168179583,1778168179625,130788,129040,1748
79,2,0,162,0,50,1778168181622,1778168181687,626596,0,31527
80,2,0,92,0,6,1778168183588,1778168183643,630921,0,6492
81,2,0,156,64,56,1778168185589,1778168185623,355720,10586,12862
82,2,17,114,56,0,1778168187591,1778168187654,252147,122995,0
83,2,8,130,0,36,1778168189608,1778168189657,451426,0,55027
84,2,33,107,0,8,1778168191604,1778168191665,632158,0,16448
85,2,0,108,0,43,1778168193594,1778168193652,610217,0,77165
87,3,0,8,0,8,1778168197582,1778168197645,32112,0,32112
88,3,0,73,8,18,1778168199589,1778168199618,112221,15774,1782
89,3,0,94,0,2,1778168201593,1778168201652,372785,0,1259
90,3,0,93,0,0,1778168203591,1778168203632,558774,0,0
91,3,0,99,0,0,1778168205592,1778168205641,792716,0,0
92,3,0,68,7,15,1778168207590,1778168207661,469820,6713,2205
93,3,0,117,0,14,1778168209594,1778168209637,313664,0,7664
94,3,0,103,0,0,1778168211593,1778168211632,510448,0,0
95,3,0,82,0,0,1778168213596,1778168213636,570004,0,0
96,3,0,70,0,0,1778168215591,1778168215624,624940,0,0
97,3,0,61,3,8,1778168217589,1778168217633,102278,5673,704
98,3,0,99,0,1,1778168219600,1778168219642,384172,0,93
99,3,0,85,0,0,1778168221597,1778168221634,501883,0,0
100,3,0,122,0,0,1778168223598,1778168223633,963420,0,0
101,3,0,115,52,23,1778168225597,1778168225638,442901,44371,2599
102,3,0,129,0,27,1778168227604,1778168227657,316188,0,20480
103,3,46,93,0,0,1778168229744,1778168229814,469552,0,0
104,3,0,99,0,0,1778168231725,1778168231790,694642,0,0
105,3,0,90,0,0,1778168233673,1778168233716,804133,0,0
106,3,0,182,134,48,1778168235647,1778168235685,254065,247545,6520
107,3,0,156,27,52,1778168237679,1778168237733,447677,105138,40171
108,3,0,142,0,3,1778168239681,1778168239749,827996,0,3564
109,3,0,138,0,11,1778168241655,1778168241704,1005573,0,5449
110,3,0,117,69,12,1778168243625,1778168243685,411131,55301,1188
111,3,0,74,23,11,1778168245615,1778168245664,187163,63940,10834
112,3,0,105,0,9,1778168247652,1778168247698,474157,0,9943
113,3,2,122,0,10,1778168249653,1778168249751,781963,0,11508
114,3,0,91,0,2,1778168251653,1778168251713,790418,0,4218
116,4,0,0,0,0,1778168255596,1778168255683,0,0,0
117,4,0,80,70,10,1778168257607,1778168257666,118268,116928,1340
118,4,0,141,0,42,1778168259635,1778168259684,393838,0,25189
119,4,0,98,0,0,1778168261630,1778168261673,558911,0,0
120,4,0,103,0,0,1778168263628,1778168263678,792556,0,0
121,4,0,116,32,46,1778168265631,1778168265663,394765,20160,7059
122,4,0,127,0,16,1778168267629,1778168267668,306902,0,12452
123,4,0,86,0,0,1778168269645,1778168269715,403465,0,0
124,4,0,103,0,0,1778168271643,1778168271696,686830,0,0
125,4,0,57,0,0,1778168273618,1778168273669,492384,0,0
126,4,0,117,40,37,1778168275644,1778168275692,135748,64475,5476
127,4,0,121,0,17,1778168277634,1778168277686,383894,0,6354
128,4,0,83,0,0,1778168279626,1778168279684,466301,0,0
129,4,0,110,0,0,1778168281628,1778168281665,834917,0,0
130,4,0,69,49,19,1778168283619,1778168283650,37405,25857,1976
131,4,0,163,0,17,1778168285681,1778168285724,399549,0,15984
132,4,0,122,0,0,1778168287700,1778168287756,567434,0,0
133,4,0,87,0,0,1778168289633,1778168289686,571926,0,0
134,4,0,58,0,0,1778168291625,1778168291672,496104,0,0
135,4,14,75,75,0,1778168293624,1778168293676,112734,112734,0
136,4,39,161,0,54,1778168295669,1778168295717,454728,0,72849
137,4,0,125,0,39,1778168297636,1778168297678,554551,0,79792
138,4,0,97,0,0,1778168299631,1778168299669,727676,0,0
139,4,0,70,38,13,1778168301622,1778168301668,198405,17144,817
140,4,0,141,49,35,1778168303632,1778168303682,295399,120736,32540
141,4,0,84,0,14,1778168305634,1778168305687,329246,0,15025
142,4,14,140,0,10,1778168307634,1778168307666,850288,0,10460
143,4,0,92,0,14,1778168309629,1778168309668,688184,0,28644
145,5,0,0,0,0,1778168313616,1778168313682,0,0,0
146,5,0,88,30,12,1778168315634,1778168315687,106019,41040,1311
147,5,0,111,0,7,1778168317637,1778168317700,355713,0,2832
148,5,0,107,0,0,1778168319724,1778168319768,583824,0,0
149,5,0,110,0,0,1778168321690,1778168321728,815352,0,0
150,5,0,123,80,17,1778168323655,1778168323690,272698,26515,2516
151,5,0,124,38,23,1778168325689,1778168325740,253547,90478,11431
152,5,0,118,0,4,1778168327739,1778168327810,510493,0,1007
153,5,0,110,0,17,1778168329676,1778168329730,601192,0,7650
154,5,0,81,0,0,1778168331687,1778168331754,680378,0,0
155,5,0,135,117,18,1778168333670,1778168333726,156521,153234,3287
156,5,0,131,26,52,1778168335669,1778168335715,296254,85748,34488
157,5,0,101,0,9,1778168337656,1778168337709,498519,0,10350
158,5,0,131,0,10,1778168339683,1778168339744,897166,0,9776
159,5,0,44,13,2,1778168341635,1778168341672,271023,2405,142
160,5,0,107,0,4,1778168343718,1778168343783,244348,0,4712
161,5,0,97,0,5,1778168345721,1778168345788,403178,0,5875
162,5,0,101,0,0,1778168347718,1778168347780,636737,0,0
163,5,0,100,0,0,1778168349706,1778168349796,831384,0,0
164,5,0,63,7,2,1778168351658,1778168351692,71623,8029,212
165,5,0,95,0,2,1778168353695,1778168353762,302154,0,1347
166,5,0,84,0,0,1778168355694,1778168355775,440238,0,0
167,5,0,95,0,0,1778168357727,1778168357797,689394,0,0
168,5,5,48,0,0,1778168359668,1778168359769,442825,0,0
169,5,54,46,5,3,1778168361658,1778168361728,92817,10400,564
170,5,56,126,0,5,1778168363729,1778168363796,515082,0,6255
171,5,52,96,0,0,1778168365708,1778168365777,592635,0,0
172,5,51,93,0,0,1778168367705,1778168367777,758779,0,0
174,6,0,51,0,0,1778168371681,1778168371758,617850,0,0
175,6,0,87,69,18,1778168373640,1778168373681,130137,128211,1926
176,6,0,180,0,24,1778168375697,1778168375747,641172,0,15047
177,6,0,131,0,0,1778168377679,1778168377735,782376,0,0
178,6,0,124,0,0,1778168379681,1778168379736,984215,0,0
179,6,0,124,53,13,1778168381658,1778168381725,621206,44366,2171
180,6,0,114,0,29,1778168383668,1778168383748,265103,0,19393
181,6,0,122,0,0,1778168385671,1778168385729,592747,0,0
182,6,0,110,0,0,1778168387679,1778168387758,756723,0,0
