Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
72,2,18,66,45,0,1778168167497,1778168167538,202326,8435,0
73,2,13,108,90,18,1778168169501,1778168169586,238687,201049,37638
74,2,17,103,15,44,1778168171502,1778168171543,307028,62850,58643
75,2,0,133,0,37,1778168173505,1778168173548,651941,0,55346
76,2,59,106,0,4,1778168175501,1778168175541,840358,0,4084
77,2,0,154,87,67,1778168177494,1778168177545,227099,99814,127285
78,2,0,127,118,9,1778168179494,1778168179537,379274,370276,8998
79,2,0,129,0,58,1778168181499,1778168181548,457206,0,89808
80,2,49,173,0,4,1778168183513,1778168183570,1218198,0,4040
81,2,0,192,44,54,1778168185506,1778168185538,964999,3572,101571
82,2,0,77,17,13,1778168187496,1778168187541,147246,35411,12498
83,2,0,104,0,9,1778168189506,1778168189542,407189,0,17505
84,2,0,130,0,28,1778168191506,1778168191577,653324,0,27924
85,2,0,102,0,28,1778168193503,1778168193543,652518,0,53733
87,3,5,19,0,19,1778168197638,1778168197682,76957,0,76957
88,3,6,63,5,0,1778168199501,1778168199549,122270,9510,0
89,3,5,112,0,6,1778168201507,1778168201545,428862,0,12150
90,3,0,117,0,9,1778168203506,1778168203558,655047,0,14303
91,3,0,92,0,0,1778168205504,1778168205549,728154,0,0
92,3,5,54,9,0,1778168207501,1778168207546,453354,7605,0
93,3,5,125,0,5,1778168209507,1778168209557,357091,0,10215
94,3,0,105,0,9,1778168211509,1778168211548,481957,0,14241
95,3,0,119,0,0,1778168213509,1778168213542,816125,0,0
96,3,0,107,0,0,1778168215508,1778168215566,948996,0,0
97,3,1,54,2,0,1778168217504,1778168217564,99721,3642,0
98,3,0,100,0,1,1778168219508,1778168219566,382560,0,2021
99,3,0,113,0,1,1778168221513,1778168221550,652882,0,998
100,3,0,91,0,0,1778168223511,1778168223554,711408,0,0
101,3,18,84,39,0,1778168225507,1778168225561,472149,30241,0
102,3,13,133,0,18,1778168227510,1778168227578,361250,0,36936
103,3,0,159,0,43,1778168229523,1778168229576,615906,0,57829
104,3,39,145,0,0,1778168231808,1778168231880,1030260,0,0
105,3,0,40,0,0,1778168233541,1778168233625,353732,0,0
106,3,37,82,82,0,1778168235527,1778168235604,144870,144870,0
107,3,18,108,21,37,1778168237578,1778168237660,351043,80241,78086
108,3,45,113,0,23,1778168239556,1778168239621,564817,0,42434
109,3,0,143,0,53,1778168241551,1778168241611,800621,0,100280
110,3,30,67,37,11,1778168243515,1778168243587,222477,26045,11121
111,3,0,95,7,30,1778168245534,1778168245580,236725,18870,59793
112,3,34,119,0,19,1778168247558,1778168247598,492639,0,19091
113,3,15,154,0,56,1778168249544,1778168249613,751410,0,90859
114,3,0,99,0,26,1778168251544,1778168251612,678587,0,41130
116,4,0,0,0,0,1778168255690,1778168255731,0,0,0
117,4,18,56,56,0,1778168257518,1778168257554,87259,87259,0
118,4,36,109,0,18,1778168259533,1778168259580,366431,0,36882
119,4,0,161,0,61,1778168261550,1778168261602,663873,0,100840
120,4,0,95,0,0,1778168263535,1778168263574,721011,0,0
121,4,0,66,18,15,1778168265522,1778168265552,325536,9342,630
122,4,14,96,0,0,1778168267542,1778168267578,246040,0,0
123,4,0,83,0,24,1778168269526,1778168269620,311603,0,40466
124,4,0,84,0,0,1778168271546,1778168271596,551704,0,0
125,4,0,64,0,0,1778168273540,1778168273578,547007,0,0
126,4,9,85,26,0,1778168275544,1778168275598,130965,39459,0
127,4,13,124,0,9,1778168277555,1778168277596,425585,0,18472
128,4,0,82,0,22,1778168279527,1778168279579,366387,0,35646
129,4,0,75,0,0,1778168281529,1778168281581,562939,0,0
130,4,10,37,34,0,1778168283526,1778168283579,44012,15510,0
131,4,14,79,0,10,1778168285558,1778168285605,193596,0,20583
132,4,0,126,0,28,1778168287601,1778168287663,491870,0,45108
133,4,0,96,0,0,1778168289545,1778168289604,623260,0,0
134,4,0,64,0,0,1778168291528,1778168291568,540811,0,0
135,4,0,53,53,0,1778168293538,1778168293622,76774,76774,0
136,4,29,137,0,28,1778168295557,1778168295647,409914,0,28525
137,4,0,151,0,50,1778168297546,1778168297588,625012,0,76646
138,4,0,103,0,0,1778168299534,1778168299575,762967,0,0
139,4,12,90,72,0,1778168301565,1778168301626,199651,29461,0
140,4,0,66,14,12,1778168303543,1778168303602,153887,33383,23964
141,4,0,229,0,20,1778168305568,1778168305612,942833,0,19980
142,4,0,102,0,18,1778168307539,1778168307599,567645,0,30661
143,4,0,91,0,45,1778168309534,1778168309570,445002,0,60552
145,5,0,0,0,0,1778168313672,1778168313727,0,0,0
146,5,7,68,20,0,1778168315533,1778168315611,88655,25840,0
147,5,0,96,0,7,1778168317539,1778168317576,304856,0,13986
148,5,0,125,0,14,1778168319541,1778168319603,605608,0,18260
149,5,0,109,0,0,1778168321542,1778168321619,796066,0,0
150,5,7,60,41,0,1778168323536,1778168323579,185018,9053,0
151,5,14,57,12,7,1778168325541,1778168325613,128166,27048,14504
152,5,4,116,0,38,1778168327558,1778168327657,392645,0,56032
153,5,11,127,0,4,1778168329690,1778168329745,795579,0,8745
154,5,0,103,0,23,1778168331650,1778168331731,707679,0,37564
155,5,35,98,98,0,1778168333567,1778168333610,116917,116917,0
156,5,40,93,14,35,1778168335574,1778168335644,261781,45178,73513
157,5,39,130,0,42,1778168337590,1778168337650,547594,0,85986
158,5,0,129,0,42,1778168339571,1778168339655,715158,0,84827
159,5,0,51,9,7,1778168341557,1778168341599,329700,1017,7182
160,5,4,111,0,5,1778168343609,1778168343648,237465,0,5215
161,5,0,121,0,6,1778168345648,1778168345701,497166,0,10552
162,5,0,132,0,0,1778168347625,1778168347676,818306,0,0
163,5,0,105,0,0,1778168349614,1778168349658,858501,0,0
164,5,52,3,3,0,1778168351542,1778168351593,3144,3144,0
165,5,70,106,0,0,1778168353604,1778168353647,331240,0,0
166,5,61,144,0,6,1778168355610,1778168355657,714689,0,7387
167,5,66,111,0,0,1778168357622,1778168357704,795543,0,0
168,5,0,108,0,0,1778168359597,1778168359661,984859,0,0
169,5,0,70,0,0,1778168361577,1778168361612,142686,0,0
170,5,3,92,0,1,1778168363590,1778168363639,369494,0,1094
171,5,0,117,0,3,1778168365608,1778168365644,694767,0,6291
172,5,40,126,0,0,1778168367607,1778168367662,1013413,0,0
174,6,44,40,0,0,1778168371770,1778168371827,487379,0,0
175,6,18,45,45,0,1778168373551,1778168373599,79922,79922,0
176,6,18,117,0,18,1778168375592,1778168375628,422978,0,36963
177,6,0,123,0,43,1778168377582,1778168377626,531788,0,62896
178,6,0,90,0,0,1778168379588,1778168379624,704146,0,0
179,6,5,91,44,0,1778168381582,1778168381621,492993,32248,0
180,6,23,110,0,5,1778168383588,1778168383632,301710,0,10370
181,6,0,144,0,38,1778168385607,1778168385648,570642,0,64173
182,6,0,104,0,0,1778168387580,1778168387625,701592,0,0
183,6,0,44,0,0,1778168389561,1778168389603,383594,0,0
184,6,22,77,77,0,1778168391568,1778168391617,128556,128556,0
185,6,14,128,0,22,1778168393589,1778168393617,437287,0,44858
186,6,0,143,0,45,1778168395593,1778168395645,621805,0,61531
187,6,0,92,0,0,1778168397577,1778168397630,707712,0,0
188,6,25,66,49,0,1778168399566,1778168399601,193679,29509,0
189,6,17,56,31,25,1778168401567,1778168401617,132385,81135,51250
190,6,19,109,0,33,1778168403603,1778168403667,409469,0,53068
191,6,0,113,0,33,1778168405624,1778168405749,598556,0,57500
192,6,0,124,0,18,1778168407598,1778168407649,936511,0,19008
193,6,17,109,109,0,1778168409589,1778168409677,174307,174307,0
194,6,23,97,0,17,1778168411598,1778168411702,329824,0,35505
195,6,0,139,0,50,1778168413587,1778168413628,570150,0,73025
196,6,0,238,0,0,1778168415626,1778168415678,1812857,0,0
197,6,16,60,43,0,1778168417571,1778168417612,183059,20885,0
198,6,9,65,6,16,1778168419727,1778168419797,167618,16020,35792
199,6,4,120,0,29,1778168421703,1778168421754,465746,0,43421
200,6,0,104,0,6,1778168423734,1778168423801,666326,0,11380
201,6,0,97,0,3,1778168425777,1778168425845,823733,0,3801
203,7,0,0,0,0,1778168430194,1778168430245,0,0,0
204,7,11,78,78,0,1778168431620,1778168431695,107166,107166,0
205,7,39,104,0,11,1778168433721,1778168433774,348789,0,23793
206,7,0,155,0,57,1778168435641,1778168435709,632069,0,101112
207,7,0,106,0,0,1778168437638,1778168437680,781548,0,0
208,7,15,79,50,0,1778168439608,1778168439665,284829,13696,0
209,7,12,148,85,15,1778168441603,1778168441663,334135,192950,30285
210,7,22,107,0,20,1778168443641,1778168443705,410744,0,33076
211,7,0,137,0,31,1778168445676,1778168445734,729654,0,55330
212,7,0,76,0,18,1778168447620,1778168447670,498489,0,18000
213,7,14,64,64,0,1778168449591,1778168449627,75393,75393,0
214,7,13,101,0,14,1778168451660,1778168451707,315187,0,29576
215,7,0,134,0,38,1778168453630,1778168453681,557664,0,53815
216,7,0,107,0,0,1778168455636,1778168455685,775170,0,0
217,7,10,63,31,0,1778168457602,1778168457638,298597,4440,0
218,7,8,103,0,10,1778168459657,1778168459701,228934,0,21270
219,7,0,106,0,25,1778168461660,1778168461716,379597,0,36213
220,7,0,67,0,0,1778168463625,1778168463683,415418,0,0
221,7,0,14,0,0,1778168465582,1778168465629,113954,0,0
222,7,5,21,9,0,1778168467590,1778168467627,22880,9633,0
223,7,3,108,0,5,1778168469602,1778168469677,334471,0,10455
224,7,0,105,0,7,1778168471626,1778168471677,513961,0,10607
225,7,0,97,0,0,1778168473624,1778168473667,690449,0,0
226,7,0,28,0,0,1778168475582,1778168475625,254012,0,0
227,7,19,111,89,22,1778168477605,1778168477649,219444,177178,42266
228,7,69,99,0,19,1778168479621,1778168479678,364911,0,38850
229,7,50,113,0,24,1778168481636,1778168481683,584288,0,44954
230,7,0,71,0,0,1778168483605,1778168483644,568345,0,0
232,8,0,17,0,1,1778168487844,1778168487877,195658,0,42
233,8,15,50,50,0,1778168489594,1778168489641,41688,41688,0
234,8,18,68,8,15,1778168491611,1778168491680,184545,22976,31035
235,8,17,127,0,22,1778168493622,1778168493669,553783,0,41045
236,8,0,113,0,19,1778168495623,1778168495678,684094,0,36898
237,8,0,88,0,3,1778168497621,1778168497685,758242,0,3132
238,8,8,71,71,0,1778168499594,1778168499643,126302,126302,0
239,8,18,198,0,8,1778168501670,1778168501730,757033,0,16824
240,8,0,131,0,38,1778168503628,1778168503666,598589,0,57085
241,8,0,76,0,0,1778168505610,1778168505648,592471,0,0
242,8,4,50,15,0,1778168507601,1778168507713,356514,11638,0
243,8,4,84,0,4,1778168509604,1778168509644,227523,0,8056
244,8,0,91,0,6,1778168511616,1778168511673,414849,0,10216
245,8,0,101,0,0,1778168513807,1778168513854,699815,0,0
246,8,0,92,0,0,1778168515649,1778168515692,805847,0,0
247,8,24,62,62,0,1778168517629,1778168517667,104087,104087,0
248,8,31,98,0,24,1778168519685,1778168519743,331144,0,51242
249,8,0,145,0,54,1778168521706,1778168521783,622512,0,93806
250,8,0,92,0,0,1778168523672,1778168523764,716024,0,0
251,8,11,74,56,0,1778168525626,1778168525663,208740,34533,0
252,8,17,64,12,11,1778168527642,1778168527694,164134,31752,22816
253,8,2,129,0,35,1778168529678,1778168529737,498131,0,55823
254,8,3,92,0,2,1778168531661,1778168531719,605554,0,4170
255,8,0,94,0,5,1778168533646,1778168533700,778801,0,8279
256,8,18,89,89,0,1778168535607,1778168535643,136894,136894,0
257,8,19,91,0,18,1778168537663,1778168537710,303064,0,37746
258,8,0,132,0,36,1778168539667,1778168539732,600460,0,58964
259,8,0,84,0,0,1778168541643,1778168541693,637984,0,0
261,9,0,33,0,0,1778168545926,1778168545970,391641,0,0
262,9,10,83,24,0,1778168547626,1778168547666,119263,33552,0
263,9,7,102,0,10,1778168549632,1778168549663,336575,0,20550
264,9,0,124,0,21,1778168551629,1778168551663,587287,0,28980
265,9,0,88,0,0,1778168553631,1778168553702,655057,0,0
266,9,14,58,43,0,1778168555627,1778168555704,157358,15781,0
267,9,19,90,31,14,1778168557636,1778168557685,208728,72757,28308
268,9,4,134,0,44,1778168559640,1778168559712,461206,0,64836
269,9,9,111,0,4,1778168561653,1778168561729,693674,0,8216
270,9,0,98,0,26,1778168563651,1778168563719,639727,0,35825
271,9,13,126,126,0,1778168565629,1778168565674,163617,163617,0
272,9,17,108,0,13,1778168567660,1778168567715,345973,0,26871
273,9,0,154,0,51,1778168569656,1778168569709,621228,0,70563
274,9,0,215,0,0,1778168571723,1778168571789,1595019,0,0
275,9,0,120,55,12,1778168573645,1778168573697,509888,14575,1152
276,9,16,66,10,0,1778168575627,1778168575668,149225,22359,0
277,9,10,112,0,21,1778168577657,1778168577708,429666,0,39047
278,9,0,104,0,17,1778168579663,1778168579712,575847,0,28606
279,9,0,81,0,6,1778168581636,1778168581694,626336,0,6404
280,9,5,56,11,0,1778168583622,1778168583662,66983,12848,0
281,9,4,97,0,5,1778168585637,1778168585681,305883,0,10300
282,9,0,114,0,11,1778168587636,1778168587694,553528,0,15731
283,9,0,86,0,0,1778168589645,1778168589720,622645,0,0
284,9,0,36,3,0,1778168591627,1778168591663,302946,306,0
285,9,1,112,0,0,1778168593703,1778168593750,248229,0,0
286,9,0,115,0,2,1778168595724,1778168595815,485686,0,3285
287,9,0,100,0,0,1778168597698,1778168597756,620295,0,0
288,9,0,125,0,0,1778168599730,1778168599809,1031322,0,0
290,10,0,0,0,0,1778168603856,1778168603929,0,0,0
291,10,0,3,2,1,1778168605623,1778168605686,2071,1994,77
292,10,63,107,0,1,1778168607808,1778168607878,340396,0,265
293,10,62,133,0,1,1778168609875,1778168609940,696065,0,1325
294,10,53,124,0,0,1778168611765,1778168611830,886350,0,0
295,10,1,103,0,0,1778168613780,1778168613839,942728,0,0
296,10,1,57,1,0,1778168615695,1778168615741,116041,1981,0
297,10,45,129,0,1,1778168617736,1778168617779,521842,0,2105
298,10,56,92,0,1,1778168619732,1778168619780,552448,0,2101
299,10,49,110,0,0,1778168621775,1778168621833,889739,0,0
300,10,4,92,43,0,1778168623699,1778168623738,527506,38294,0
301,10,8,148,0,4,1778168625739,1778168625784,437667,0,8520
302,10,0,135,0,20,1778168627735,1778168627789,600830,0,30520
303,10,0,85,0,0,1778168629706,1778168629799,591834,0,0
304,10,0,64,0,0,1778168631672,1778168631739,569334,0,0
305,10,8,77,77,0,1778168633665,1778168633734,139381,139381,0
306,10,17,91,0,8,1778168635700,1778168635749,337254,0,16438
307,10,0,129,0,40,1778168637687,1778168637728,576266,0,57627
308,10,0,80,0,0,1778168639680,1778168639730,625453,0,0
309,10,11,102,56,0,1778168641674,1778168641726,492755,41664,0
310,10,14,101,0,11,1778168643689,1778168643755,274843,0,23133
311,10,0,141,0,31,1778168645690,1778168645724,570281,0,46911
312,10,0,110,0,0,1778168647695,1778168647745,744899,0,0
313,10,0,65,0,0,1778168649671,1778168649720,568143,0,0
314,10,1,356,356,0,1778168651643,1778168651704,594338,594338,0
315,10,0,100,0,1,1778168653692,1778168653738,371631,0,2100
316,10,1,107,0,5,1778168655707,1778168655766,592031,0,5545
317,10,0,106,0,1,1778168657693,1778168657740,812252,0,2081
319,11,0,12,0,3,1778168661846,1778168661887,106899,0,180
320,11,9,51,51,0,1778168663650,1778168663683,77240,77240,0
321,11,20,95,0,9,1778168665673,1778168665710,326594,0,18592
322,11,0,126,0,37,1778168667698,1778168667741,559109,0,60299
323,11,0,99,0,0,1778168669679,1778168669727,750813,0,0
324,11,3,80,27,0,1778168671665,1778168671702,518828,12987,0
325,11,6,94,0,3,1778168673690,1778168673728,236477,0,6252
326,11,0,92,0,17,1778168675702,1778168675749,365355,0,24650
327,11,0,76,0,0,1778168677708,1778168677758,497443,0,0
328,11,0,61,0,0,1778168679689,1778168679735,519540,0,0
329,11,5,74,74,0,1778168681654,1778168681714,105831,105831,0
330,11,4,111,0,5,1778168683702,1778168683745,381266,0,10410
331,11,0,228,0,27,1778168685793,1778168685853,1159322,0,35903
332,11,0,130,0,0,1778168687742,1778168687833,982800,0,0
333,11,0,55,12,0,1778168689680,1778168689760,412439,4848,0
334,11,0,105,0,13,1778168691673,1778168691768,237872,0,13026
335,11,0,102,0,15,1778168693689,1778168693748,407290,0,23652
336,11,0,96,0,0,1778168695845,1778168695888,628121,0,0
337,11,0,82,0,0,1778168697747,1778168697803,692986,0,0
338,11,20,47,47,0,1778168699685,1778168699748,63009,63009,0
339,11,24,107,0,20,1778168701709,1778168701797,339566,0,42260
340,11,0,131,0,44,1778168703780,1778168703875,553414,0,76074
341,11,0,99,0,0,1778168705751,1778168705797,732498,0,0
342,11,11,77,41,0,1778168707704,1778168707760,348600,11757,0
343,11,8,96,0,11,1778168709743,1778168709796,222671,0,22792
344,11,0,121,0,22,1778168711755,1778168711810,462612,0,31712
345,11,0,82,0,0,1778168713792,1778168713850,523555,0,0
346,11,0,42,0,0,1778168715690,1778168715724,346648,0,0
348,12,0,0,0,0,1778168720051,1778168720111,0,0,0
349,12,14,82,82,0,1778168721688,1778168721726,88746,88746,0
350,12,30,124,0,14,1778168723737,1778168723790,381191,0,29582
351,12,4,156,0,62,1778168725732,1778168725770,582106,0,97119
352,12,0,98,0,4,1778168727726,1778168727769,679814,0,8308
353,12,14,26,0,0,1778168729681,1778168729750,236928,0,0
354,12,3,63,14,6,1778168731678,1778168731717,127624,27936,11406
355,12,52,94,0,3,1778168733721,1778168733782,380087,0,6306
356,12,51,98,0,3,1778168735693,1778168735739,581141,0,6150
357,12,0,93,0,0,1778168737689,1778168737724,745555,0,0
358,12,4,51,20,0,1778168739682,1778168739732,328923,18500,0
359,12,17,106,0,4,1778168741707,1778168741766,315054,0,8290
360,12,0,132,0,24,1778168743754,1778168743800,585983,0,43399
361,12,0,116,0,0,1778168745755,1778168745807,814198,0,0
362,12,0,83,0,0,1778168747738,1778168747789,745904,0,0
363,12,1,70,2,0,1778168749718,1778168749786,137291,3768,0
364,12,0,116,0,1,1778168751772,1778168751829,460912,0,2155
365,12,0,107,0,0,1778168753747,1778168753788,634169,0,0
366,12,0,138,0,0,1778168755751,1778168755788,1091104,0,0
367,12,1,63,3,0,1778168757696,1778168757730,592287,2346,0
368,12,0,114,0,1,1778168759727,1778168759765,322982,0,2084
369,12,0,106,0,2,1778168761760,1778168761842,512695,0,2306
370,12,0,105,0,0,1778168763745,1778168763837,724106,0,0
371,12,0,133,0,0,1778168765767,1778168765843,1183509,0,0
372,12,20,97,46,0,1778168767707,1778168767748,170154,79238,0
373,12,9,136,0,20,1778168769726,1778168769766,480764,0,41220
374,12,0,159,0,29,1778168771732,1778168771790,794047,0,40162
375,12,0,97,0,0,1778168773718,1778168773778,753192,0,0
377,13,0,9,0,0,1778168777867,1778168777934,107203,0,0
378,13,27,67,67,0,1778168779686,1778168779744,108875,108875,0
379,13,20,128,0,27,1778168781736,1778168781846,436008,0,57402
380,13,0,148,0,58,1778168783806,1778168783900,609026,0,87511
381,13,0,94,0,0,1778168785947,1778168786026,743879,0,0
382,13,10,103,68,0,1778168787877,1778168787988,397994,52484,0
383,13,0,71,10,20,1778168789826,1778168789938,174601,27210,32660
384,13,62,268,0,0,1778168792281,1778168792352,1392097,0,0
385,13,1,104,0,21,1778168793776,1778168793873,598123,0,43168
386,13,0,51,0,1,1778168795725,1778168795806,432118,0,1976
387,13,5,59,22,0,1778168797734,1778168797807,92145,34034,0
388,13,6,93,0,5,1778168799838,1778168799919,334209,0,10758
389,13,0,106,0,15,1778168801862,1778168801936,540947,0,23433
390,13,0,113,0,0,1778168803908,1778168803993,874415,0,0
391,13,9,72,45,0,1778168805733,1778168805824,279977,21692,0
392,13,13,66,15,9,1778168807709,1778168807782,160128,36585,18324
393,13,11,111,0,17,1778168809761,1778168809836,457805,0,31388
394,13,0,88,0,14,1778168811745,1778168811814,506713,0,25738
395,13,0,103,0,1,1778168813760,1778168813825,867160,0,1053
396,13,9,63,63,0,1778168815711,1778168815750,81667,81667,0
397,13,15,102,0,9,1778168817721,1778168817773,333750,0,18603
398,13,0,122,0,33,1778168819775,1778168819822,533476,0,51540
399,13,0,91,0,0,1778168821742,1778168821801,671094,0,0
400,13,21,84,37,0,1778168823732,1778168823784,448826,9759,0
401,13,19,76,2,21,1778168825721,1778168825771,168081,4500,42483
402,13,3,141,0,40,1778168827743,1778168827797,494715,0,60580
403,13,0,118,0,3,1778168829771,1778168829837,734340,0,6222
404,13,0,91,0,2,1778168831728,1778168831772,736818,0,2000
406,14,0,0,0,0,1778168836002,1778168836064,0,0,0
407,14,0,49,4,0,1778168837706,1778168837737,53931,4316,0
408,14,0,103,0,0,1778168839744,1778168839784,323803,0,0
409,14,0,93,0,0,1778168841748,1778168841785,477953,0,0
410,14,0,77,0,0,1778168843777,1778168843824,552266,0,0
411,14,52,33,0,0,1778168845718,1778168845784,301234,0,0
412,14,10,84,52,12,1778168847712,1778168847785,167400,107487,17874
413,14,33,43,0,7,1778168849706,1778168849772,153095,0,6167
414,14,51,73,0,0,1778168851733,1778168851778,443745,0,0
415,14,3,104,0,0,1778168853747,1778168853793,840542,0,0
416,14,12,85,82,0,1778168855720,1778168855776,112017,81837,0
417,14,8,59,7,12,1778168857718,1778168857763,165773,20895,24408
418,14,53,141,0,23,1778168859768,1778168859834,632091,0,33231
419,14,44,104,0,0,1778168861746,1778168861789,730290,0,0
420,14,0,72,0,0,1778168863730,1778168863790,649218,0,0
421,14,17,50,50,0,1778168865722,1778168865772,96577,96577,0
422,14,56,110,0,17,1778168867804,1778168867899,418266,0,37077
423,14,0,120,0,37,1778168869725,1778168869804,551981,0,54774
424,14,0,102,0,0,1778168871735,1778168871818,815105,0,0
425,14,4,75,23,0,1778168873729,1778168873786,538195,20826,0
426,14,2,92,0,4,1778168875740,1778168875801,266957,0,8100
427,14,0,102,0,10,1778168877729,1778168877800,465901,0,12156
428,14,47,91,0,0,1778168879880,1778168879943,643385,0,0
429,14,0,80,0,0,1778168881788,1778168881863,718861,0,0
430,14,6,71,23,0,1778168883764,1778168883825,134604,42189,0
431,14,9,116,0,6,1778168885890,1778168885973,459625,0,13488
432,14,0,112,0,16,1778168887867,1778168887928,601910,0,28147
433,14,0,111,0,0,1778168889872,1778168889925,882628,0,0
435,15,0,33,2,0,1778168894198,1778168894238,380017,222,0
436,15,0,54,0,0,1778168895773,1778168895830,94796,0,0
437,15,0,118,0,1,1778168897863,1778168897913,448917,0,1119
438,15,0,119,0,0,1778168899842,1778168899903,690660,0,0
439,15,0,102,0,0,1778168901831,1778168901886,792929,0,0
440,15,0,59,1,0,1778168903774,1778168903829,563622,647,0
441,15,2,126,0,0,1778168905839,1778168905915,347426,0,0
