Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
70,2,28,180,0,71,1778170479130,1778170479213,708092,0,106025
71,2,0,131,0,28,1778170481136,1778170481241,834251,0,57003
72,2,21,78,53,0,1778170483092,1778170483185,261168,24006,0
73,2,25,136,99,37,1778170485102,1778170485196,302212,243695,58517
74,2,0,117,24,42,1778170487102,1778170487164,398996,106229,65878
75,2,7,163,0,63,1778170489112,1778170489210,712763,0,63728
76,2,0,130,0,35,1778170491117,1778170491174,843517,0,40936
77,2,0,114,100,14,1778170493101,1778170493216,158364,144322,14042
78,2,0,130,124,6,1778170495092,1778170495161,431473,419821,11652
79,2,0,175,0,83,1778170497116,1778170497227,618814,0,115102
80,2,0,215,0,38,1778170499184,1778170499289,1377063,0,44538
81,2,0,161,52,16,1778170501123,1778170501228,914876,19206,15520
82,2,0,80,29,7,1778170503103,1778170503179,185748,67255,13420
83,2,0,143,0,47,1778170505117,1778170505199,483599,0,62194
84,2,0,122,0,20,1778170507136,1778170507224,682289,0,29742
85,2,0,96,0,21,1778170509109,1778170509174,643137,0,18438
87,3,0,15,0,15,1778170513096,1778170513179,45100,0,45100
88,3,5,60,3,0,1778170515112,1778170515197,72615,3567,0
89,3,0,118,0,10,1778170517114,1778170517171,358549,0,14840
90,3,0,102,0,4,1778170519109,1778170519179,515835,0,7952
91,3,0,92,0,0,1778170521115,1778170521184,660735,0,0
92,3,4,55,5,0,1778170523108,1778170523177,459253,660,0
93,3,7,120,0,9,1778170525119,1778170525178,252196,0,13080
94,3,0,104,0,7,1778170527111,1778170527184,416574,0,14070
95,3,0,116,0,0,1778170529120,1778170529191,713627,0,0
96,3,0,113,0,0,1778170531114,1778170531213,923216,0,0
97,3,0,54,2,0,1778170533109,1778170533180,60458,2204,0
98,3,1,98,0,1,1778170535114,1778170535169,301894,0,1017
99,3,0,114,0,1,1778170537119,1778170537199,581592,0,2046
100,3,0,91,0,0,1778170539121,1778170539216,649821,0,0
101,3,30,48,0,0,1778170541112,1778170541172,436542,0,0
102,3,72,87,30,0,1778170543117,1778170543204,182328,62039,0
103,3,48,137,0,16,1778170545121,1778170545189,526275,0,31751
104,3,94,147,0,44,1778170547126,1778170547198,688868,0,62141
105,3,5,136,0,0,1778170549307,1778170549369,1121128,0,0
106,3,49,59,54,0,1778170551134,1778170551213,105892,55499,0
107,3,63,84,53,31,1778170553156,1778170553246,206932,162146,44786
108,3,48,114,0,19,1778170555175,1778170555237,521627,0,38779
109,3,83,106,0,23,1778170557171,1778170557246,611516,0,23921
110,3,37,139,0,64,1778170559205,1778170559268,776392,0,94588
111,3,45,45,45,0,1778170561128,1778170561212,88411,88411,0
112,3,50,201,0,93,1778170563236,1778170563299,588717,0,146566
113,3,65,129,0,43,1778170565231,1778170565323,572580,0,47515
114,3,19,117,0,0,1778170567180,1778170567271,940548,0,0
116,4,0,19,0,0,1778170571128,1778170571210,227394,0,0
117,4,0,42,42,0,1778170573132,1778170573202,36182,36182,0
118,4,0,95,21,22,1778170575167,1778170575249,238807,61089,25256
119,4,0,123,0,43,1778170577175,1778170577295,428671,0,31024
120,4,0,108,0,4,1778170579160,1778170579225,721312,0,4448
121,4,1,94,0,5,1778170581165,1778170581251,799051,0,5655
122,4,13,70,19,1,1778170583153,1778170583237,130856,34905,2115
123,4,11,90,0,26,1778170585144,1778170585269,290997,0,41405
124,4,0,98,0,11,1778170587169,1778170587276,535735,0,22918
125,4,0,97,0,0,1778170589174,1778170589317,768655,0,0
126,4,12,42,30,0,1778170591143,1778170591237,141532,23462,0
127,4,15,127,0,21,1778170593230,1778170593303,341280,0,35208
128,4,0,106,0,15,1778170595200,1778170595342,479402,0,32082
129,4,0,81,0,0,1778170597145,1778170597209,548242,0,0
130,4,0,40,0,0,1778170599132,1778170599219,350749,0,0
131,4,15,79,45,0,1778170601167,1778170601234,138359,78390,0
132,4,12,117,0,30,1778170603204,1778170603265,376881,0,47401
133,4,0,104,0,12,1778170605191,1778170605271,557462,0,24984
134,4,0,96,0,0,1778170607167,1778170607251,745222,0,0
135,4,17,43,32,0,1778170609146,1778170609224,129066,22003,0
136,4,16,109,28,28,1778170611174,1778170611271,269839,76530,46899
137,4,0,127,0,27,1778170613209,1778170613300,523861,0,45391
138,4,6,109,0,17,1778170615176,1778170615259,637288,0,17629
139,4,0,85,0,6,1778170617161,1778170617236,699697,0,12054
140,4,22,92,92,0,1778170619138,1778170619190,145637,145637,0
141,4,29,235,0,60,1778170621241,1778170621286,740650,0,89076
142,4,0,129,0,29,1778170623184,1778170623245,626853,0,60059
143,4,0,81,0,0,1778170625159,1778170625243,619546,0,0
145,5,0,7,0,0,1778170629135,1778170629222,81334,0,0
146,5,2,67,21,0,1778170631152,1778170631223,101957,31602,0
147,5,9,110,0,15,1778170633159,1778170633260,356114,0,17709
148,5,0,122,0,9,1778170635169,1778170635258,646112,0,18369
149,5,0,106,0,0,1778170637158,1778170637213,795333,0,0
150,5,3,36,17,0,1778170639137,1778170639214,188420,7916,0
151,5,11,72,0,7,1778170641169,1778170641237,172581,0,10335
152,5,0,11,0,11,1778170643138,1778170643191,21978,0,21978
153,5,0,0,0,0,1778170645134,1778170645233,0,0,0
154,5,0,0,0,0,1778170647135,1778170647204,0,0,0
155,5,0,0,0,0,1778170649139,1778170649227,0,0,0
