Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
41,1,0,92,0,6,1778170421047,1778170421192,513830,0,11742
42,1,0,98,0,15,1778170423044,1778170423133,666474,0,21329
43,1,11,75,64,0,1778170425036,1778170425125,153206,45824,0
44,1,0,142,61,23,1778170427049,1778170427156,363203,167516,34769
45,1,11,129,0,15,1778170429044,1778170429146,556995,0,15190
46,1,9,118,0,16,1778170431044,1778170431163,717170,0,27417
47,1,0,65,0,9,1778170433041,1778170433141,507163,0,17985
48,1,1,80,27,0,1778170435041,1778170435134,135798,45428,0
49,1,0,108,0,1,1778170437051,1778170437175,401889,0,2045
50,1,0,107,0,2,1778170439045,1778170439145,600691,0,2010
51,1,0,88,0,0,1778170441045,1778170441203,682556,0,0
52,1,0,46,14,0,1778170443046,1778170443147,319412,9114,0
53,1,0,102,0,0,1778170445044,1778170445129,271470,0,0
54,1,0,95,0,1,1778170447048,1778170447151,440258,0,999
55,1,0,107,0,0,1778170449049,1778170449144,712489,0,0
56,1,0,92,0,0,1778170451043,1778170451147,796297,0,0
58,2,0,0,0,0,1778170455037,1778170455165,0,0,0
59,2,55,93,93,0,1778170457118,1778170457178,146604,146604,0
60,2,0,169,1,121,1778170459093,1778170459162,350983,3560,179067
61,2,3,137,0,45,1778170461125,1778170461201,564037,0,47389
62,2,0,113,0,4,1778170463096,1778170463176,833861,0,7095
63,2,50,118,29,0,1778170465067,1778170465144,863846,14149,0
64,2,0,153,103,50,1778170467059,1778170467125,353908,254135,99773
65,2,43,177,24,45,1778170469084,1778170469176,646871,108432,46403
66,2,61,265,0,111,1778170471132,1778170471203,1170527,0,159739
67,2,58,160,0,61,1778170473086,1778170473226,975215,0,126156
68,2,0,153,82,71,1778170475064,1778170475165,248983,120037,128946
69,2,0,138,0,25,1778170477086,1778170477161,428470,0,35630
70,2,0,101,0,16,1778170479084,1778170479160,480288,0,15344
71,2,0,139,0,57,1778170481067,1778170481206,702802,0,86841
72,2,0,86,57,0,1778170483069,1778170483176,300214,25348,0
73,2,0,175,160,15,1778170485063,1778170485175,405336,390471,14865
74,2,0,125,33,34,1778170487071,1778170487157,453308,145835,49839
75,2,0,144,0,29,1778170489074,1778170489165,798325,0,57130
76,2,0,104,0,23,1778170491067,1778170491156,706712,0,23868
77,2,0,178,146,32,1778170493070,1778170493206,273141,209237,63904
78,2,0,46,39,7,1778170495053,1778170495162,139645,132059,7586
79,2,0,129,0,20,1778170497067,1778170497202,633415,0,39420
80,2,0,112,0,31,1778170499073,1778170499252,645043,0,38114
81,2,0,125,64,28,1778170501065,1778170501193,386702,21365,54248
82,2,0,159,54,51,1778170503072,1778170503168,304887,124610,52026
83,2,0,107,0,16,1778170505068,1778170505147,424647,0,29920
84,2,0,129,0,27,1778170507077,1778170507200,685716,0,35654
85,2,0,81,0,18,1778170509074,1778170509159,557450,0,33606
87,3,0,12,0,12,1778170513257,1778170513309,42054,0,42054
88,3,1,54,7,0,1778170515071,1778170515193,65051,8295,0
89,3,0,87,0,1,1778170517068,1778170517165,275120,0,1979
90,3,0,86,0,0,1778170519067,1778170519164,444521,0,0
91,3,0,102,0,0,1778170521077,1778170521175,731590,0,0
92,3,0,54,8,0,1778170523077,1778170523165,422299,960,0
93,3,5,96,0,0,1778170525082,1778170525173,206334,0,0
94,3,0,109,0,6,1778170527074,1778170527146,434414,0,10833
95,3,0,80,0,0,1778170529074,1778170529176,490895,0,0
96,3,0,68,0,0,1778170531075,1778170531208,555220,0,0
97,3,51,3,3,0,1778170533066,1778170533173,3285,3285,0
98,3,50,97,0,1,1778170535073,1778170535156,298971,0,2006
99,3,44,87,0,0,1778170537074,1778170537189,445443,0,0
100,3,58,102,0,0,1778170539101,1778170539198,726793,0,0
101,3,55,105,0,0,1778170541221,1778170541267,965060,0,0
102,3,65,101,55,0,1778170543161,1778170543221,212524,114675,0
103,3,53,115,0,19,1778170545242,1778170545321,439234,0,34193
104,3,31,99,0,9,1778170547216,1778170547295,575133,0,18720
105,3,10,61,0,0,1778170549139,1778170549211,493208,0,0
106,3,91,69,59,0,1778170551094,1778170551199,160467,59821,0
107,3,66,137,98,39,1778170553128,1778170553212,358434,296484,61950
108,3,0,133,0,17,1778170555115,1778170555162,597344,0,16354
109,3,0,159,0,31,1778170557112,1778170557186,943963,0,45448
110,3,0,112,0,20,1778170559108,1778170559190,868734,0,39620
111,3,0,91,91,0,1778170561093,1778170561199,177582,177582,0
112,3,0,103,0,15,1778170563104,1778170563194,365684,0,14754
113,3,0,118,0,21,1778170565105,1778170565197,610502,0,30596
114,3,0,98,0,0,1778170567114,1778170567214,782275,0,0
116,4,0,29,1,0,1778170571306,1778170571361,340584,1271,0
117,4,0,61,61,0,1778170573088,1778170573186,51624,51624,0
118,4,10,63,10,11,1778170575091,1778170575196,161508,28560,12045
119,4,8,113,0,10,1778170577103,1778170577214,524742,0,21110
120,4,3,109,0,10,1778170579107,1778170579216,700582,0,19054
121,4,5,83,0,3,1778170581103,1778170581219,716903,0,6303
122,4,11,95,36,5,1778170583111,1778170583185,173062,64254,10315
123,4,0,108,0,22,1778170585106,1778170585170,359707,0,32857
124,4,0,108,0,7,1778170587104,1778170587218,596646,0,7161
125,4,0,90,0,0,1778170589100,1778170589176,700555,0,0
126,4,6,52,42,0,1778170591092,1778170591197,129165,31173,0
127,4,0,90,0,6,1778170593108,1778170593190,244954,0,11958
128,4,0,93,0,13,1778170595114,1778170595259,410213,0,23716
129,4,0,78,0,0,1778170597103,1778170597174,525111,0,0
130,4,0,48,0,0,1778170599089,1778170599193,419692,0,0
131,4,0,93,47,0,1778170601117,1778170601179,157921,79289,0
132,4,9,78,0,4,1778170603119,1778170603201,279617,0,4056
133,4,0,105,0,30,1778170605155,1778170605251,473405,0,40776
134,4,0,95,0,0,1778170607103,1778170607214,733978,0,0
135,4,21,59,50,0,1778170609096,1778170609207,120990,33541,0
136,4,22,95,20,21,1778170611108,1778170611238,244176,54016,42762
137,4,6,122,0,34,1778170613126,1778170613253,474295,0,57396
138,4,0,107,0,17,1778170615106,1778170615222,625807,0,23012
139,4,0,69,0,10,1778170617106,1778170617219,522447,0,9880
140,4,26,88,88,0,1778170619102,1778170619167,137265,137265,0
141,4,24,103,0,26,1778170621119,1778170621197,333150,0,52780
142,4,0,155,0,48,1778170623115,1778170623194,673609,0,72871
143,4,0,98,0,0,1778170625110,1778170625230,748245,0,0
145,5,0,24,0,0,1778170629106,1778170629218,278783,0,0
146,5,1,73,32,0,1778170631105,1778170631212,110017,47789,0
147,5,13,95,0,1,1778170633103,1778170633219,332960,0,2007
148,5,0,112,0,18,1778170635129,1778170635238,551736,0,31348
149,5,0,82,0,0,1778170637255,1778170637298,622308,0,0
150,5,6,60,36,0,1778170639145,1778170639209,244469,16584,0
151,5,0,103,0,11,1778170641255,1778170641305,254281,0,18280
152,5,0,0,0,0,1778170643098,1778170643178,0,0,0
153,5,0,0,0,0,1778170645102,1778170645236,0,0,0
154,5,0,0,0,0,1778170647102,1778170647204,0,0,0
155,5,0,0,0,0,1778170649102,1778170649231,0,0,0
