Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
82,0,89,105,2,102,1778166090995,1778166091061,364260,6894,353911
83,0,2,96,5,90,1778166093001,1778166093106,527511,27387,494648
84,0,101,116,5,109,1778166094999,1778166095057,862126,37082,810204
85,0,94,116,11,101,1778166097004,1778166097102,977445,15822,955872
86,0,96,98,2,94,1778166098995,1778166099075,334310,6802,320700
87,0,71,153,44,96,1778166101011,1778166101073,825480,237099,518320
88,0,89,269,138,71,1778166103003,1778166103077,1988210,1019710,525150
89,0,56,313,158,89,1778166105000,1778166105064,1139618,215231,834476
90,0,76,224,113,56,1778166107000,1778166107079,755629,381024,189153
91,0,40,316,170,76,1778166109007,1778166109097,1702399,915627,409736
92,0,89,113,64,40,1778166110997,1778166111093,833779,472130,295259
93,0,55,173,68,89,1778166112996,1778166113100,949377,92408,835211
94,0,61,172,86,65,1778166115005,1778166115122,580640,289959,219874
95,0,69,157,80,61,1778166117001,1778166117084,836501,425998,325298
96,0,67,160,61,75,1778166119004,1778166119090,1172488,446838,549861
97,0,54,203,94,67,1778166121007,1778166121093,803518,123394,624989
98,0,66,176,93,54,1778166123000,1778166123067,577835,305199,177460
99,0,55,180,86,66,1778166125000,1778166125106,957351,457283,351178
100,0,76,167,85,64,1778166127010,1778166127073,1216124,618885,466185
101,0,80,147,52,76,1778166129002,1778166129073,794818,65535,705335
102,0,84,152,53,80,1778166131015,1778166131088,497422,173249,262073
103,0,97,131,34,84,1778166133102,1778166133141,696959,180814,447008
104,0,87,112,12,97,1778166135094,1778166135133,818457,87648,708894
105,0,92,91,3,87,1778166137108,1778166137158,816964,3930,811724
106,0,60,190,72,92,1778166139176,1778166139291,652809,246913,316757
107,0,30,130,53,60,1778166141049,1778166141110,681579,277575,314971
108,0,67,189,102,72,1778166143084,1778166143196,1383519,746386,527378
109,0,4,104,17,73,1778166145019,1778166145078,708220,20120,671567
110,0,92,108,9,98,1778166147058,1778166147124,347862,28850,315811
111,0,22,205,89,96,1778166149062,1778166149132,1067775,463159,500565
112,0,15,185,92,56,1778166151033,1778166151124,1330340,661331,403043
113,0,54,203,104,63,1778166153037,1778166153105,739488,120128,577768
114,0,42,261,154,54,1778166155058,1778166155137,830622,489977,172011
115,0,0,181,101,42,1778166157034,1778166157108,932211,520103,216431
116,0,57,184,88,67,1778166159045,1778166159124,1317370,629825,479983
117,0,37,188,94,57,1778166161061,1778166161147,676451,109863,523352
118,0,99,142,80,37,1778166163034,1778166163141,528708,252627,197135
119,0,72,239,106,99,1778166165048,1778166165132,1230391,545455,509972
120,0,61,215,118,72,1778166167051,1778166167161,1542282,846253,516749
121,0,102,166,80,61,1778166169046,1778166169146,678876,91598,558659
122,0,14,104,43,55,1778166171029,1778166171209,629910,137873,472797
123,0,94,101,7,91,1778166173039,1778166173145,519267,35970,467880
124,0,140,104,2,101,1778166175055,1778166175147,742611,14276,721197
125,0,160,223,99,93,1778166177050,1778166177116,1365269,404423,846911
126,0,11,160,81,54,1778166179041,1778166179137,713575,251551,384393
127,0,0,11,0,11,1778166181020,1778166181139,56176,0,56176
128,0,0,0,0,0,1778166183007,1778166183102,0,0,0
129,0,0,0,0,0,1778166185007,1778166185082,0,0,0
130,0,0,0,0,0,1778166187008,1778166187080,0,0,0
