Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
109,0,29,423,224,118,1778166145125,1778166145193,1492207,288722,1099151
110,0,3,394,277,29,1778166147032,1778166147100,1254389,881477,92899
111,0,0,83,45,12,1778166148975,1778166149029,423718,229699,61336
112,0,17,153,20,117,1778166151015,1778166151083,1094532,142974,837203
113,0,21,143,19,110,1778166153015,1778166153086,1044139,21595,1006629
114,0,69,166,45,108,1778166155000,1778166155109,524115,142000,341088
115,0,62,155,28,107,1778166157023,1778166157119,800210,144516,552475
116,0,32,137,28,88,1778166158999,1778166159099,977936,199814,628271
117,0,64,160,22,120,1778166161006,1778166161095,1268289,80646,1095451
118,0,14,117,19,89,1778166162984,1778166163067,465444,58649,379020
119,0,76,160,32,120,1778166165014,1778166165120,821997,164328,616585
120,0,58,152,34,102,1778166166993,1778166167155,1089674,243661,731341
121,0,163,169,44,97,1778166169006,1778166169124,1151194,169559,886110
122,0,205,386,232,82,1778166171027,1778166171216,1584603,745258,608060
123,0,200,395,297,25,1778166173030,1778166173139,2027589,1524474,128419
124,0,66,393,291,2,1778166174989,1778166175089,2782574,2060383,14165
125,0,37,104,51,4,1778166176974,1778166177042,666758,308326,36132
126,0,0,167,23,130,1778166178989,1778166179119,1109422,71011,995185
127,0,0,41,0,41,1778166180974,1778166181128,208967,0,208967
128,0,0,0,0,0,1778166182969,1778166183098,0,0,0
129,0,0,0,0,0,1778166184970,1778166185033,0,0,0
130,0,0,0,0,0,1778166186970,1778166187024,0,0,0
