Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
95,1,0,1,0,1,1779097404297,1779097404421,942,0,942
96,1,0,3,0,3,1779097406298,1779097406408,4744,0,4744
97,1,1,7,0,7,1779097408299,1779097408566,12433,0,12433
98,1,0,4,0,4,1779097410300,1779097410494,4908,0,4908
99,1,0,1,0,1,1779097412299,1779097412407,876,0,876
100,1,0,2,0,2,1779097414299,1779097414382,2690,0,2690
101,1,0,0,0,0,1779097416299,1779097416426,0,0,0
102,1,0,0,0,0,1779097418300,1779097418405,0,0,0
103,1,0,0,0,0,1779097420300,1779097420447,0,0,0
104,1,0,3,0,3,1779097422303,1779097422397,2430,0,2430
105,1,0,8,0,8,1779097424305,1779097424421,11539,0,11539
106,1,0,3,0,3,1779097426306,1779097426739,4331,0,4331
107,1,0,2,0,2,1779097428306,1779097428429,1546,0,1546
108,1,0,15,0,15,1779097430309,1779097430500,20461,0,20461
109,1,0,6,0,6,1779097432307,1779097432438,6454,0,6454
110,1,0,13,0,13,1779097434309,1779097434430,15323,0,15323
111,1,0,17,0,17,1779097436311,1779097436437,22958,0,22958
112,1,0,7,0,7,1779097438309,1779097438429,8590,0,8590
113,1,0,22,0,22,1779097440310,1779097440413,27343,0,27343
114,1,0,16,0,16,1779097442312,1779097442445,21596,0,21596
115,1,0,11,0,11,1779097444311,1779097444553,16602,0,16602
116,1,0,8,0,8,1779097446310,1779097446420,6360,0,6360
117,1,0,7,0,7,1779097448311,1779097448384,4486,0,4486
118,1,0,8,0,8,1779097450313,1779097450426,6235,0,6235
119,1,0,161,29,5,1779097452338,1779097452476,198961,35728,2659
120,1,125,19,13,6,1779097454315,1779097454497,18554,15324,3230
121,1,133,157,19,13,1779097456341,1779097456516,435392,21417,10957
122,1,0,165,19,13,1779097458337,1779097458431,435318,17881,8721
123,1,0,215,52,7,1779097460346,1779097460463,523414,46734,7239
124,1,0,350,218,8,1779097462349,1779097462473,553495,177189,11706
125,1,0,201,58,1,1779097464349,1779097464465,442638,37236,435
126,1,0,158,23,4,1779097466343,1779097466456,369635,13245,3670
127,1,0,27,0,5,1779097468322,1779097468421,58954,0,2852
128,1,0,5,0,5,1779097470319,1779097470403,3700,0,3700
129,1,0,7,0,7,1779097472320,1779097472453,5615,0,5615
130,1,0,2,0,2,1779097474319,1779097474420,642,0,642
131,1,0,9,0,9,1779097476321,1779097476455,10142,0,10142
132,1,0,11,0,11,1779097478324,1779097478402,7095,0,7095
133,1,0,4,0,4,1779097480321,1779097480444,3224,0,3224
134,1,0,6,0,6,1779097482322,1779097482423,4623,0,4623
135,1,0,2,0,2,1779097484323,1779097484409,480,0,480
136,1,0,10,0,10,1779097486324,1779097486422,9429,0,9429
137,1,0,1,0,1,1779097488324,1779097488419,1228,0,1228
138,1,0,5,0,5,1779097490327,1779097490428,4102,0,4102
139,1,0,7,0,7,1779097492327,1779097492427,4422,0,4422
140,1,0,4,0,4,1779097494328,1779097494407,644,0,644
141,1,0,17,0,17,1779097496330,1779097496453,14352,0,14352
142,1,0,14,0,14,1779097498331,1779097498449,10506,0,10506
143,1,0,7,0,7,1779097500331,1779097500459,4233,0,4233
144,1,0,5,0,5,1779097502333,1779097502510,6101,0,6101
146,2,0,47,0,47,1779097506668,1779097506984,116248,0,116248
147,2,0,3,0,3,1779097508333,1779097508442,2367,0,2367
148,2,0,16,0,16,1779097510334,1779097510446,24499,0,24499
149,2,0,9,0,9,1779097512334,1779097512452,8942,0,8942
150,2,0,32,0,32,1779097514337,1779097514467,27585,0,27585
151,2,0,7,0,7,1779097516335,1779097516447,7150,0,7150
152,2,0,6,0,6,1779097518335,1779097518419,7069,0,7069
153,2,0,8,0,8,1779097520336,1779097520553,9403,0,9403
154,2,0,4,0,4,1779097522337,1779097522447,3717,0,3717
155,2,0,16,0,16,1779097524340,1779097524464,16920,0,16920
156,2,0,4,0,4,1779097526339,1779097526470,2688,0,2688
157,2,0,2,0,2,1779097528338,1779097528445,3284,0,3284
158,2,0,5,0,5,1779097530339,1779097530471,8264,0,8264
159,2,0,3,0,3,1779097532340,1779097532479,4953,0,4953
160,2,0,3,0,3,1779097534342,1779097534432,4782,0,4782
161,2,0,0,0,0,1779097536339,1779097536428,0,0,0
162,2,0,0,0,0,1779097538340,1779097538428,0,0,0
163,2,0,0,0,0,1779097540340,1779097540464,0,0,0
