Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
28,1,0,32,0,32,1779097270502,1779097270628,19719,0,19719
29,1,0,3,0,3,1779097272499,1779097272619,4410,0,4410
30,1,0,6,0,6,1779097274500,1779097274586,3477,0,3477
31,1,0,7,0,7,1779097276502,1779097276593,8792,0,8792
32,1,0,17,0,17,1779097278507,1779097278646,16120,0,16120
33,1,0,4,0,4,1779097280503,1779097280645,5616,0,5616
34,1,0,12,0,12,1779097282507,1779097282648,6363,0,6363
35,1,0,9,0,9,1779097284506,1779097284713,10742,0,10742
36,1,0,18,0,18,1779097286513,1779097286860,18681,0,18681
37,1,0,44,0,44,1779097288510,1779097288663,19811,0,19811
38,1,0,4,0,4,1779097290505,1779097290604,905,0,905
39,1,0,8,0,8,1779097292508,1779097292616,7850,0,7850
40,1,0,4,0,4,1779097294509,1779097294712,1221,0,1221
41,1,0,3,0,3,1779097296509,1779097296848,4307,0,4307
42,1,0,4,0,4,1779097298510,1779097298701,2039,0,2039
43,1,0,9,0,9,1779097300517,1779097300799,2634,0,2634
44,1,1,4,0,4,1779097302511,1779097302628,4452,0,4452
45,1,0,20,0,20,1779097304515,1779097304626,22743,0,22743
46,1,1,2,0,2,1779097306512,1779097306614,2122,0,2122
47,1,2,4,0,4,1779097308513,1779097308617,5182,0,5182
48,1,0,3,0,3,1779097310514,1779097310642,5146,0,5146
49,1,0,0,0,0,1779097312513,1779097312604,0,0,0
50,1,0,1,0,1,1779097314515,1779097314650,2023,0,2023
51,1,0,0,0,0,1779097316514,1779097316606,0,0,0
52,1,0,0,0,0,1779097318514,1779097318612,0,0,0
53,1,0,0,0,0,1779097320515,1779097320670,0,0,0
54,1,0,0,0,0,1779097322516,1779097322674,0,0,0
55,1,0,2,0,2,1779097324527,1779097324723,3977,0,3977
56,1,0,1,0,1,1779097326520,1779097326634,874,0,874
57,1,0,0,0,0,1779097328519,1779097328618,0,0,0
58,1,0,0,0,0,1779097330520,1779097330661,0,0,0
59,1,0,9,0,9,1779097332523,1779097332611,8353,0,8353
60,1,0,4,0,4,1779097334525,1779097334789,7940,0,7940
61,1,0,3,0,3,1779097336524,1779097336613,2293,0,2293
62,1,0,3,0,3,1779097338531,1779097338725,4600,0,4600
63,1,0,6,0,6,1779097340526,1779097340643,8612,0,8612
64,1,0,20,0,20,1779097342531,1779097342631,20661,0,20661
65,1,0,2,0,2,1779097344526,1779097344639,3459,0,3459
66,1,0,16,0,16,1779097346529,1779097346654,17600,0,17600
67,1,0,10,0,10,1779097348531,1779097348749,16030,0,16030
68,1,0,23,0,23,1779097350530,1779097350611,27626,0,27626
69,1,0,10,0,10,1779097352530,1779097352633,6370,0,6370
70,1,0,10,0,10,1779097354531,1779097354611,15068,0,15068
71,1,0,3,0,3,1779097356531,1779097356647,3888,0,3888
72,1,0,4,0,4,1779097358532,1779097358607,5263,0,5263
73,1,0,13,0,13,1779097360534,1779097360613,17028,0,17028
74,1,0,28,0,28,1779097362550,1779097362776,43458,0,43458
75,1,0,2,0,2,1779097364533,1779097364636,986,0,986
76,1,0,20,0,20,1779097366537,1779097366603,17818,0,17818
77,1,0,27,0,27,1779097368537,1779097368633,14096,0,14096
78,1,0,14,0,14,1779097370538,1779097370627,11959,0,11959
79,1,0,36,0,36,1779097372540,1779097372764,53739,0,53739
80,1,0,3,0,3,1779097374536,1779097374625,1155,0,1155
81,1,0,14,0,14,1779097376536,1779097376614,14126,0,14126
82,1,0,15,0,15,1779097378540,1779097378638,7563,0,7563
83,1,0,18,0,18,1779097380539,1779097380622,17154,0,17154
84,1,0,14,0,14,1779097382541,1779097382662,19198,0,19198
85,1,0,2,0,2,1779097384538,1779097384618,1595,0,1595
86,1,0,11,0,11,1779097386544,1779097386777,9781,0,9781
87,1,0,8,0,8,1779097388541,1779097388639,3184,0,3184
88,1,0,7,0,7,1779097390544,1779097390649,6902,0,6902
89,1,0,0,0,0,1779097392541,1779097392647,0,0,0
90,1,0,0,0,0,1779097394542,1779097394646,0,0,0
91,1,0,0,0,0,1779097396543,1779097396685,0,0,0
92,1,0,1,0,1,1779097398544,1779097398635,195,0,195
93,1,0,0,0,0,1779097400544,1779097400634,0,0,0
94,1,0,0,0,0,1779097402544,1779097402644,0,0,0
95,1,0,1,0,1,1779097404548,1779097404717,226,0,226
96,1,0,0,0,0,1779097406546,1779097406658,0,0,0
97,1,0,0,0,0,1779097408547,1779097408744,0,0,0
98,1,0,0,0,0,1779097410548,1779097410714,0,0,0
99,1,0,1,0,1,1779097412549,1779097412630,95,0,95
100,1,0,0,0,0,1779097414548,1779097414642,0,0,0
101,1,1,0,0,0,1779097416550,1779097416652,0,0,0
102,1,1,1,0,1,1779097418551,1779097418647,2092,0,2092
103,1,0,1,0,1,1779097420553,1779097420634,2066,0,2066
104,1,4,10,0,10,1779097422554,1779097422707,11191,0,11191
105,1,2,4,0,4,1779097424554,1779097424651,8218,0,8218
106,1,5,3,0,3,1779097426557,1779097426858,5693,0,5693
107,1,0,7,0,7,1779097428555,1779097428635,11907,0,11907
108,1,0,15,0,15,1779097430562,1779097430684,25211,0,25211
109,1,0,6,0,6,1779097432557,1779097432663,7803,0,7803
110,1,0,3,0,3,1779097434557,1779097434645,5808,0,5808
111,1,0,20,0,20,1779097436561,1779097436650,26280,0,26280
112,1,0,6,0,6,1779097438558,1779097438628,9136,0,9136
113,1,0,25,0,25,1779097440565,1779097440643,35921,0,35921
114,1,0,31,0,31,1779097442562,1779097442646,44802,0,44802
115,1,0,3,0,3,1779097444563,1779097444671,3422,0,3422
116,1,0,3,0,3,1779097446560,1779097446626,3252,0,3252
117,1,0,8,0,8,1779097448563,1779097448657,9182,0,9182
118,1,0,12,0,12,1779097450563,1779097450670,18313,0,18313
119,1,0,186,50,6,1779097452604,1779097452840,296850,79785,5374
120,1,0,141,12,6,1779097454613,1779097454732,200612,16972,6656
121,1,0,165,44,3,1779097456597,1779097456707,219747,58031,2175
122,1,0,156,34,7,1779097458587,1779097458722,193588,41901,6115
123,1,132,86,85,1,1779097460592,1779097460711,98163,97456,707
124,1,100,195,55,8,1779097462605,1779097462712,485784,57774,8556
125,1,0,126,24,2,1779097464590,1779097464643,325030,19682,2232
126,1,0,160,10,4,1779097466601,1779097466657,433621,7768,2468
127,1,0,29,0,2,1779097468575,1779097468650,77174,0,2203
128,1,0,3,0,3,1779097470570,1779097470636,1713,0,1713
129,1,0,6,0,6,1779097472571,1779097472665,5510,0,5510
130,1,0,4,0,4,1779097474571,1779097474663,5281,0,5281
131,1,0,7,0,7,1779097476571,1779097476656,3822,0,3822
132,1,0,2,0,2,1779097478572,1779097478651,1053,0,1053
133,1,0,0,0,0,1779097480571,1779097480644,0,0,0
134,1,0,9,0,9,1779097482575,1779097482648,6449,0,6449
135,1,0,2,0,2,1779097484575,1779097484647,1961,0,1961
136,1,0,0,0,0,1779097486574,1779097486648,0,0,0
137,1,0,4,0,4,1779097488577,1779097488646,1796,0,1796
138,1,0,1,0,1,1779097490576,1779097490656,1452,0,1452
139,1,0,9,0,9,1779097492577,1779097492658,5891,0,5891
140,1,0,8,0,8,1779097494579,1779097494651,5259,0,5259
141,1,0,3,0,3,1779097496579,1779097496646,1158,0,1158
142,1,0,10,0,10,1779097498581,1779097498678,10082,0,10082
143,1,0,4,0,4,1779097500580,1779097500668,5552,0,5552
144,1,0,8,0,8,1779097502582,1779097502654,10910,0,10910
146,2,0,32,0,32,1779097507319,1779097507608,88574,0,88574
147,2,6,11,0,11,1779097508585,1779097508673,11223,0,11223
148,2,2,10,0,10,1779097510587,1779097510687,16214,0,16214
149,2,0,5,0,5,1779097512586,1779097512663,6919,0,6919
150,2,0,8,0,8,1779097514587,1779097514665,12766,0,12766
151,2,0,4,0,4,1779097516589,1779097516681,3875,0,3875
152,2,0,1,0,1,1779097518589,1779097518666,923,0,923
153,2,0,1,0,1,1779097520591,1779097520710,1961,0,1961
154,2,0,0,0,0,1779097522589,1779097522682,0,0,0
155,2,0,0,0,0,1779097524590,1779097524679,0,0,0
156,2,0,8,0,8,1779097526593,1779097526671,15025,0,15025
157,2,0,4,0,4,1779097528593,1779097528768,5847,0,5847
158,2,0,5,0,5,1779097530595,1779097530678,7286,0,7286
159,2,0,1,0,1,1779097532595,1779097532772,940,0,940
160,2,0,1,0,1,1779097534596,1779097534675,1837,0,1837
161,2,0,0,0,0,1779097536596,1779097536665,0,0,0
162,2,0,0,0,0,1779097538596,1779097538677,0,0,0
163,2,0,0,0,0,1779097540597,1779097540671,0,0,0
