Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
43,1,0,10,0,10,1779097300602,1779097300832,5374,0,5374
44,1,0,5,0,5,1779097302599,1779097302730,4055,0,4055
45,1,0,6,0,6,1779097304599,1779097304721,7092,0,7092
46,1,0,2,0,2,1779097306598,1779097306718,2330,0,2330
47,1,0,5,0,5,1779097308600,1779097308720,656,0,656
48,1,0,3,0,3,1779097310604,1779097310759,3477,0,3477
49,1,0,0,0,0,1779097312599,1779097312840,0,0,0
50,1,0,0,0,0,1779097314600,1779097314731,0,0,0
51,1,0,0,0,0,1779097316601,1779097316724,0,0,0
52,1,0,0,0,0,1779097318601,1779097318704,0,0,0
53,1,0,0,0,0,1779097320602,1779097320866,0,0,0
54,1,1,0,0,0,1779097322603,1779097322748,0,0,0
55,1,0,1,0,1,1779097324612,1779097324794,2059,0,2059
56,1,0,0,0,0,1779097326604,1779097326727,0,0,0
57,1,0,0,0,0,1779097328605,1779097328716,0,0,0
58,1,0,0,0,0,1779097330607,1779097330746,0,0,0
59,1,0,2,0,2,1779097332611,1779097332707,2833,0,2833
60,1,3,11,0,11,1779097334614,1779097334917,21217,0,21217
61,1,0,3,0,3,1779097336613,1779097336716,5628,0,5628
62,1,0,5,0,5,1779097338617,1779097338786,9646,0,9646
63,1,0,10,0,10,1779097340613,1779097340718,14433,0,14433
64,1,0,13,0,13,1779097342616,1779097342727,12764,0,12764
65,1,0,7,0,7,1779097344617,1779097344745,7815,0,7815
66,1,0,2,0,2,1779097346613,1779097346741,3634,0,3634
67,1,0,8,0,8,1779097348626,1779097348839,13139,0,13139
68,1,0,18,0,18,1779097350618,1779097350703,27153,0,27153
69,1,0,6,0,6,1779097352617,1779097352717,4323,0,4323
70,1,0,5,0,5,1779097354618,1779097354714,7547,0,7547
71,1,0,6,0,6,1779097356619,1779097356724,10249,0,10249
72,1,0,5,0,5,1779097358619,1779097358737,7483,0,7483
73,1,0,19,0,19,1779097360621,1779097360730,29521,0,29521
74,1,0,12,0,12,1779097362623,1779097362816,19393,0,19393
75,1,0,13,0,13,1779097364628,1779097364723,15616,0,15616
76,1,0,7,0,7,1779097366622,1779097366723,3889,0,3889
77,1,0,19,0,19,1779097368630,1779097368735,11439,0,11439
78,1,0,18,0,18,1779097370628,1779097370745,15757,0,15757
79,1,0,35,0,35,1779097372642,1779097372807,50663,0,50663
80,1,0,8,0,8,1779097374627,1779097374719,5847,0,5847
81,1,0,10,0,10,1779097376626,1779097376723,4693,0,4693
82,1,0,15,0,15,1779097378629,1779097378744,9150,0,9150
83,1,0,12,0,12,1779097380630,1779097380759,7708,0,7708
84,1,0,12,0,12,1779097382638,1779097382917,19510,0,19510
85,1,0,5,0,5,1779097384630,1779097384715,3970,0,3970
86,1,0,6,0,6,1779097386632,1779097386815,2810,0,2810
87,1,0,16,0,16,1779097388634,1779097388757,9252,0,9252
88,1,0,5,0,5,1779097390633,1779097390786,6047,0,6047
89,1,0,1,0,1,1779097392635,1779097392742,1352,0,1352
90,1,0,0,0,0,1779097394632,1779097394740,0,0,0
91,1,0,1,0,1,1779097396635,1779097396784,359,0,359
92,1,0,0,0,0,1779097398634,1779097398777,0,0,0
93,1,0,1,0,1,1779097400636,1779097400859,1414,0,1414
94,1,0,1,0,1,1779097402637,1779097402744,271,0,271
95,1,0,0,0,0,1779097404635,1779097404811,0,0,0
96,1,0,1,0,1,1779097406637,1779097406748,246,0,246
97,1,0,0,0,0,1779097408637,1779097408788,0,0,0
98,1,0,1,0,1,1779097410646,1779097410811,1294,0,1294
99,1,0,0,0,0,1779097412642,1779097412729,0,0,0
100,1,0,0,0,0,1779097414644,1779097414762,0,0,0
101,1,0,0,0,0,1779097416645,1779097416741,0,0,0
102,1,0,0,0,0,1779097418645,1779097418735,0,0,0
103,1,0,2,0,2,1779097420648,1779097420736,2328,0,2328
104,1,0,7,0,7,1779097422680,1779097422876,3973,0,3973
105,1,0,1,0,1,1779097424652,1779097424745,1131,0,1131
106,1,0,2,0,2,1779097426658,1779097426885,478,0,478
107,1,3,0,0,0,1779097428650,1779097428728,0,0,0
108,1,2,3,0,3,1779097430653,1779097430768,6313,0,6313
109,1,1,2,0,2,1779097432654,1779097432782,4189,0,4189
110,1,4,6,0,6,1779097434657,1779097434746,7181,0,7181
111,1,7,4,0,4,1779097436656,1779097436868,8555,0,8555
112,1,0,11,0,11,1779097438657,1779097438766,17938,0,17938
113,1,4,27,0,27,1779097440661,1779097440896,47453,0,47453
114,1,0,9,0,9,1779097442657,1779097442735,11984,0,11984
115,1,0,1,0,1,1779097444660,1779097444749,883,0,883
116,1,0,1,0,1,1779097446657,1779097446735,858,0,858
117,1,0,7,0,7,1779097448660,1779097448761,7127,0,7127
118,1,0,4,0,4,1779097450669,1779097450768,6498,0,6498
119,1,0,133,21,4,1779097452730,1779097452914,223285,35069,3880
120,1,0,145,11,3,1779097454731,1779097454943,240248,17873,5973
121,1,0,118,17,8,1779097456710,1779097456827,172798,24449,11781
122,1,0,166,11,10,1779097458727,1779097458920,238057,15738,9280
123,1,0,134,36,3,1779097460729,1779097460854,176544,46437,4562
124,1,108,36,30,6,1779097462676,1779097462785,43337,33693,9644
125,1,0,139,15,16,1779097464717,1779097464819,374887,14925,13621
126,1,0,119,4,4,1779097466721,1779097466828,349796,3789,6160
127,1,0,20,0,5,1779097468676,1779097468762,46929,0,3555
128,1,0,0,0,0,1779097470669,1779097470732,0,0,0
129,1,0,5,0,5,1779097472673,1779097472757,4382,0,4382
130,1,0,13,0,13,1779097474674,1779097474734,13304,0,13304
131,1,0,3,0,3,1779097476674,1779097476747,4927,0,4927
132,1,0,4,0,4,1779097478676,1779097478763,2555,0,2555
133,1,0,2,0,2,1779097480678,1779097480749,3227,0,3227
134,1,0,1,0,1,1779097482677,1779097482752,596,0,596
135,1,0,7,0,7,1779097484679,1779097484768,9225,0,9225
136,1,0,9,0,9,1779097486680,1779097486844,9961,0,9961
137,1,0,9,0,9,1779097488680,1779097488743,4914,0,4914
138,1,0,13,0,13,1779097490681,1779097490892,18914,0,18914
139,1,0,6,0,6,1779097492681,1779097492755,4175,0,4175
140,1,0,11,0,11,1779097494693,1779097494848,15700,0,15700
141,1,0,9,0,9,1779097496685,1779097496752,9465,0,9465
142,1,0,4,0,4,1779097498686,1779097498801,2108,0,2108
143,1,0,5,0,5,1779097500686,1779097500773,7465,0,7465
144,1,0,2,0,2,1779097502685,1779097502758,2936,0,2936
146,2,2,133,0,133,1779097507498,1779097507710,532170,0,532170
147,2,0,8,0,8,1779097508688,1779097508760,2799,0,2799
148,2,0,6,0,6,1779097510689,1779097510772,3593,0,3593
149,2,4,2,0,2,1779097512689,1779097512778,2193,0,2193
150,2,0,6,0,6,1779097514690,1779097514784,10545,0,10545
151,2,1,2,0,2,1779097516692,1779097516940,2456,0,2456
152,2,2,2,0,2,1779097518691,1779097518784,3087,0,3087
153,2,1,4,0,4,1779097520694,1779097520791,6158,0,6158
154,2,0,2,0,2,1779097522692,1779097522761,2989,0,2989
155,2,0,2,0,2,1779097524695,1779097524901,4248,0,4248
156,2,0,0,0,0,1779097526690,1779097526754,0,0,0
157,2,1,1,0,1,1779097528702,1779097528910,2106,0,2106
158,2,0,3,0,3,1779097530693,1779097530768,3834,0,3834
159,2,0,1,0,1,1779097532695,1779097532939,1107,0,1107
160,2,0,0,0,0,1779097534693,1779097534783,0,0,0
161,2,0,0,0,0,1779097536693,1779097536751,0,0,0
162,2,0,0,0,0,1779097538694,1779097538764,0,0,0
163,2,0,0,0,0,1779097540695,1779097540759,0,0,0
