Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
148,2,0,8,0,8,1779097510472,1779097510543,13028,0,13028
149,2,0,2,0,2,1779097512471,1779097512539,1714,0,1714
150,2,0,4,0,4,1779097514472,1779097514547,5408,0,5408
151,2,0,1,0,1,1779097516472,1779097516552,839,0,839
152,2,0,4,0,4,1779097518474,1779097518538,6194,0,6194
153,2,0,1,0,1,1779097520475,1779097520630,1881,0,1881
154,2,0,2,0,2,1779097522475,1779097522544,1548,0,1548
155,2,0,4,0,4,1779097524477,1779097524569,5154,0,5154
156,2,0,1,0,1,1779097526475,1779097526549,751,0,751
157,2,0,3,0,3,1779097528477,1779097528574,5311,0,5311
158,2,0,6,0,6,1779097530479,1779097530557,6402,0,6402
159,2,0,2,0,2,1779097532481,1779097532566,2471,0,2471
160,2,0,0,0,0,1779097534478,1779097534542,0,0,0
161,2,0,0,0,0,1779097536479,1779097536541,0,0,0
162,2,0,0,0,0,1779097538479,1779097538557,0,0,0
163,2,0,0,0,0,1779097540480,1779097540550,0,0,0
