Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,84,258,170,37,1779097216690,1779097216851,617392,394278,51034
2,0,93,200,97,19,1779097218657,1779097218833,394066,103619,20751
3,0,112,117,22,2,1779097220680,1779097220971,327604,24449,1327
4,0,0,164,48,4,1779097222665,1779097222933,399930,47551,4320
5,0,0,199,79,9,1779097224668,1779097224844,401844,63172,13206
6,0,0,232,96,24,1779097226672,1779097226915,418696,73986,18976
7,0,0,173,82,18,1779097228654,1779097228845,259392,48375,11256
8,0,0,141,36,42,1779097230655,1779097230882,204897,14191,22564
9,0,63,135,0,8,1779097232673,1779097232943,336125,0,9438
10,0,0,179,63,2,1779097234674,1779097234883,378561,129086,2710
11,0,0,186,8,25,1779097236684,1779097236835,315978,15072,7330
12,0,7,172,7,3,1779097238689,1779097238921,325343,12922,3954
13,0,4,176,69,8,1779097240679,1779097240846,301695,114502,16709
14,0,0,196,141,5,1779097242672,1779097242889,318929,226340,10195
15,0,0,186,68,0,1779097244698,1779097244905,290287,104546,0
16,0,4,198,130,2,1779097246677,1779097246923,289174,187725,2468
17,0,0,174,113,4,1779097248676,1779097248880,229671,144794,8728
18,0,123,62,60,2,1779097250659,1779097250946,77575,75125,2450
19,0,147,133,8,6,1779097252694,1779097252859,399418,8566,10748
20,0,164,160,12,3,1779097254730,1779097255020,493424,13688,5813
21,0,10,172,7,1,1779097256742,1779097256967,519534,7042,1188
22,0,7,216,37,12,1779097258709,1779097258866,542638,30636,22813
23,0,3,211,90,9,1779097260698,1779097260874,406721,68034,16515
24,0,1,113,41,3,1779097262687,1779097262964,235676,30559,6365
25,0,0,154,0,5,1779097264712,1779097264878,407514,0,6033
27,1,0,38,0,38,1779097269227,1779097269654,98706,0,98706
28,1,0,15,0,15,1779097270646,1779097270772,9505,0,9505
29,1,0,8,0,8,1779097272641,1779097272760,11872,0,11872
30,1,0,2,0,2,1779097274644,1779097274765,1180,0,1180
31,1,0,6,0,6,1779097276645,1779097276745,4268,0,4268
32,1,0,39,0,39,1779097278651,1779097278867,63197,0,63197
33,1,0,13,0,13,1779097280651,1779097280776,8773,0,8773
34,1,0,17,0,17,1779097282648,1779097282861,11798,0,11798
35,1,0,1,0,1,1779097284646,1779097284845,541,0,541
36,1,0,47,0,47,1779097286666,1779097286899,67463,0,67463
37,1,0,31,0,31,1779097288666,1779097288818,16513,0,16513
38,1,0,6,0,6,1779097290652,1779097290731,4143,0,4143
