Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
67,0,58,107,13,38,1778167006385,1778167006495,245489,40456,28158
68,0,47,127,0,28,1778167008389,1778167008473,532258,0,26007
69,0,46,100,0,4,1778167010387,1778167010470,684403,0,2793
70,0,57,74,0,0,1778167012383,1778167012489,674178,0,0
71,0,18,123,123,0,1778167014394,1778167014486,249655,249655,0
72,0,60,98,18,26,1778167016383,1778167016481,318380,72420,25714
73,0,80,117,0,9,1778167018384,1778167018507,672021,0,15097
74,0,11,128,0,27,1778167020392,1778167020511,869002,0,54186
75,0,0,111,63,37,1778167022388,1778167022500,216879,62077,44278
76,0,0,110,108,2,1778167024384,1778167024488,324749,320837,3912
77,0,42,158,106,10,1778167026387,1778167026585,764593,536455,13439
78,0,0,88,0,4,1778167028391,1778167028471,593808,0,7676
79,0,0,132,0,43,1778167030391,1778167030492,852673,0,52832
80,0,0,123,123,0,1778167032389,1778167032459,233642,233642,0
81,0,0,83,69,14,1778167034397,1778167034504,290020,272018,18002
82,0,0,130,0,27,1778167036392,1778167036453,659275,0,50176
83,0,0,160,0,69,1778167038401,1778167038489,814090,0,91651
84,0,0,79,43,15,1778167040392,1778167040490,274916,38184,28125
85,0,0,121,0,83,1778167042398,1778167042503,220644,0,109584
86,0,0,115,0,13,1778167044402,1778167044538,529494,0,24587
87,0,0,138,0,32,1778167046408,1778167046514,772984,0,39364
88,0,0,108,0,1,1778167048398,1778167048498,954141,0,1834
89,0,23,102,102,0,1778167050389,1778167050473,184570,184570,0
90,0,22,114,0,23,1778167052396,1778167052489,396655,0,46464
91,0,0,184,0,79,1778167054409,1778167054504,717042,0,102811
92,0,0,115,0,0,1778167056397,1778167056495,901076,0,0
93,0,0,7,0,0,1778167058389,1778167058473,68677,0,0
94,0,0,0,0,0,1778167060388,1778167060510,0,0,0
95,0,0,0,0,0,1778167062388,1778167062495,0,0,0
96,0,0,0,0,0,1778167064389,1778167064535,0,0,0
97,0,0,155,155,0,1778167140570,1778167140649,464394,464394,0
98,0,0,101,80,21,1778167142483,1778167142529,408198,389886,18312
99,0,0,164,0,68,1778167144513,1778167144563,729956,0,65158
100,0,0,92,0,22,1778167146479,1778167146552,664862,0,41461
