Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
34,1,0,112,52,27,1778160474434,1778160474540,402238,34375,47541
35,1,0,95,67,28,1778160476440,1778160476539,233195,178119,55076
36,1,0,71,2,18,1778160478435,1778160478532,275634,9302,28097
37,1,0,151,0,27,1778160480444,1778160480544,880588,0,52818
38,1,0,149,0,87,1778160482451,1778160482526,665025,0,128622
39,1,0,70,29,5,1778160484439,1778160484539,115368,46864,9654
40,1,0,110,0,2,1778160486440,1778160486538,395364,0,3850
41,1,0,126,0,15,1778160488448,1778160488532,651811,0,28440
42,1,0,127,0,37,1778160490439,1778160490527,742215,0,57600
43,1,16,43,35,0,1778160492436,1778160492536,97318,20398,0
44,1,23,120,21,39,1778160494445,1778160494597,272449,55482,57388
45,1,0,100,0,23,1778160496443,1778160496512,397004,0,45208
46,1,0,93,0,12,1778160498445,1778160498560,547694,0,12036
47,1,0,95,0,25,1778160500444,1778160500525,632290,0,32007
48,1,2,65,14,0,1778160502440,1778160502495,98089,20404,0
49,1,2,97,0,2,1778160504443,1778160504554,343493,0,4144
50,1,0,98,0,2,1778160506448,1778160506523,533991,0,4074
51,1,0,102,0,0,1778160508451,1778160508573,769327,0,0
52,1,0,50,14,0,1778160510446,1778160510588,350907,7014,0
53,1,0,90,0,1,1778160512446,1778160512538,221818,0,954
54,1,0,112,0,2,1778160514449,1778160514523,491836,0,1862
55,1,0,109,0,0,1778160516462,1778160516531,703637,0,0
56,1,0,88,0,0,1778160518462,1778160518590,748560,0,0
58,2,0,0,0,0,1778160522441,1778160522572,0,0,0
59,2,0,53,53,0,1778160524462,1778160524576,72324,72324,0
60,2,66,133,0,79,1778160526538,1778160526622,268579,0,82002
61,2,91,172,0,70,1778160528580,1778160528657,699887,0,140686
62,2,0,198,0,94,1778160530579,1778160530708,977633,0,195370
63,2,49,93,16,0,1778160532507,1778160532576,727041,5232,0
64,2,0,165,62,103,1778160534474,1778160534544,294888,142168,152720
65,2,40,92,17,0,1778160536498,1778160536580,399995,73589,0
66,2,65,257,0,111,1778160538524,1778160538597,1083938,0,155851
67,2,53,166,0,65,1778160540512,1778160540622,980112,0,134073
68,2,0,118,50,68,1778160542467,1778160542551,182937,63299,119638
69,2,0,131,0,27,1778160544495,1778160544580,380423,0,35928
70,2,0,146,0,37,1778160546497,1778160546593,616402,0,36556
71,2,0,152,0,66,1778160548464,1778160548550,706091,0,80731
72,2,0,81,44,0,1778160550470,1778160550546,351471,8723,0
73,2,20,88,68,20,1778160552459,1778160552586,172852,152158,20694
74,2,0,123,13,65,1778160554481,1778160554576,331191,54938,84555
75,2,0,147,0,62,1778160556473,1778160556539,609565,0,81645
76,2,0,71,0,7,1778160558465,1778160558551,532104,0,6650
77,2,0,119,74,45,1778160560470,1778160560553,166764,84139,82625
78,2,0,26,18,8,1778160562464,1778160562575,64463,56831,7632
79,2,0,161,0,65,1778160564472,1778160564580,601978,0,102370
80,2,0,73,0,11,1778160566467,1778160566582,455818,0,10304
81,2,38,82,0,53,1778160568474,1778160568578,357042,0,91198
82,2,43,91,62,29,1778160570467,1778160570546,152194,126521,25673
83,2,45,151,0,64,1778160572479,1778160572576,455197,0,95086
84,2,44,113,0,26,1778160574470,1778160574569,554301,0,22723
85,2,8,89,0,0,1778160576482,1778160576563,718641,0,0
87,3,0,8,0,0,1778160580460,1778160580569,96548,0,0
88,3,2,58,8,0,1778160582471,1778160582548,110550,15008,0
89,3,0,103,0,3,1778160584475,1778160584590,399833,0,5273
90,3,0,112,0,1,1778160586487,1778160586568,657438,0,1059
91,3,0,108,0,0,1778160588472,1778160588570,853804,0,0
92,3,1,60,19,0,1778160590476,1778160590566,421900,16155,0
93,3,1,103,0,1,1778160592475,1778160592558,294094,0,2016
94,3,0,114,0,2,1778160594478,1778160594550,545762,0,3003
95,3,0,106,0,0,1778160596481,1778160596570,727164,0,0
96,3,0,69,0,0,1778160598470,1778160598566,610861,0,0
97,3,0,54,0,0,1778160600472,1778160600584,99920,0,0
98,3,0,115,0,3,1778160602486,1778160602571,432183,0,2961
99,3,0,109,0,1,1778160604484,1778160604578,632066,0,1990
100,3,0,106,0,0,1778160606480,1778160606551,827044,0,0
101,3,21,89,34,0,1778160608485,1778160608599,568944,27333,0
102,3,13,121,0,37,1778160610486,1778160610559,293644,0,59411
103,3,0,116,0,13,1778160612480,1778160612573,520157,0,26598
104,3,0,98,0,0,1778160614481,1778160614576,665263,0,0
105,3,0,84,0,0,1778160616484,1778160616547,735400,0,0
106,3,51,52,52,0,1778160618560,1778160618643,93411,93411,0
107,3,39,140,14,90,1778160620571,1778160620635,343336,53023,152612
108,3,0,137,0,44,1778160622574,1778160622655,632018,0,89278
109,3,3,97,0,4,1778160624529,1778160624618,728471,0,4389
110,3,19,76,40,3,1778160626524,1778160626620,358156,29180,6288
111,3,20,111,24,28,1778160628564,1778160628641,279205,65992,49288
112,3,0,101,0,21,1778160630527,1778160630618,421730,0,42108
113,3,9,90,0,5,1778160632516,1778160632598,576002,0,5110
114,3,0,82,0,9,1778160634517,1778160634594,653732,0,18126
116,4,0,0,0,0,1778160638474,1778160638556,0,0,0
117,4,33,56,56,0,1778160640493,1778160640586,88976,88976,0
118,4,0,145,0,48,1778160642559,1778160642657,442138,0,84624
119,4,0,129,0,14,1778160644535,1778160644617,662355,0,14336
120,4,0,90,0,0,1778160646540,1778160646606,685391,0,0
121,4,12,66,19,0,1778160648532,1778160648612,462824,10817,0
122,4,0,128,0,28,1778160650539,1778160650642,304323,0,41724
123,4,0,64,0,5,1778160652510,1778160652589,274259,0,4990
124,4,0,107,0,0,1778160654583,1778160654673,710586,0,0
125,4,0,73,0,0,1778160656524,1778160656621,626382,0,0
126,4,16,91,40,0,1778160658522,1778160658591,138993,60691,0
127,4,0,116,0,34,1778160660518,1778160660596,341593,0,51730
128,4,0,77,0,15,1778160662517,1778160662574,356725,0,15255
129,4,0,98,0,0,1778160664542,1778160664624,740283,0,0
130,4,23,44,40,0,1778160666504,1778160666613,58169,20005,0
131,4,0,132,0,35,1778160668592,1778160668689,313437,0,61372
132,4,0,96,0,14,1778160670547,1778160670646,387679,0,14566
133,4,0,96,0,0,1778160672523,1778160672614,624960,0,0
134,4,0,61,0,0,1778160674530,1778160674622,519209,0,0
135,4,29,77,77,0,1778160676511,1778160676599,112005,112005,0
136,4,40,107,0,29,1778160678521,1778160678596,328917,0,58656
137,4,0,151,0,57,1778160680543,1778160680646,618368,0,100330
138,4,0,96,0,0,1778160682521,1778160682624,718498,0,0
139,4,13,53,38,0,1778160684509,1778160684582,156295,14695,0
140,4,0,103,24,29,1778160686523,1778160686611,224363,57967,43852
141,4,7,70,0,22,1778160688517,1778160688628,237492,0,23592
142,4,7,103,0,17,1778160690525,1778160690611,577591,0,24861
143,4,0,77,0,7,1778160692524,1778160692584,601656,0,14133
145,5,0,0,0,0,1778160696496,1778160696612,0,0,0
146,5,12,44,7,0,1778160698517,1778160698594,57012,8946,0
147,5,8,105,0,12,1778160700520,1778160700601,331453,0,24499
148,5,0,111,0,17,1778160702523,1778160702632,526619,0,26077
149,5,0,86,0,0,1778160704513,1778160704581,625187,0,0
150,5,16,29,9,0,1778160706505,1778160706572,187212,2062,0
151,5,8,75,0,16,1778160708515,1778160708612,167187,0,32704
152,5,0,14,0,14,1778160710505,1778160710569,21921,0,21921
153,5,0,0,0,0,1778160712502,1778160712586,0,0,0
154,5,0,0,0,0,1778160714502,1778160714572,0,0,0
155,5,0,0,0,0,1778160716502,1778160716576,0,0,0
