TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
103605322310138787646768863922363327749602395466935372829257858173374382270898,1779097453304,1779097454680,1779097454865,,,,,1560
83711275888927486284017355924339006549999401035132787793789294546943248062643,1779097453308,1779097455638,1779097455748,,,,,2440
75846121087453054521714532221631691024014783870959722802491903187211967974007,1779097457465,1779097458645,1779097458847,,,,,1382
43233773044713592259976538403430188239546549713622217578252012936795677474916,1779097213533,1779097214994,1779097217225,,,1779097215189,1779097217225,3692
39711313629608075469644470600286757575431367101217628062828788580677824257196,1779097249648,1779097252784,1779097252903,,,,,3254
89061211241339605863751715795306581272854515710576764710048578475674723421119,1779097251782,1779097254686,1779097254982,,,,,3200
70844540659851307391377279612549094254901538872061472895195273470777751824321,1779097257979,1779097261021,1779097261281,,,,,3301
20692292406254419390464525922151694838340606727652289249244936855539266839096,1779097457464,1779097458587,1779097458722,,,,,1258
5622260715387455882333558277298694812299939583889084496563252754490198884999,1779097213471,1779097216276,1779097216420,,,,,2949
72176880881543947797551753564898529577263785492382240568703187705874223409817,1779097219836,1779097222502,1779097222770,,,,,2933
69365430426409529600464658096527677109911391841812797085826509821049089408272,1779097245482,1779097246486,1779097364829,,,1779097246685,1779097364829,119347
1543015841304871766080661086261508637865060693820895278317704330680924554893,1779097245407,1779097247001,1779097247086,,,,,1679
47736290017065142026945874666670185960839039868168614734566170038828706063127,1779097247543,1779097248676,1779097248880,,,,,1337
14542486326083451765931806753101855738010311611198961934142855225663583591275,1779097251729,1779097254558,1779097254806,,,,,3076
47070447808478552345962578871040117882231347642446691501258582019635519388338,1779097459522,1779097460660,1779097460783,,,,,1260
