Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
98,0,0,18,0,18,1778157909838,1778157909901,16432,0,16432
99,0,0,43,43,0,1778157910342,1778157910406,60628,60628,0
100,0,0,9,0,9,1778157910839,1778157910906,17206,0,17206
101,0,8,43,42,0,1778157911343,1778157911415,103571,101165,0
102,0,0,23,0,23,1778157911840,1778157911883,66172,0,66172
103,0,0,29,27,0,1778157912342,1778157912403,98344,91561,0
104,0,0,17,0,17,1778157912844,1778157912924,66474,0,66474
105,0,0,37,31,0,1778157913345,1778157913417,162677,136309,0
106,0,0,29,0,29,1778157913844,1778157913895,141346,0,141346
107,0,9,105,84,0,1778157914349,1778157914438,568159,454521,0
108,0,0,19,0,19,1778157914846,1778157914926,112053,0,112053
109,0,0,91,71,0,1778157915349,1778157915435,582686,454625,0
110,0,0,31,0,31,1778157915846,1778157915893,212657,0,212657
111,0,0,2,2,0,1778157916346,1778157916412,14752,14752,0
112,0,0,38,0,38,1778157916852,1778157916952,300788,0,300788
113,0,0,0,0,0,1778157917345,1778157917428,0,0,0
115,1,0,0,0,0,1778157919067,1778157919114,0,0,0
116,1,0,0,0,0,1778157919124,1778157919173,0,0,0
117,1,7,0,0,0,1778157919349,1778157919419,0,0,0
118,1,0,44,3,37,1778157919852,1778157919947,25004,1702,21031
119,1,75,4,0,4,1778157920351,1778157920411,4122,0,4122
120,1,10,90,48,15,1778157920854,1778157920928,139037,74142,23186
121,1,0,10,0,10,1778157921353,1778157921408,20257,0,20257
122,1,10,59,16,27,1778157921858,1778157921940,150752,40884,68987
123,1,119,10,0,10,1778157922353,1778157922425,30408,0,30408
124,1,0,138,35,19,1778157922869,1778157923034,503205,127628,69272
125,1,32,10,0,10,1778157923355,1778157923418,40300,0,40300
126,1,0,57,13,25,1778157923859,1778157923902,257216,58670,112808
127,1,25,20,0,20,1778157924357,1778157924419,100591,0,100591
128,1,15,48,12,23,1778157924858,1778157924949,266668,66666,127776
129,1,16,15,0,15,1778157925360,1778157925423,90439,0,90439
130,1,0,35,14,19,1778157925864,1778157925911,227884,91154,123718
131,1,0,15,0,15,1778157926361,1778157926413,105198,0,105198
132,1,0,33,7,23,1778157926865,1778157926924,248071,52619,172898
133,1,0,8,0,8,1778157927369,1778157927423,64115,0,64115
134,1,0,40,13,27,1778157927863,1778157927924,20014,6507,13507
135,1,7,14,0,14,1778157928367,1778157928463,14548,0,14548
136,1,0,23,4,16,1778157928866,1778157928956,35194,6124,24477
137,1,0,0,0,0,1778157929363,1778157929451,0,0,0
138,1,0,24,0,24,1778157929868,1778157929962,60791,0,60791
139,1,0,0,0,0,1778157930364,1778157930424,0,0,0
140,1,0,19,0,19,1778157930870,1778157930915,66178,0,66178
141,1,0,1,0,1,1778157931367,1778157931442,4010,0,4010
142,1,0,20,1,19,1778157931869,1778157931936,90031,4502,85529
143,1,0,0,0,0,1778157932367,1778157932427,0,0,0
144,1,0,18,4,14,1778157932869,1778157932984,99856,22191,77665
145,1,0,0,0,0,1778157933370,1778157933431,0,0,0
146,1,0,21,1,19,1778157933872,1778157933924,136179,6485,123210
147,1,27,1,0,1,1778157934371,1778157934454,7014,0,7014
148,1,0,94,13,67,1778157934878,1778157934945,705426,97551,502809
149,1,0,14,0,14,1778157935374,1778157935445,112058,0,112058
150,1,8,141,45,17,1778157935883,1778157935946,69683,22240,8386
151,1,0,8,0,8,1778157936375,1778157936425,7778,0,7778
152,1,0,43,24,16,1778157936876,1778157936925,63243,35297,23533
153,1,0,8,0,8,1778157937378,1778157937427,15779,0,15779
154,1,0,45,14,31,1778157937878,1778157937978,113469,35303,78166
155,1,0,16,0,16,1778157938377,1778157938451,47914,0,47914
156,1,0,37,14,21,1778157938879,1778157938934,128573,48649,72974
157,1,0,22,0,22,1778157939378,1778157939440,87583,0,87583
158,1,0,44,2,40,1778157939883,1778157939931,196651,8940,178771
159,1,0,0,0,0,1778157940378,1778157940465,0,0,0
160,1,0,33,0,33,1778157940884,1778157940955,181209,0,181209
161,1,0,1,0,1,1778157941381,1778157941432,5968,0,5968
162,1,0,46,3,41,1778157941890,1778157941929,297314,19392,264994
163,1,0,0,0,0,1778157942382,1778157942421,0,0,0
164,1,0,48,1,47,1778157942891,1778157942944,358808,7475,351333
165,1,0,0,0,0,1778157943383,1778157943442,0,0,0
166,1,0,0,0,0,1778157943885,1778157943957,0,0,0
167,1,0,0,0,0,1778157944385,1778157944453,0,0,0
168,1,0,0,0,0,1778157944886,1778157944953,0,0,0
169,1,0,0,0,0,1778157945388,1778157945464,0,0,0
170,0,0,167,81,73,1778158214047,1778158214093,448341,217277,196171
171,0,0,234,145,42,1778158215957,1778158215998,1070312,663132,192254
172,0,0,136,84,36,1778158217923,1778158217969,888890,548966,235337
173,0,0,123,49,57,1778158219945,1778158219982,641818,161994,446861
174,0,0,241,163,35,1778158221928,1778158221969,604381,408705,87876
175,0,0,213,125,56,1778158223942,1778158223977,960440,563566,252603
176,0,0,180,82,69,1778158225928,1778158225980,1170910,533309,449003
177,0,0,198,130,40,1778158227924,1778158227977,1265355,767723,339921
178,0,0,269,169,52,1778158229937,1778158229995,669406,420387,129618
179,0,0,229,152,25,1778158231921,1778158231968,1020664,677431,111470
180,0,0,152,77,56,1778158233926,1778158233971,980904,496815,361514
181,0,0,92,24,63,1778158235923,1778158235993,723254,155238,533672
182,0,0,114,18,94,1778158237920,1778158237993,280002,44138,230960
183,0,0,115,9,103,1778158239922,1778158239971,509061,39827,455959
184,0,0,176,54,104,1778158241928,1778158241980,1129218,345905,668020
185,0,0,168,97,39,1778158243920,1778158243970,1121203,613515,327364
186,0,0,119,31,78,1778158245927,1778158245996,285021,74151,186962
187,0,0,210,99,79,1778158247956,1778158248020,926287,436516,348662
188,0,0,122,33,78,1778158249925,1778158249974,775669,209750,496003
189,0,0,228,119,69,1778158251929,1778158251964,1396748,623805,575583
190,0,0,177,101,58,1778158253923,1778158253964,411004,234391,134826
191,0,0,216,138,29,1778158255929,1778158255984,936103,597992,125769
192,0,0,215,120,58,1778158257933,1778158258003,1364145,761231,368190
193,0,0,262,163,42,1778158259933,1778158259993,1420821,796546,349903
194,0,0,113,85,27,1778158261929,1778158261999,261606,196685,62610
195,0,0,106,58,40,1778158263927,1778158263965,453253,247963,171096
196,0,0,244,155,48,1778158265929,1778158265978,1533175,973866,301711
197,0,0,71,2,69,1778158267924,1778158267989,588679,16581,572098
199,1,0,0,0,0,1778158277924,1778158277966,0,0,0
200,1,0,0,0,0,1778158279925,1778158279968,0,0,0
201,1,0,0,0,0,1778158281926,1778158281984,0,0,0
202,1,0,0,0,0,1778158283927,1778158283957,0,0,0
203,1,0,0,0,0,1778158285929,1778158285984,0,0,0
204,1,0,0,0,0,1778158287928,1778158287975,0,0,0
205,1,0,0,0,0,1778158289929,1778158289977,0,0,0
206,1,0,0,0,0,1778158291930,1778158291982,0,0,0
207,1,0,0,0,0,1778158293930,1778158293965,0,0,0
208,1,0,0,0,0,1778158295931,1778158296001,0,0,0
209,1,0,0,0,0,1778158297932,1778158297981,0,0,0
210,1,0,0,0,0,1778158299933,1778158299991,0,0,0
211,1,0,0,0,0,1778158301934,1778158301981,0,0,0
212,1,0,0,0,0,1778158303934,1778158303979,0,0,0
213,1,0,0,0,0,1778158305935,1778158305988,0,0,0
214,1,0,0,0,0,1778158307937,1778158307986,0,0,0
