EpochID,Total tx # in this epoch,Normal tx # in this epoch,Broker1 tx # in this epoch,Broker2 tx # in this epoch,Epoch start time,Epoch end time,Avg. TPS of this epoch
0,9600.00000000000000000000000000000000000000000000000000000000,6520,3080,3080,1778158067208,1778158119382,184.00053449778599201636097859591245651245117187500000000000
1,6400.00000000000000000000000000000000000000000000000000000000,4632,1768,1768,1778158125233,1778158159393,187.35543960745084746122302021831274032592773437500000000000
