TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
59561862742831754267663976957749241488147379853986923144488817307239523578148,1778158083117,1778158091297,1778158091371,,,,,8254
62872871503411532850401799015173789054527557381569101249090556643298341136643,1778158141537,1778158151318,1778158151387,,,,,9850
75965954509577082738413240600709695349615878825841641582176034186250278711714,1778158150552,1778158153281,1778158153335,,,,,2783
61980418382156983609837750500040945126472778764997469367083681668690643897491,1778158083119,1778158083294,1778158087344,,,1778158083351,1778158087344,4224
58658295034991506143263484694045558995458185881630159194088322015318090138161,1778158083110,1778158089221,1778158089271,,,,,6160
112702657751047448495636145404319023419203163513793227674674713432059677967029,1778158101200,1778158101305,1778158105376,,,1778158101372,1778158105376,4176
43644940437558421095344385339919372972857548773247315955159374135537183775796,1778158101165,1778158103222,1778158103286,,,,,2121
6891676050386147955880207135115604717233012340232858657092798481976586953588,1778158150583,1778158153324,1778158157302,,,1778158153393,1778158157302,6719
66897099933504616582939534619930170426082251205277734873610266044291610109113,1778158150555,1778158153244,1778158153309,,,,,2754
61216848367813218285931441368057076986573164918211171868194983073228419941590,1778158083082,1778158087264,1778158087344,,,,,4261
101127194475620046887500457333757575722707592343842092745035047346711646126543,1778158092147,1778158099304,1778158099387,,,,,7240
46961080490455134042945129742209927138082715144640717076122938212560361340033,1778158110242,1778158113320,1778158117318,,,1778158113381,1778158117318,7076
29048405448901498590107599051409918715626239669852223590923169820412679381326,1778158110234,1778158117311,1778158117366,,,,,7132
78239665027335668529657067835089947420402964063534272497278018349124938968958,1778158123432,1778158125233,1778158127371,,,1778158125307,1778158127371,3939
47610402318629727787401078463947068283617324011650318100008510721549983707381,1778158123418,1778158131238,1778158131303,,,,,7884
113681235029753400601735569359081470989237478649930272381870266792529480144662,1778158092144,1778158097304,1778158097403,,,,,5258
47245467620702069643582670601585747356882706518490880731428495128923504002514,1778158065011,1778158067308,1778158071323,,,1778158067354,1778158071323,6311
69944769986908875748750481531294527741429564250662508962613702469382420233971,1778158064998,1778158071297,1778158071371,,,,,6373
13385587530038617535251300438509877486726076132186384716366334116324232426816,1778158123431,1778158125307,1778158129418,,,1778158125363,1778158129418,5987
22579987329286743079229186750237187186586715874523169958975737140057493988282,1778158064992,1778158071219,1778158071261,,,,,6269
70879004519237614986127085097117834401261049129416570009390486443668215278785,1778158092153,1778158099224,1778158099313,,,,,7159
24330254215448245643123600121623523247162209238015888094256133572303403151906,1778158101171,1778158103222,1778158103286,,,,,2115
14616934980605499996679774156988147659576226751050390917142041797344255278221,1778158101180,1778158105305,1778158105376,,,,,4195
51995875811660986038964332807782770578377693356218854939112788882708238357194,1778158141506,1778158145325,1778158145380,,,,,3873
75081267846551129428107656955564364082981590686272442415143117043294327242146,1778158141525,1778158149292,1778158149349,,,,,7824
8479073378554358178269150500148266322930494469957671377671160756400017870878,1778158074057,1778158081215,1778158081347,,,,,7290
93479216204898327071461722784335007532684252979979022596178029756349253314481,1778158092136,1778158095268,1778158095326,,,,,3189
57698955190621323518968697219085593781766520268259069556208041944324931436903,1778158092149,1778158099266,1778158099344,,,,,7194
12478240958103146443069435748149589235991045424886630814534480936924030548630,1778158101191,1778158107305,1778158107366,,,,,6175
101297072800840711888228063361124038084765630826357490823040310984321828288477,1778158101196,1778158109309,1778158109385,,,,,8188
51020477637314842180684608379182006026873972309244704972625132390321000562336,1778158110238,1778158119307,1778158119382,,,,,9144
35150816561568601830471613569360062003001960413362371286031813765980480491885,1778158132482,1778158133310,1778158137322,,,1778158133386,1778158137322,4839
35861360169639171273111762881532451577997615035099668504825247172658464501214,1778158065003,1778158073212,1778158073277,,,,,8273
48190282382486916589324121219105717180286673656244326092412509945967383674318,1778158083110,1778158089303,1778158089383,,,,,6272
5580591965865019973388039492053388244937244713826548481139671653664187371241,1778158132463,1778158139238,1778158139320,,,,,6857
58722206179144002923327314147581706118508784519066923059572009438406731694073,1778158083106,1778158089309,1778158089391,,,,,6285
43023933641414121904961743340282428690971395045054720006948884490348899405239,1778158123394,1778158129318,1778158129402,,,,,6008
111346877041107132109238247040714028088911788467696073043877933957230346496207,1778158150583,1778158153324,1778158157302,,,1778158153393,1778158157302,6719
101705992177968271057462171869377585745405249545692431473925562810210595171704,1778158110220,1778158115274,1778158115337,,,,,5117
64063331349539859137474928460948103977516847713070398606318255074536419380546,1778158132484,1778158135324,1778158141421,,,1778158135392,1778158141421,8937
95825634897622635924439314361493166790905863137836891808765454175035328590495,1778158150563,1778158155254,1778158155320,,,,,4756
92889631703274933921619759777656104916420424012891639933157150462704842341951,1778158083114,1778158091297,1778158091371,,,,,8256
8333694334422063854918600132187524750499979645575261131435616952726235494206,1778158123430,1778158125275,1778158127292,,,1778158125321,1778158127292,3861
1860317947774474764052831105047819260417093834283724641271163929890949015745,1778158141500,1778158143284,1778158143344,,,,,1843
25439180155191766775499350199988472320187164603483191613696481423931632882414,1778158150582,1778158151279,1778158153371,,,1778158151343,1778158153371,2789
101732044315178388365194733355053058885138774935895411820506015811788605144345,1778158083115,1778158091262,1778158091334,,,,,8219
75846101021718769776891108913816682003092134430863862071520856933486251817539,1778158110220,1778158115309,1778158115376,,,,,5155
114118092507578031930448977299836881555183728621516828193624304566522923804759,1778158123432,1778158125275,1778158127371,,,1778158125321,1778158127371,3938
103478985564112374192684855853503092684005190016415062152888175283786380451177,1778158074048,1778158079296,1778158079355,,,,,5306
13078053670633949444031753624519707370936374662478471011124983700548523517120,1778158123410,1778158129340,1778158129418,,,,,6008
101539537872715297969287073831948755428481642975974848451795171264769702683371,1778158092140,1778158095268,1778158095326,,,,,3185
77631450293597546871556988581548834320287621640106233942968769285433605768780,1778158092144,1778158097268,1778158097343,,,,,5198
54727241836747905414094497707171462004654957170999123064117773219664164869797,1778158123434,1778158127230,1778158131388,,,1778158127292,1778158131388,7953
2776548574057579991620179278841252921900151640575485761773998811284374987806,1778158132482,1778158133233,1778158135390,,,1778158133308,1778158135390,2907
84129926813621035013136001569256218863738034947716967177252663677456402257507,1778158141513,1778158145325,1778158145380,,,,,3866
1152106257968176323650626728727941291063934160287850769563192031191802436972,1778158083120,1778158085296,1778158091382,,,1778158085349,1778158091382,8262
35225951767758117516829151995680049312342683534981256639173636971865871318540,1778158123426,1778158133233,1778158133308,,,,,9881
2585738246516324602455143845300665400880673564884850438567819945539279221524,1778158132483,1778158135276,1778158139320,,,1778158135358,1778158139320,6836
102336150926904286846080017999039171708365244472152317370117778353972423703679,1778158092136,1778158095268,1778158095326,,,,,3189
2844076300214443056742490485337973229398233057305404809232762264124388634660,1778158101200,1778158101264,1778158103373,,,1778158101305,1778158103373,2173
112114427349547962477731351457398093958533211341569097993738152695468747806708,1778158101171,1778158103308,1778158103373,,,,,2202
65250083188765679981066456659410157784762772717836915830711924312159683898030,1778158101198,1778158109309,1778158109385,,,,,8187
94480475672964545906750248743991451874817094377871167324905766446190768561214,1778158110229,1778158117309,1778158117384,,,,,7154
43020562707242925498965572451845912341317685166742245437479341226543846563647,1778158132483,1778158135276,1778158139320,,,1778158135358,1778158139320,6837
100213571037489651812830572505704706683951120133009613280518508054993338311121,1778158132484,1778158135276,1778158139388,,,1778158135358,1778158139388,6903
5228770850133987585687126312244484154948039431249333454356968503736154169748,1778158083107,1778158089309,1778158089391,,,,,6283
51137122875015768471056520031916261532748945159103132388831832106176830092929,1778158083113,1778158091262,1778158091334,,,,,8220
65196833515944752553840906043019435685859452497174635729481178419924258923366,1778158101182,1778158105270,1778158105347,,,,,4165
52475115620564207360534236493585730152304571132440119681561937233827801663339,1778158141511,1778158145318,1778158145375,,,,,3863
67002768734278763263119086961222323186225322602776164299798645502632010427227,1778158065005,1778158073212,1778158073277,,,,,8271
20811580358164575727512018260602382380363432441592990950685375862430493822361,1778158123434,1778158127271,1778158133389,,,1778158127341,1778158133389,9955
11602329705597479047634182002569154916448187410046589362755284978760661177983,1778158141519,1778158147283,1778158147348,,,,,5829
102765698809204361904561900608199913974976715080396253346322559395557185753331,1778158074060,1778158075255,1778158077363,,,1778158075311,1778158077363,3302
92757230090387827634573826568906638926655359090021051252885076456372068914479,1778158074047,1778158079259,1778158079331,,,,,5283
33693138812026912835503329850414450583145396672950014371585286482166591479692,1778158101187,1778158107225,1778158107297,,,,,6109
50681030834323124136711016035517668846446956934673595342297044741887370872527,1778158123420,1778158131315,1778158131386,,,,,7966
89771098993052418684899719498826969352826789591389578246778415545200024470505,1778158110231,1778158117311,1778158117366,,,,,7135
39869638801960249103963635944981210635955736457516079869491482485427278910798,1778158092155,1778158093266,1778158095287,,,1778158093310,1778158095287,3131
21472902600631636542168406580011213199169621906565629365295007886951143328752,1778158132463,1778158139321,1778158139378,,,,,6915
111177828074909372825734518085219851642289457017244909279825149913632499266611,1778158141515,1778158147245,1778158147349,,,,,5834
34043580854918654665530359661372557919675777678162295703028845905121744542341,1778158083113,1778158091262,1778158091334,,,,,8221
65483966079271517917197575430473465988949557700584177972869042788250091004891,1778158074039,1778158077291,1778158077345,,,,,3305
10199207260394499058763671796380730703429405521474862801490105251600827272925,1778158123432,1778158125307,1778158129418,,,1778158125363,1778158129418,5986
105950058912869083893434757792990256797672119910864834067425593090420144403012,1778158141505,1778158143237,1778158143304,,,,,1798
2254949846396700360155159588966606195914279089458036321292718477647126423082,1778158150582,1778158151279,1778158153371,,,1778158151343,1778158153371,2789
44445450020799687833970370839681691372674134858326473422722296570614369406405,1778158074043,1778158079296,1778158079355,,,,,5311
13307213755005315490392679318492494772142912891905583280733088896485142025117,1778158083102,1778158089303,1778158089383,,,,,6280
48910144016217835900935483701785614052351286707423690877984715835766608519689,1778158092147,1778158099224,1778158099313,,,,,7165
112839010836268032566953455867349615293107705663257435452881770639269895968799,1778158132478,1778158141337,1778158141486,,,,,9007
62359191767909992786830093733036293819644737998802489152056291807855096657620,1778158141533,1778158149320,1778158149381,,,,,7848
60427893190584742199336275747230191372947967511436235125008078162889048876398,1778158065013,1778158067208,1778158067354,,,1778158067250,1778158067354,2340
49111680760736199954616672615399886133618045960851186562607104961299961389668,1778158083119,1778158083299,1778158087304,,,1778158083366,1778158087304,4184
51714935224907526082025750289208407207671303995609016816427937443398402957687,1778158123432,1778158125275,1778158127371,,,1778158125321,1778158127371,3939
97436033339534190433643756224312277061248727436155255243760474589715414891174,1778158132464,1778158139321,1778158139378,,,,,6913
1637139635637190658548000302391405209094620356025234779237245200975854452096,1778158132471,1778158139321,1778158139378,,,,,6906
61607968497562719434607800614585702294462769845622413286891591261303925721627,1778158092145,1778158097225,1778158097267,,,,,5122
96049070382319468372943221636698189501557976947055991947353331532352866350273,1778158092150,1778158099313,1778158099384,,,,,7233
106293732271102245616668869792779340646709277733870779930221166620754288906816,1778158123434,1778158127230,1778158131386,,,1778158127292,1778158131386,7952
18019430270227412592820162548878407521177443009254815002081471944724116022978,1778158123434,1778158127230,1778158131386,,,1778158127292,1778158131386,7951
96215802804236104167587925665213243129168852982398660770508453374677631171972,1778158083119,1778158083299,1778158087344,,,1778158083366,1778158087344,4224
