Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,0,137,65,0,1779093034479,1779093034879,249266,116589,0
2,0,0,136,40,5,1779093036478,1779093036568,184636,54368,3217
3,0,0,158,26,26,1779093038480,1779093038629,208330,33898,31770
4,0,93,55,7,48,1779093040478,1779093040715,80370,8543,71827
5,0,134,143,20,30,1779093042478,1779093042651,357035,21059,35730
6,0,93,205,45,26,1779093044485,1779093044777,515039,48869,35849
7,0,0,145,52,0,1779093046487,1779093046706,331512,48156,0
8,0,0,108,40,9,1779093048499,1779093048717,211417,28488,7004
9,0,0,118,24,23,1779093050490,1779093050675,241767,12111,31141
10,0,0,160,15,12,1779093052513,1779093052601,350967,2637,13492
11,0,4,101,0,3,1779093054495,1779093054668,237100,0,3260
12,0,0,150,4,5,1779093056489,1779093056777,329095,8611,2535
13,0,0,176,6,7,1779093058504,1779093058594,316331,10492,7162
14,0,0,154,42,3,1779093060494,1779093060743,281009,75597,4324
15,0,0,127,74,3,1779093062516,1779093062724,213578,124559,3183
16,0,0,166,26,29,1779093064501,1779093064707,230419,40775,11398
17,0,0,129,48,0,1779093066522,1779093066636,182745,66803,0
18,0,0,108,40,0,1779093068557,1779093068789,158653,57419,0
19,0,113,56,39,17,1779093070483,1779093070771,66593,47161,19432
20,0,8,122,5,4,1779093072532,1779093072608,360539,4810,4560
21,0,2,175,12,14,1779093074511,1779093074607,479571,10613,23669
22,0,0,148,1,2,1779093076503,1779093076772,452795,972,4544
23,0,2,199,31,4,1779093078523,1779093078632,496335,22641,4403
24,0,4,195,58,16,1779093080559,1779093080742,413285,41623,21047
25,0,0,145,22,13,1779093082510,1779093082702,329394,10177,18358
26,0,0,120,0,6,1779093084508,1779093084803,312572,0,7095
28,1,0,12,0,12,1779093089240,1779093089397,23672,0,23672
29,1,0,7,0,7,1779093090492,1779093090749,4930,0,4930
30,1,0,37,0,37,1779093092496,1779093092619,52694,0,52694
31,1,0,3,0,3,1779093094492,1779093094742,3957,0,3957
32,1,0,7,0,7,1779093096497,1779093096804,10862,0,10862
33,1,0,5,0,5,1779093098493,1779093098843,5544,0,5544
34,1,0,12,0,12,1779093100526,1779093100807,13839,0,13839
35,1,0,19,0,19,1779093102496,1779093102780,22459,0,22459
36,1,0,7,0,7,1779093104494,1779093104736,8765,0,8765
37,1,0,9,0,9,1779093106496,1779093106783,7091,0,7091
38,1,0,34,0,34,1779093108496,1779093108724,22473,0,22473
39,1,0,56,0,56,1779093110504,1779093110701,77376,0,77376
40,1,0,0,0,0,1779093112493,1779093112647,0,0,0
41,1,0,5,0,5,1779093114497,1779093114618,3468,0,3468
42,1,0,11,0,11,1779093116500,1779093116850,14620,0,14620
43,1,0,7,0,7,1779093118501,1779093118725,6544,0,6544
44,1,0,1,0,1,1779093120499,1779093120675,1302,0,1302
45,1,0,11,0,11,1779093122503,1779093122710,11465,0,11465
46,1,0,35,0,35,1779093124511,1779093124731,24151,0,24151
47,1,0,12,0,12,1779093126504,1779093126731,8277,0,8277
48,1,0,10,0,10,1779093128514,1779093128775,11027,0,11027
49,1,0,0,0,0,1779093130501,1779093130600,0,0,0
50,1,0,0,0,0,1779093132502,1779093132879,0,0,0
51,1,0,0,0,0,1779093134502,1779093134804,0,0,0
52,1,0,1,0,1,1779093136503,1779093136607,1077,0,1077
53,1,0,0,0,0,1779093138503,1779093138607,0,0,0
54,1,0,0,0,0,1779093140503,1779093140698,0,0,0
55,1,0,0,0,0,1779093142504,1779093142840,0,0,0
56,1,0,0,0,0,1779093144504,1779093144649,0,0,0
57,1,0,0,0,0,1779093146505,1779093146772,0,0,0
58,1,0,10,0,10,1779093148508,1779093148581,9410,0,9410
59,1,10,1,0,1,1779093150509,1779093150781,1128,0,1128
60,1,15,21,0,21,1779093152531,1779093152716,31734,0,31734
61,1,3,24,0,24,1779093154514,1779093154844,42298,0,42298
62,1,10,7,0,7,1779093156511,1779093156768,10277,0,10277
63,1,0,10,0,10,1779093158511,1779093158623,18789,0,18789
64,1,0,24,0,24,1779093160513,1779093160651,33237,0,33237
65,1,0,24,0,24,1779093162516,1779093162814,30513,0,30513
66,1,0,28,0,28,1779093164520,1779093164635,40568,0,40568
67,1,0,9,0,9,1779093166516,1779093166824,13628,0,13628
68,1,0,11,0,11,1779093168516,1779093168793,16766,0,16766
69,1,0,14,0,14,1779093170518,1779093170636,13838,0,13838
70,1,0,14,0,14,1779093172525,1779093172822,16177,0,16177
71,1,0,19,0,19,1779093174519,1779093174763,28145,0,28145
72,1,0,6,0,6,1779093176518,1779093176775,9735,0,9735
73,1,0,6,0,6,1779093178518,1779093178810,6811,0,6811
74,1,0,3,0,3,1779093180519,1779093180618,2772,0,2772
75,1,0,27,0,27,1779093182524,1779093182758,27822,0,27822
76,1,0,47,0,47,1779093184526,1779093184740,61034,0,61034
77,1,0,12,0,12,1779093186521,1779093186782,12552,0,12552
78,1,0,14,0,14,1779093188525,1779093188801,21831,0,21831
79,1,0,19,0,19,1779093190524,1779093190627,17137,0,17137
80,1,0,57,0,57,1779093192530,1779093192836,49640,0,49640
81,1,0,18,0,18,1779093194525,1779093194774,20326,0,20326
82,1,0,15,0,15,1779093196525,1779093196733,13974,0,13974
83,1,0,6,0,6,1779093198525,1779093198659,2818,0,2818
84,1,0,15,0,15,1779093200527,1779093200743,12527,0,12527
85,1,0,38,0,38,1779093202532,1779093202873,31859,0,31859
86,1,0,8,0,8,1779093204528,1779093204639,6725,0,6725
87,1,0,5,0,5,1779093206528,1779093206670,5145,0,5145
88,1,0,4,0,4,1779093208529,1779093208672,863,0,863
89,1,0,16,0,16,1779093210532,1779093210802,11277,0,11277
90,1,0,1,0,1,1779093212532,1779093212780,1296,0,1296
91,1,0,0,0,0,1779093214530,1779093214785,0,0,0
92,1,0,0,0,0,1779093216531,1779093216628,0,0,0
93,1,0,1,0,1,1779093218542,1779093218781,256,0,256
94,1,0,0,0,0,1779093220639,1779093220865,0,0,0
95,1,1,0,0,0,1779093222533,1779093222765,0,0,0
96,1,0,1,0,1,1779093224537,1779093224815,2177,0,2177
97,1,0,1,0,1,1779093226536,1779093226787,1117,0,1117
98,1,0,0,0,0,1779093228536,1779093228813,0,0,0
99,1,1,0,0,0,1779093230537,1779093230807,0,0,0
100,1,0,2,0,2,1779093232539,1779093232806,3180,0,3180
101,1,0,0,0,0,1779093234537,1779093234636,0,0,0
102,1,0,0,0,0,1779093236539,1779093236718,0,0,0
103,1,0,11,0,11,1779093238541,1779093238661,10969,0,10969
104,1,2,1,0,1,1779093240541,1779093240800,1031,0,1031
105,1,8,19,0,19,1779093242546,1779093242865,22437,0,22437
106,1,0,12,0,12,1779093244543,1779093244730,19032,0,19032
107,1,0,12,0,12,1779093246545,1779093246801,14613,0,14613
108,1,0,16,0,16,1779093248546,1779093248808,16336,0,16336
109,1,0,16,0,16,1779093250546,1779093250800,24040,0,24040
110,1,0,24,0,24,1779093252549,1779093252663,29874,0,29874
111,1,0,12,0,12,1779093254548,1779093254802,16862,0,16862
112,1,0,6,0,6,1779093256549,1779093256833,8496,0,8496
113,1,0,17,0,17,1779093258551,1779093258811,18732,0,18732
114,1,0,28,0,28,1779093260554,1779093260653,29232,0,29232
115,1,0,13,0,13,1779093262553,1779093262855,23300,0,23300
116,1,0,7,0,7,1779093264551,1779093264809,9315,0,9315
117,1,0,19,0,19,1779093266553,1779093266780,19486,0,19486
118,1,0,10,0,10,1779093268553,1779093268823,15438,0,15438
119,1,0,9,0,9,1779093270553,1779093270846,11708,0,11708
120,1,0,52,50,2,1779093272556,1779093272771,30423,29487,936
121,1,0,161,14,3,1779093274602,1779093274714,381201,5031,4222
122,1,29,141,0,2,1779093276581,1779093276658,333748,0,1662
123,1,30,179,29,10,1779093278592,1779093278841,407456,66155,9978
124,1,0,174,30,7,1779093280583,1779093280728,344571,57649,4519
125,1,0,194,51,15,1779093282609,1779093282757,335017,89446,12587
126,1,0,172,40,0,1779093284585,1779093284789,296769,68008,0
127,1,0,164,13,2,1779093286586,1779093286709,256158,20047,1587
128,1,0,56,10,12,1779093288567,1779093288693,76651,14805,11187
129,1,0,3,0,3,1779093290561,1779093290804,1066,0,1066
130,1,0,4,0,4,1779093292562,1779093292666,4815,0,4815
131,1,0,5,0,5,1779093294563,1779093294691,4989,0,4989
132,1,0,13,0,13,1779093296568,1779093296727,10808,0,10808
133,1,0,6,0,6,1779093298567,1779093298801,4620,0,4620
134,1,0,1,0,1,1779093300566,1779093300778,1232,0,1232
135,1,1,0,0,0,1779093302563,1779093302665,0,0,0
136,1,1,3,0,3,1779093304566,1779093304850,4846,0,4846
137,1,4,4,0,4,1779093306568,1779093306845,5964,0,5964
138,1,3,6,0,6,1779093308568,1779093308706,10544,0,10544
139,1,0,5,0,5,1779093310569,1779093310687,8288,0,8288
140,1,4,2,0,2,1779093312569,1779093312812,2337,0,2337
141,1,3,6,0,6,1779093314570,1779093314855,11185,0,11185
142,1,3,7,0,7,1779093316571,1779093316710,10242,0,10242
143,1,7,12,0,12,1779093318573,1779093318784,15992,0,15992
144,1,0,14,0,14,1779093320572,1779093320857,22664,0,22664
145,1,0,3,0,3,1779093322572,1779093322749,2935,0,2935
147,2,0,20,0,20,1779093327091,1779093327324,36063,0,36063
148,2,6,5,0,5,1779093328593,1779093328993,5866,0,5866
149,2,0,8,0,8,1779093330575,1779093330776,13489,0,13489
150,2,0,7,0,7,1779093332576,1779093332763,8274,0,8274
151,2,1,3,0,3,1779093334575,1779093334926,3138,0,3138
152,2,0,1,0,1,1779093336575,1779093336707,1813,0,1813
153,2,0,12,0,12,1779093338578,1779093338903,21966,0,21966
154,2,0,4,0,4,1779093340581,1779093340724,5206,0,5206
155,2,0,9,0,9,1779093342582,1779093342705,9945,0,9945
156,2,0,1,0,1,1779093344581,1779093344710,1772,0,1772
157,2,0,4,0,4,1779093346613,1779093346925,6891,0,6891
158,2,0,7,0,7,1779093348628,1779093348878,12328,0,12328
159,2,0,2,0,2,1779093350598,1779093350895,3816,0,3816
160,2,0,4,0,4,1779093352602,1779093352719,5840,0,5840
161,2,0,1,0,1,1779093354585,1779093354773,1751,0,1751
162,2,0,0,0,0,1779093356582,1779093356715,0,0,0
163,2,0,0,0,0,1779093358584,1779093358724,0,0,0
164,2,0,0,0,0,1779093360583,1779093360706,0,0,0
165,0,0,268,105,0,1779096195943,1779096196093,767858,317923,0
166,0,0,144,26,12,1779096197673,1779096197821,187802,34283,8300
167,0,93,9,7,2,1779096199562,1779096199692,8547,7493,1054
168,0,134,113,20,0,1779096201745,1779096201918,333622,23355,0
169,0,105,232,45,53,1779096204275,1779096204759,722629,67547,109782
170,0,52,112,0,19,1779096205667,1779096205892,286397,0,21076
171,0,0,150,52,39,1779096207601,1779096207701,253095,109632,9007
172,0,0,145,40,34,1779096209601,1779096209696,250017,78460,28457
173,0,0,177,24,20,1779096211611,1779096211710,323449,45486,21295
174,0,21,115,15,2,1779096213604,1779096213708,210472,27144,2294
175,0,7,178,4,33,1779096215623,1779096215722,316974,7001,58720
176,0,12,215,6,46,1779096217615,1779096217748,347060,9809,58834
177,0,0,185,42,34,1779096219608,1779096219706,255083,52727,47350
178,0,50,92,74,18,1779096221581,1779096221677,116531,81114,35417
179,0,0,82,26,6,1779096223579,1779096223676,190332,25984,7643
180,0,0,168,48,9,1779096225598,1779096225701,398570,45142,13479
181,0,0,123,40,2,1779096227591,1779096227687,275102,32701,1808
182,0,0,113,39,6,1779096229584,1779096229671,232528,27474,11270
183,0,0,121,5,3,1779096231590,1779096231689,319183,3175,4618
184,0,0,161,12,0,1779096233599,1779096233698,404938,6678,0
185,0,0,148,1,2,1779096235595,1779096235700,380060,482,3692
186,0,0,195,31,0,1779096237604,1779096237715,427052,12786,0
187,0,0,179,58,0,1779096239599,1779096239764,322659,19843,0
188,0,0,132,22,0,1779096241599,1779096241704,261381,3707,0
189,0,0,116,0,2,1779096243599,1779096243689,252567,0,1494
190,0,0,0,0,0,1779096251585,1779096251666,0,0,0
191,0,0,0,0,0,1779096253586,1779096253679,0,0,0
192,0,0,0,0,0,1779096255587,1779096255681,0,0,0
193,0,0,0,0,0,1779096257587,1779096257680,0,0,0
194,0,0,0,0,0,1779096259588,1779096259674,0,0,0
195,0,0,0,0,0,1779096261588,1779096261682,0,0,0
196,0,0,0,0,0,1779096263589,1779096263682,0,0,0
197,0,0,0,0,0,1779096265589,1779096265676,0,0,0
198,0,0,0,0,0,1779096267590,1779096267683,0,0,0
199,0,0,0,0,0,1779096269591,1779096269679,0,0,0
200,0,0,0,0,0,1779096271592,1779096271691,0,0,0
201,0,0,0,0,0,1779096273593,1779096273663,0,0,0
202,0,0,0,0,0,1779096275594,1779096275698,0,0,0
203,0,0,0,0,0,1779096277595,1779096277692,0,0,0
204,0,0,0,0,0,1779096279595,1779096279700,0,0,0
205,0,0,0,0,0,1779096281596,1779096281698,0,0,0
206,0,0,0,0,0,1779096283597,1779096283691,0,0,0
207,0,0,0,0,0,1779096285598,1779096285695,0,0,0
208,0,0,0,0,0,1779096287598,1779096287693,0,0,0
209,0,0,0,0,0,1779096289599,1779096289666,0,0,0
210,0,0,0,0,0,1779096291599,1779096291728,0,0,0
211,0,0,0,0,0,1779096293600,1779096293682,0,0,0
212,0,0,0,0,0,1779096295601,1779096295696,0,0,0
213,0,0,0,0,0,1779096297602,1779096297675,0,0,0
214,0,0,0,0,0,1779096299602,1779096299691,0,0,0
215,0,0,0,0,0,1779096301603,1779096301691,0,0,0
216,0,0,0,0,0,1779096303604,1779096303698,0,0,0
217,0,0,0,0,0,1779096305605,1779096305687,0,0,0
218,0,0,0,0,0,1779096307605,1779096307699,0,0,0
219,0,0,0,0,0,1779096309606,1779096309681,0,0,0
220,0,0,0,0,0,1779096311606,1779096311701,0,0,0
221,0,0,0,0,0,1779096313607,1779096313711,0,0,0
222,0,0,0,0,0,1779096315607,1779096315683,0,0,0
223,0,0,0,0,0,1779096317607,1779096317700,0,0,0
224,0,0,0,0,0,1779096319608,1779096319695,0,0,0
225,0,0,0,0,0,1779096321608,1779096321725,0,0,0
226,0,0,0,0,0,1779096323609,1779096323711,0,0,0
227,0,0,0,0,0,1779096325609,1779096325714,0,0,0
228,0,0,0,0,0,1779096327611,1779096327714,0,0,0
229,0,0,0,0,0,1779096329611,1779096329711,0,0,0
230,0,0,0,0,0,1779096331612,1779096331704,0,0,0
231,0,0,0,0,0,1779096333613,1779096333704,0,0,0
232,0,0,0,0,0,1779096335613,1779096335739,0,0,0
233,0,0,0,0,0,1779096337615,1779096337708,0,0,0
234,0,0,0,0,0,1779096339616,1779096339683,0,0,0
235,0,0,0,0,0,1779096341616,1779096341709,0,0,0
236,0,0,0,0,0,1779096343616,1779096343709,0,0,0
237,0,0,0,0,0,1779096345617,1779096345716,0,0,0
238,0,0,0,0,0,1779096347617,1779096347703,0,0,0
239,0,0,0,0,0,1779096349619,1779096349689,0,0,0
240,0,0,0,0,0,1779096351619,1779096351692,0,0,0
241,0,0,0,0,0,1779096353620,1779096353690,0,0,0
242,0,0,0,0,0,1779096355621,1779096355718,0,0,0
243,0,0,0,0,0,1779096357622,1779096357695,0,0,0
244,0,0,0,0,0,1779096359622,1779096359700,0,0,0
245,0,0,0,0,0,1779096361623,1779096361710,0,0,0
246,0,0,0,0,0,1779096363623,1779096363703,0,0,0
247,0,0,0,0,0,1779096365624,1779096365713,0,0,0
248,0,0,0,0,0,1779096367625,1779096367712,0,0,0
249,0,0,0,0,0,1779096369625,1779096369694,0,0,0
250,0,0,0,0,0,1779096371625,1779096371730,0,0,0
251,0,0,0,0,0,1779096373627,1779096373721,0,0,0
252,0,0,0,0,0,1779096375627,1779096375736,0,0,0
253,0,0,0,0,0,1779096377628,1779096377700,0,0,0
254,0,0,0,0,0,1779096379628,1779096379720,0,0,0
255,0,0,0,0,0,1779096381629,1779096381728,0,0,0
256,0,0,0,0,0,1779096383629,1779096383694,0,0,0
257,0,0,0,0,0,1779096385631,1779096385722,0,0,0
258,0,0,0,0,0,1779096387632,1779096387710,0,0,0
