Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,0,196,136,4,1779093035356,1779093035467,347432,209175,2230
2,0,49,129,0,10,1779093037358,1779093037591,295445,0,7582
3,0,12,179,49,39,1779093039356,1779093039495,327892,106277,20021
4,0,0,176,12,17,1779093041342,1779093041465,335611,23648,12160
5,0,0,213,34,32,1779093043347,1779093043434,353325,62444,16327
6,0,0,157,44,7,1779093045344,1779093045468,278748,78192,8524
7,0,0,161,86,7,1779093047347,1779093047472,267427,145477,4393
8,0,0,139,61,19,1779093049343,1779093049425,185822,86550,8577
9,0,0,192,27,22,1779093051358,1779093051500,252046,35875,14137
10,0,110,44,33,11,1779093053335,1779093053480,39444,34823,4621
11,0,0,125,7,8,1779093055355,1779093055496,367681,6110,9907
12,0,0,165,7,16,1779093057355,1779093057488,432216,4503,7361
13,0,0,215,57,1,1779093059479,1779093059599,482684,37326,297
14,0,0,202,89,5,1779093061367,1779093061487,321234,39695,1852
15,0,0,94,45,2,1779093063349,1779093063510,136967,16724,2319
16,0,1,242,82,36,1779093065368,1779093065455,347655,17355,38544
17,0,74,66,0,1,1779093067353,1779093067521,152765,0,2118
18,0,51,133,74,0,1779093069363,1779093069581,299511,164892,0
19,0,3,147,43,8,1779093071359,1779093071513,293373,83966,16509
20,0,6,173,8,7,1779093073371,1779093073502,323004,14847,10178
21,0,1,161,18,9,1779093075366,1779093075536,295632,32637,15361
22,0,0,174,5,2,1779093077367,1779093077515,302751,8575,2993
23,0,0,170,46,4,1779093079369,1779093079523,284026,74559,7965
24,0,0,190,81,15,1779093081368,1779093081518,291683,120949,25325
25,0,0,188,50,22,1779093083362,1779093083452,242170,60579,28579
27,1,4,24,0,24,1779093088831,1779093089307,76277,0,76277
28,1,0,4,0,4,1779093089339,1779093089463,1735,0,1735
29,1,0,42,0,42,1779093091343,1779093091456,43043,0,43043
