Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
38,1,0,22,0,22,1779093108607,1779093108763,20598,0,20598
39,1,0,19,0,19,1779093110606,1779093110743,22932,0,22932
40,1,0,5,0,5,1779093112602,1779093112719,4039,0,4039
41,1,0,8,0,8,1779093114605,1779093114679,6848,0,6848
42,1,0,9,0,9,1779093116613,1779093116854,11633,0,11633
43,1,0,3,0,3,1779093118604,1779093118768,3222,0,3222
44,1,0,9,0,9,1779093120608,1779093120731,9193,0,9193
45,1,0,6,0,6,1779093122606,1779093122749,4106,0,4106
46,1,0,19,0,19,1779093124618,1779093124782,20568,0,20568
47,1,0,12,0,12,1779093126612,1779093126782,7882,0,7882
48,1,0,11,0,11,1779093128617,1779093128835,10973,0,10973
49,1,0,2,0,2,1779093130607,1779093130681,378,0,378
50,1,0,2,0,2,1779093132686,1779093132885,1769,0,1769
51,1,0,4,0,4,1779093134616,1779093134815,1180,0,1180
52,1,0,4,0,4,1779093136611,1779093136697,2657,0,2657
53,1,0,1,0,1,1779093138611,1779093138689,1144,0,1144
54,1,0,2,0,2,1779093140610,1779093140735,1349,0,1349
55,1,0,1,0,1,1779093142636,1779093142829,1261,0,1261
56,1,0,3,0,3,1779093144622,1779093144698,2279,0,2279
57,1,3,1,0,1,1779093146620,1779093146816,1200,0,1200
58,1,1,3,0,3,1779093148618,1779093148692,6174,0,6174
59,1,3,3,0,3,1779093150618,1779093150842,4575,0,4575
60,1,2,17,0,17,1779093152631,1779093152759,21282,0,21282
61,1,2,6,0,6,1779093154648,1779093154847,8828,0,8828
62,1,2,6,0,6,1779093156631,1779093156821,8545,0,8545
63,1,0,4,0,4,1779093158621,1779093158687,5749,0,5749
64,1,0,5,0,5,1779093160624,1779093160697,7658,0,7658
65,1,0,23,0,23,1779093162631,1779093162823,28691,0,28691
66,1,0,17,0,17,1779093164630,1779093164708,17832,0,17832
67,1,0,11,0,11,1779093166632,1779093166826,19648,0,19648
68,1,0,10,0,10,1779093168630,1779093168807,15015,0,15015
69,1,0,7,0,7,1779093170633,1779093170704,11426,0,11426
70,1,0,12,0,12,1779093172641,1779093172852,17826,0,17826
71,1,0,10,0,10,1779093174631,1779093174778,11084,0,11084
72,1,0,11,0,11,1779093176646,1779093176819,11099,0,11099
73,1,0,9,0,9,1779093178648,1779093178806,13204,0,13204
74,1,0,5,0,5,1779093180631,1779093180704,6402,0,6402
75,1,0,30,0,30,1779093182639,1779093182797,32047,0,32047
76,1,0,16,0,16,1779093184641,1779093184787,15777,0,15777
77,1,0,20,0,20,1779093186646,1779093186823,23439,0,23439
78,1,0,12,0,12,1779093188657,1779093188824,14781,0,14781
79,1,0,5,0,5,1779093190634,1779093190701,4508,0,4508
80,1,0,55,0,55,1779093192669,1779093192824,59369,0,59369
81,1,0,17,0,17,1779093194652,1779093194829,21847,0,21847
82,1,0,9,0,9,1779093196650,1779093196771,9933,0,9933
83,1,0,9,0,9,1779093198658,1779093198742,6481,0,6481
84,1,0,12,0,12,1779093200650,1779093200820,8318,0,8318
85,1,0,19,0,19,1779093202659,1779093202908,21639,0,21639
86,1,0,11,0,11,1779093204650,1779093204726,11339,0,11339
87,1,0,12,0,12,1779093206656,1779093206728,12456,0,12456
88,1,0,1,0,1,1779093208654,1779093208758,301,0,301
89,1,0,6,0,6,1779093210661,1779093210828,2112,0,2112
90,1,0,0,0,0,1779093212651,1779093212802,0,0,0
91,1,0,2,0,2,1779093214653,1779093214810,619,0,619
92,1,0,0,0,0,1779093216658,1779093216772,0,0,0
93,1,0,0,0,0,1779093218653,1779093218800,0,0,0
94,1,0,0,0,0,1779093220659,1779093220866,0,0,0
95,1,0,2,0,2,1779093222659,1779093222800,2342,0,2342
96,1,0,0,0,0,1779093224656,1779093224820,0,0,0
97,1,0,0,0,0,1779093226656,1779093226820,0,0,0
98,1,0,0,0,0,1779093228661,1779093228836,0,0,0
99,1,2,0,0,0,1779093230658,1779093230830,0,0,0
100,1,0,2,0,2,1779093232660,1779093232837,4246,0,4246
101,1,0,0,0,0,1779093234658,1779093234711,0,0,0
102,1,0,0,0,0,1779093236660,1779093236780,0,0,0
103,1,1,1,0,1,1779093238666,1779093238844,1088,0,1088
104,1,0,1,0,1,1779093240664,1779093240817,2052,0,2052
105,1,1,1,0,1,1779093242667,1779093242875,1084,0,1084
106,1,0,1,0,1,1779093244665,1779093244769,1964,0,1964
107,1,0,1,0,1,1779093246667,1779093246837,2008,0,2008
108,1,0,6,0,6,1779093248669,1779093248838,10966,0,10966
109,1,0,0,0,0,1779093250666,1779093250828,0,0,0
110,1,0,11,0,11,1779093252673,1779093252730,12363,0,12363
111,1,0,18,0,18,1779093254671,1779093254831,24796,0,24796
112,1,0,7,0,7,1779093256682,1779093256857,13622,0,13622
113,1,0,7,0,7,1779093258671,1779093258838,13359,0,13359
114,1,0,28,0,28,1779093260679,1779093260742,34766,0,34766
115,1,0,3,0,3,1779093262676,1779093262846,5592,0,5592
116,1,0,7,0,7,1779093264675,1779093264852,8602,0,8602
117,1,0,12,0,12,1779093266676,1779093266805,16846,0,16846
118,1,0,11,0,11,1779093268677,1779093268847,16438,0,16438
119,1,0,5,0,5,1779093270698,1779093270889,4894,0,4894
120,1,0,34,30,4,1779093272693,1779093272807,20792,18772,2020
121,1,0,157,23,11,1779093274736,1779093274830,352492,10954,9680
122,1,0,183,42,2,1779093276743,1779093276834,370286,11504,3024
123,1,23,126,0,3,1779093278740,1779093278913,302525,0,1690
124,1,0,163,23,6,1779093280752,1779093280951,357555,49333,3466
125,1,0,162,42,10,1779093282780,1779093282895,303029,79461,7077
126,1,0,137,42,3,1779093284737,1779093284890,247848,75630,3467
127,1,0,182,41,1,1779093286736,1779093286812,301935,67432,395
128,1,0,49,15,6,1779093288712,1779093288817,72600,24075,3317
129,1,0,7,0,7,1779093290684,1779093290839,2730,0,2730
130,1,0,2,0,2,1779093292684,1779093292742,550,0,550
131,1,0,1,0,1,1779093294687,1779093294769,272,0,272
132,1,0,4,0,4,1779093296691,1779093296803,3169,0,3169
133,1,0,6,0,6,1779093298689,1779093298838,4842,0,4842
134,1,0,0,0,0,1779093300685,1779093300808,0,0,0
135,1,0,8,0,8,1779093302688,1779093302747,4494,0,4494
136,1,0,1,0,1,1779093304695,1779093304859,1288,0,1288
137,1,0,4,0,4,1779093306697,1779093306866,4032,0,4032
138,1,0,0,0,0,1779093308689,1779093308799,0,0,0
139,1,0,1,0,1,1779093310690,1779093310744,106,0,106
140,1,0,4,0,4,1779093312695,1779093312852,4833,0,4833
141,1,0,6,0,6,1779093314699,1779093314880,4277,0,4277
142,1,1,10,0,10,1779093316705,1779093316809,11317,0,11317
143,1,3,12,0,12,1779093318698,1779093318821,14401,0,14401
144,1,3,5,0,5,1779093320698,1779093320863,8632,0,8632
145,1,0,5,0,5,1779093322700,1779093322808,8230,0,8230
147,2,0,20,0,20,1779093327367,1779093327601,35424,0,35424
148,2,8,1,0,1,1779093328711,1779093329087,1267,0,1267
149,2,4,10,0,10,1779093330703,1779093330893,18541,0,18541
150,2,0,6,0,6,1779093332707,1779093332824,9763,0,9763
151,2,0,2,0,2,1779093334729,1779093334983,2206,0,2206
152,2,0,1,0,1,1779093336706,1779093336830,931,0,931
153,2,2,5,0,5,1779093338727,1779093338959,10270,0,10270
154,2,0,4,0,4,1779093340718,1779093340814,5563,0,5563
155,2,0,0,0,0,1779093342714,1779093342901,0,0,0
156,2,0,1,0,1,1779093344714,1779093344815,870,0,870
157,2,7,1,0,1,1779093346717,1779093347051,2100,0,2100
158,2,0,8,0,8,1779093348721,1779093348921,14582,0,14582
159,2,0,0,0,0,1779093350715,1779093350925,0,0,0
160,2,0,0,0,0,1779093352716,1779093352814,0,0,0
161,2,0,1,0,1,1779093354719,1779093354834,1812,0,1812
162,2,0,0,0,0,1779093356717,1779093356799,0,0,0
163,2,0,0,0,0,1779093358718,1779093358802,0,0,0
164,2,0,0,0,0,1779093360718,1779093360793,0,0,0
165,0,41,532,167,31,1779096201170,1779096201344,2698730,958656,120509
165,0,0,532,167,31,1779096201170,1779096204242,4240563,1442649,210352
166,0,0,0,0,0,1779096205998,1779096206272,0,0,0
167,0,0,0,0,0,1779096207995,1779096208115,0,0,0
168,0,0,0,0,0,1779096209997,1779096210321,0,0,0
169,0,0,0,0,0,1779096211996,1779096212105,0,0,0
170,0,0,0,0,0,1779096213997,1779096214091,0,0,0
171,0,0,0,0,0,1779096215999,1779096216122,0,0,0
172,0,0,0,0,0,1779096218009,1779096218435,0,0,0
173,0,0,0,0,0,1779096220000,1779096220107,0,0,0
174,0,0,0,0,0,1779096222003,1779096222272,0,0,0
175,0,0,0,0,0,1779096224005,1779096224335,0,0,0
176,0,0,0,0,0,1779096226001,1779096226097,0,0,0
177,0,0,0,0,0,1779096228006,1779096228367,0,0,0
178,0,0,0,0,0,1779096230009,1779096230240,0,0,0
179,0,0,0,0,0,1779096232005,1779096232300,0,0,0
180,0,0,0,0,0,1779096234008,1779096234306,0,0,0
181,0,0,0,0,0,1779096236004,1779096236103,0,0,0
182,0,0,0,0,0,1779096238006,1779096238121,0,0,0
183,0,0,0,0,0,1779096240005,1779096240135,0,0,0
184,0,0,0,0,0,1779096242007,1779096242245,0,0,0
185,0,0,0,0,0,1779096244009,1779096244184,0,0,0
186,0,0,0,0,0,1779096246008,1779096246211,0,0,0
187,0,0,0,0,0,1779096248015,1779096248379,0,0,0
188,0,0,0,0,0,1779096250011,1779096250257,0,0,0
189,0,0,0,0,0,1779096252018,1779096252309,0,0,0
190,0,0,0,0,0,1779096254022,1779096254307,0,0,0
191,0,0,0,0,0,1779096256013,1779096256265,0,0,0
192,0,0,0,0,0,1779096258015,1779096258266,0,0,0
193,0,0,0,0,0,1779096260012,1779096260225,0,0,0
194,0,0,0,0,0,1779096262017,1779096262289,0,0,0
195,0,0,0,0,0,1779096264014,1779096264393,0,0,0
196,0,0,0,0,0,1779096266018,1779096266144,0,0,0
197,0,0,0,0,0,1779096268016,1779096268376,0,0,0
198,0,0,0,0,0,1779096270016,1779096270270,0,0,0
199,0,0,0,0,0,1779096272021,1779096272297,0,0,0
200,0,0,0,0,0,1779096274034,1779096274307,0,0,0
201,0,0,0,0,0,1779096276018,1779096276346,0,0,0
202,0,0,0,0,0,1779096278018,1779096278257,0,0,0
203,0,0,0,0,0,1779096280020,1779096280303,0,0,0
204,0,0,0,0,0,1779096282019,1779096282141,0,0,0
205,0,0,0,0,0,1779096284019,1779096284132,0,0,0
206,0,0,0,0,0,1779096286020,1779096286258,0,0,0
207,0,0,0,0,0,1779096288020,1779096288119,0,0,0
208,0,0,0,0,0,1779096290021,1779096290142,0,0,0
209,0,0,0,0,0,1779096292023,1779096292240,0,0,0
210,0,0,0,0,0,1779096294029,1779096294303,0,0,0
211,0,0,0,0,0,1779096296022,1779096296109,0,0,0
212,0,0,0,0,0,1779096298025,1779096298287,0,0,0
213,0,0,0,0,0,1779096300036,1779096300262,0,0,0
214,0,0,0,0,0,1779096302024,1779096302163,0,0,0
215,0,0,0,0,0,1779096304028,1779096304292,0,0,0
216,0,0,0,0,0,1779096306032,1779096306327,0,0,0
217,0,0,0,0,0,1779096308029,1779096308226,0,0,0
218,0,0,0,0,0,1779096310029,1779096310281,0,0,0
219,0,0,0,0,0,1779096312029,1779096312274,0,0,0
220,0,0,0,0,0,1779096314032,1779096314332,0,0,0
221,0,0,0,0,0,1779096316035,1779096316293,0,0,0
222,0,0,0,0,0,1779096318029,1779096318219,0,0,0
223,0,0,0,0,0,1779096320030,1779096320160,0,0,0
224,0,0,0,0,0,1779096322030,1779096322128,0,0,0
225,0,0,0,0,0,1779096324030,1779096324129,0,0,0
226,0,0,0,0,0,1779096326033,1779096326126,0,0,0
227,0,0,0,0,0,1779096328044,1779096328304,0,0,0
228,0,0,0,0,0,1779096330034,1779096330123,0,0,0
229,0,0,0,0,0,1779096332034,1779096332122,0,0,0
230,0,0,0,0,0,1779096334039,1779096334367,0,0,0
231,0,0,0,0,0,1779096336035,1779096336130,0,0,0
232,0,0,0,0,0,1779096338035,1779096338125,0,0,0
233,0,0,0,0,0,1779096340040,1779096340301,0,0,0
234,0,0,0,0,0,1779096342036,1779096342149,0,0,0
235,0,0,0,0,0,1779096344037,1779096344124,0,0,0
236,0,0,0,0,0,1779096346038,1779096346278,0,0,0
237,0,0,0,0,0,1779096348038,1779096348145,0,0,0
238,0,0,0,0,0,1779096350038,1779096350103,0,0,0
239,0,0,0,0,0,1779096352045,1779096352314,0,0,0
240,0,0,0,0,0,1779096354039,1779096354204,0,0,0
241,0,0,0,0,0,1779096356041,1779096356117,0,0,0
242,0,0,0,0,0,1779096358041,1779096358290,0,0,0
243,0,0,0,0,0,1779096360041,1779096360155,0,0,0
244,0,0,0,0,0,1779096362044,1779096362157,0,0,0
245,0,0,0,0,0,1779096364048,1779096364306,0,0,0
246,0,0,0,0,0,1779096366052,1779096366356,0,0,0
247,0,0,0,0,0,1779096368044,1779096368151,0,0,0
248,0,0,0,0,0,1779096370049,1779096370279,0,0,0
249,0,0,0,0,0,1779096372047,1779096372172,0,0,0
250,0,0,0,0,0,1779096374047,1779096374135,0,0,0
251,0,0,0,0,0,1779096376051,1779096376287,0,0,0
252,0,0,0,0,0,1779096378050,1779096378264,0,0,0
253,0,0,0,0,0,1779096380049,1779096380147,0,0,0
254,0,0,0,0,0,1779096382055,1779096382383,0,0,0
255,0,0,0,0,0,1779096384053,1779096384174,0,0,0
256,0,0,0,0,0,1779096386052,1779096386121,0,0,0
257,0,0,0,0,0,1779096388054,1779096388330,0,0,0
258,0,0,0,0,0,1779096390060,1779096390293,0,0,0
259,0,0,0,0,0,1779096392055,1779096392158,0,0,0
260,0,0,0,0,0,1779096394058,1779096394372,0,0,0
261,0,0,0,0,0,1779096396066,1779096396391,0,0,0
262,0,0,0,0,0,1779096398060,1779096398291,0,0,0
263,0,0,0,0,0,1779096400062,1779096400321,0,0,0
264,0,0,0,0,0,1779096402060,1779096402131,0,0,0
265,0,0,0,0,0,1779096404061,1779096404355,0,0,0
266,0,0,0,0,0,1779096406061,1779096406161,0,0,0
267,0,0,0,0,0,1779096408069,1779096408356,0,0,0
268,0,0,0,0,0,1779096410072,1779096410368,0,0,0
269,0,0,0,0,0,1779096412067,1779096412259,0,0,0
270,0,0,0,0,0,1779096414065,1779096414183,0,0,0
271,0,0,0,0,0,1779096416075,1779096416296,0,0,0
272,0,0,0,0,0,1779096418067,1779096418308,0,0,0
273,0,0,0,0,0,1779096420066,1779096420157,0,0,0
274,0,0,0,0,0,1779096422072,1779096422332,0,0,0
275,0,0,0,0,0,1779096424071,1779096424283,0,0,0
276,0,0,0,0,0,1779096426074,1779096426178,0,0,0
277,0,0,0,0,0,1779096428070,1779096428404,0,0,0
278,0,0,0,0,0,1779096430072,1779096430389,0,0,0
279,0,0,0,0,0,1779096432072,1779096432435,0,0,0
280,0,0,0,0,0,1779096434071,1779096434192,0,0,0
281,0,0,0,0,0,1779096436081,1779096436331,0,0,0
282,0,0,0,0,0,1779096438073,1779096438325,0,0,0
283,0,0,0,0,0,1779096440076,1779096440349,0,0,0
284,0,0,0,0,0,1779096442078,1779096442300,0,0,0
285,0,0,0,0,0,1779096444074,1779096444156,0,0,0
286,0,0,0,0,0,1779096446079,1779096446307,0,0,0
287,0,0,0,0,0,1779096448077,1779096448364,0,0,0
288,0,0,0,0,0,1779096450077,1779096450302,0,0,0
289,0,0,0,0,0,1779096452082,1779096452365,0,0,0
290,0,0,0,0,0,1779096454079,1779096454291,0,0,0
291,0,0,0,0,0,1779096456079,1779096456330,0,0,0
292,0,0,0,0,0,1779096458083,1779096458366,0,0,0
293,0,0,0,0,0,1779096460084,1779096460311,0,0,0
294,0,0,0,0,0,1779096462084,1779096462348,0,0,0
295,0,0,0,0,0,1779096464087,1779096464323,0,0,0
296,0,0,0,0,0,1779096466088,1779096466326,0,0,0
297,0,0,0,0,0,1779096468085,1779096468331,0,0,0
298,0,0,0,0,0,1779096470088,1779096470278,0,0,0
299,0,0,0,0,0,1779096472084,1779096472307,0,0,0
300,0,0,0,0,0,1779096474087,1779096474352,0,0,0
301,0,0,0,0,0,1779096476086,1779096476148,0,0,0
302,0,0,0,0,0,1779096478095,1779096478379,0,0,0
303,0,0,0,0,0,1779096480092,1779096480295,0,0,0
304,0,0,0,0,0,1779096482090,1779096482165,0,0,0
305,0,0,0,0,0,1779096484091,1779096484330,0,0,0
306,0,0,0,0,0,1779096486092,1779096486334,0,0,0
307,0,0,0,0,0,1779096488092,1779096488331,0,0,0
308,0,0,0,0,0,1779096490100,1779096490389,0,0,0
309,0,0,0,0,0,1779096492096,1779096492356,0,0,0
310,0,0,0,0,0,1779096494094,1779096494313,0,0,0
311,0,0,0,0,0,1779096496101,1779096496320,0,0,0
312,0,0,0,0,0,1779096498098,1779096498355,0,0,0
313,0,0,0,0,0,1779096500097,1779096500269,0,0,0
314,0,0,0,0,0,1779096502099,1779096502388,0,0,0
315,0,0,0,0,0,1779096504103,1779096504362,0,0,0
316,0,0,0,0,0,1779096506099,1779096506196,0,0,0
317,0,0,0,0,0,1779096508102,1779096508339,0,0,0
318,0,0,0,0,0,1779096510102,1779096510410,0,0,0
319,0,0,0,0,0,1779096512102,1779096512307,0,0,0
320,0,0,0,0,0,1779096514121,1779096514515,0,0,0
321,0,0,0,0,0,1779096516106,1779096516391,0,0,0
322,0,0,0,0,0,1779096518103,1779096518200,0,0,0
323,0,0,0,0,0,1779096520110,1779096520437,0,0,0
324,0,0,0,0,0,1779096522107,1779096522286,0,0,0
325,0,0,0,0,0,1779096524105,1779096524357,0,0,0
326,0,0,0,0,0,1779096526108,1779096526420,0,0,0
327,0,0,0,0,0,1779096528105,1779096528170,0,0,0
328,0,0,0,0,0,1779096530108,1779096530310,0,0,0
329,0,0,0,0,0,1779096532108,1779096532316,0,0,0
330,0,0,0,0,0,1779096534110,1779096534446,0,0,0
331,0,0,0,0,0,1779096536108,1779096536302,0,0,0
332,0,0,0,0,0,1779096538110,1779096538339,0,0,0
333,0,0,0,0,0,1779096540117,1779096540440,0,0,0
334,0,0,0,0,0,1779096542114,1779096542305,0,0,0
335,0,0,0,0,0,1779096544111,1779096544201,0,0,0
336,0,0,0,0,0,1779096546113,1779096546395,0,0,0
337,0,0,0,0,0,1779096548113,1779096548184,0,0,0
338,0,0,0,0,0,1779096550117,1779096550336,0,0,0
339,0,0,0,0,0,1779096552117,1779096552338,0,0,0
340,0,0,0,0,0,1779096554118,1779096554334,0,0,0
341,0,0,0,0,0,1779096556119,1779096556328,0,0,0
342,0,0,0,0,0,1779096558120,1779096558343,0,0,0
343,0,0,0,0,0,1779096560126,1779096560438,0,0,0
344,0,0,0,0,0,1779096562120,1779096562353,0,0,0
345,0,0,0,0,0,1779096564122,1779096564458,0,0,0
346,0,0,0,0,0,1779096566123,1779096566331,0,0,0
347,0,0,0,0,0,1779096568121,1779096568423,0,0,0
348,0,0,0,0,0,1779096570121,1779096570190,0,0,0
349,0,0,0,0,0,1779096572122,1779096572184,0,0,0
350,0,0,0,0,0,1779096574124,1779096574323,0,0,0
351,0,0,0,0,0,1779096576155,1779096576431,0,0,0
352,0,0,0,0,0,1779096578128,1779096578366,0,0,0
353,0,0,0,0,0,1779096580130,1779096580545,0,0,0
354,0,0,0,0,0,1779096582127,1779096582375,0,0,0
355,0,0,0,0,0,1779096584128,1779096584340,0,0,0
356,0,0,0,0,0,1779096586130,1779096586411,0,0,0
357,0,0,0,0,0,1779096588128,1779096588351,0,0,0
358,0,0,0,0,0,1779096590131,1779096590335,0,0,0
359,0,0,0,0,0,1779096592129,1779096592190,0,0,0
360,0,0,0,0,0,1779096594136,1779096594372,0,0,0
361,0,0,0,0,0,1779096596134,1779096596354,0,0,0
362,0,0,0,0,0,1779096598131,1779096598190,0,0,0
363,0,0,0,0,0,1779096600132,1779096600287,0,0,0
364,0,0,0,0,0,1779096602132,1779096602200,0,0,0
365,0,0,0,0,0,1779096604137,1779096604344,0,0,0
366,0,0,0,0,0,1779096606134,1779096606200,0,0,0
367,0,0,0,0,0,1779096608136,1779096608366,0,0,0
368,0,0,0,0,0,1779096610135,1779096610219,0,0,0
369,0,0,0,0,0,1779096612137,1779096612266,0,0,0
370,0,0,0,0,0,1779096614139,1779096614382,0,0,0
371,0,0,0,0,0,1779096616140,1779096616344,0,0,0
372,0,0,0,0,0,1779096618139,1779096618305,0,0,0
373,0,0,0,0,0,1779096620138,1779096620197,0,0,0
374,0,0,0,0,0,1779096622140,1779096622371,0,0,0
375,0,0,0,0,0,1779096624139,1779096624200,0,0,0
376,0,0,0,0,0,1779096626156,1779096626457,0,0,0
377,0,0,0,0,0,1779096628144,1779096628359,0,0,0
378,0,0,0,0,0,1779096630141,1779096630241,0,0,0
379,0,0,0,0,0,1779096632141,1779096632222,0,0,0
380,0,0,0,0,0,1779096634142,1779096634206,0,0,0
381,0,0,0,0,0,1779096636144,1779096636356,0,0,0
382,0,0,0,0,0,1779096638150,1779096638371,0,0,0
383,0,0,0,0,0,1779096640144,1779096640325,0,0,0
384,0,0,0,0,0,1779096642146,1779096642404,0,0,0
385,0,0,0,0,0,1779096644151,1779096644379,0,0,0
386,0,0,0,0,0,1779096646146,1779096646434,0,0,0
387,0,0,0,0,0,1779096648148,1779096648375,0,0,0
388,0,0,0,0,0,1779096650147,1779096650212,0,0,0
389,0,0,0,0,0,1779096652147,1779096652210,0,0,0
390,0,0,0,0,0,1779096654149,1779096654274,0,0,0
391,0,0,0,0,0,1779096656149,1779096656279,0,0,0
392,0,0,0,0,0,1779096658151,1779096658522,0,0,0
393,0,0,0,0,0,1779096660152,1779096660390,0,0,0
394,0,0,0,0,0,1779096662155,1779096662382,0,0,0
395,0,0,0,0,0,1779096664153,1779096664302,0,0,0
396,0,0,0,0,0,1779096666153,1779096666256,0,0,0
397,0,0,0,0,0,1779096668159,1779096668355,0,0,0
398,0,0,0,0,0,1779096670156,1779096670377,0,0,0
399,0,0,0,0,0,1779096672154,1779096672253,0,0,0
400,0,0,0,0,0,1779096674158,1779096674358,0,0,0
401,0,0,0,0,0,1779096676154,1779096676349,0,0,0
402,0,0,0,0,0,1779096678156,1779096678314,0,0,0
403,0,0,0,0,0,1779096680169,1779096680435,0,0,0
404,0,0,0,0,0,1779096682157,1779096682380,0,0,0
405,0,0,0,0,0,1779096684158,1779096684315,0,0,0
406,0,0,0,0,0,1779096686158,1779096686220,0,0,0
407,0,0,0,0,0,1779096688163,1779096688377,0,0,0
408,0,0,0,0,0,1779096690161,1779096690347,0,0,0
409,0,0,0,0,0,1779096692164,1779096692427,0,0,0
410,0,0,0,0,0,1779096694160,1779096694343,0,0,0
411,0,0,0,0,0,1779096696161,1779096696229,0,0,0
412,0,0,0,0,0,1779096698162,1779096698389,0,0,0
413,0,0,0,0,0,1779096700166,1779096700433,0,0,0
414,0,0,0,0,0,1779096702163,1779096702272,0,0,0
415,0,0,0,0,0,1779096704166,1779096704363,0,0,0
416,0,0,0,0,0,1779096706165,1779096706388,0,0,0
417,0,0,0,0,0,1779096708164,1779096708226,0,0,0
418,0,0,0,0,0,1779096710166,1779096710371,0,0,0
419,0,0,0,0,0,1779096712172,1779096712467,0,0,0
420,0,0,0,0,0,1779096714169,1779096714445,0,0,0
421,0,0,0,0,0,1779096716172,1779096716412,0,0,0
422,0,0,0,0,0,1779096718168,1779096718229,0,0,0
423,0,0,0,0,0,1779096720169,1779096720416,0,0,0
424,0,0,0,0,0,1779096722169,1779096722347,0,0,0
425,0,0,0,0,0,1779096724173,1779096724336,0,0,0
426,0,0,0,0,0,1779096726177,1779096726478,0,0,0
427,0,0,0,0,0,1779096728175,1779096728387,0,0,0
428,0,0,0,0,0,1779096730174,1779096730327,0,0,0
429,0,0,0,0,0,1779096732175,1779096732289,0,0,0
430,0,0,0,0,0,1779096734179,1779096734368,0,0,0
431,0,0,0,0,0,1779096736177,1779096736311,0,0,0
432,0,0,0,0,0,1779096738182,1779096738509,0,0,0
433,0,0,0,0,0,1779096740180,1779096740382,0,0,0
434,0,0,0,0,0,1779096742182,1779096742394,0,0,0
435,0,0,0,0,0,1779096744187,1779096744427,0,0,0
436,0,0,0,0,0,1779096746185,1779096746394,0,0,0
437,0,0,0,0,0,1779096748182,1779096748255,0,0,0
438,0,0,0,0,0,1779096750187,1779096750402,0,0,0
439,0,0,0,0,0,1779096752182,1779096752247,0,0,0
440,0,0,0,0,0,1779096754185,1779096754371,0,0,0
441,0,0,0,0,0,1779096756184,1779096756364,0,0,0
442,0,0,0,0,0,1779096758185,1779096758303,0,0,0
443,0,0,0,0,0,1779096760189,1779096760416,0,0,0
