Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,87,274,213,21,1779093036230,1779093036421,685728,525595,24636
2,0,0,176,57,32,1779093038171,1779093038341,364082,57886,30682
3,0,106,184,14,63,1779093040186,1779093040523,444583,14416,83666
4,0,0,168,39,23,1779093042178,1779093042407,374331,31560,27050
5,0,0,185,57,13,1779093044189,1779093044382,366325,39350,3587
6,0,0,152,72,7,1779093046173,1779093046369,247090,42387,6738
7,0,14,119,69,3,1779093048224,1779093048547,173808,37474,4248
8,0,40,70,0,32,1779093050180,1779093050412,149995,0,53459
9,0,58,169,32,19,1779093052221,1779093052473,387865,73664,31804
10,0,3,183,52,6,1779093054217,1779093054497,396429,107773,13578
11,0,1,168,8,3,1779093056186,1779093056360,309029,13900,6307
12,0,2,158,8,8,1779093058204,1779093058437,260281,12740,10263
13,0,0,162,56,6,1779093060187,1779093060365,234636,79611,8391
14,0,2,166,120,0,1779093062200,1779093062570,255750,183621,0
15,0,104,68,66,2,1779093064159,1779093064339,83103,79131,3972
16,0,58,232,88,40,1779093066249,1779093066453,535788,106396,80714
17,0,0,150,91,1,1779093068188,1779093068380,278557,93441,956
18,0,0,128,48,11,1779093070178,1779093070365,260085,38682,10071
19,0,2,123,12,6,1779093072263,1779093072483,332452,10046,10134
20,0,0,164,10,2,1779093074223,1779093074401,433706,6782,3841
21,0,0,165,4,10,1779093076216,1779093076402,424196,2408,11931
22,0,0,192,32,6,1779093078247,1779093078470,440096,18172,6636
23,0,0,182,62,18,1779093080198,1779093080468,315278,27518,20507
24,0,36,93,0,9,1779093082203,1779093082415,216523,0,11383
25,0,0,148,36,7,1779093084195,1779093084391,327614,77434,12457
27,1,4,41,0,41,1779093088657,1779093089194,111087,0,111087
28,1,0,33,0,33,1779093090161,1779093090327,13390,0,13390
29,1,0,67,0,67,1779093092179,1779093092458,64475,0,64475
30,1,0,42,0,42,1779093094164,1779093094291,28394,0,28394
31,1,0,34,0,34,1779093096167,1779093096379,36149,0,36149
32,1,0,19,0,19,1779093098165,1779093098322,19668,0,19668
33,1,12,32,0,32,1779093100173,1779093100334,38010,0,38010
34,1,2,23,0,23,1779093102168,1779093102303,38185,0,38185
35,1,0,3,0,3,1779093104165,1779093104389,5597,0,5597
36,1,2,3,0,3,1779093106165,1779093106306,3285,0,3285
37,1,11,9,0,9,1779093108179,1779093108377,12371,0,12371
38,1,0,63,0,63,1779093110179,1779093110359,80260,0,80260
39,1,0,1,0,1,1779093112169,1779093112310,1002,0,1002
40,1,0,10,0,10,1779093114169,1779093114287,17719,0,17719
41,1,5,11,0,11,1779093116183,1779093116384,18574,0,18574
42,1,0,13,0,13,1779093118174,1779093118315,17489,0,17489
43,1,0,6,0,6,1779093120172,1779093120315,8674,0,8674
44,1,7,10,0,10,1779093122190,1779093122411,16241,0,16241
45,1,0,22,0,22,1779093124178,1779093124282,25877,0,25877
46,1,0,21,0,21,1779093126175,1779093126300,26846,0,26846
47,1,0,6,0,6,1779093128175,1779093128319,8118,0,8118
48,1,0,8,0,8,1779093130177,1779093130340,11884,0,11884
49,1,0,6,0,6,1779093132175,1779093132280,8718,0,8718
50,1,0,7,0,7,1779093134175,1779093134298,8545,0,8545
51,1,0,11,0,11,1779093136189,1779093136466,18366,0,18366
52,1,0,5,0,5,1779093138177,1779093138306,3800,0,3800
53,1,0,3,0,3,1779093140176,1779093140370,5454,0,5454
54,1,0,9,0,9,1779093142180,1779093142312,10704,0,10704
55,1,0,6,0,6,1779093144182,1779093144340,7446,0,7446
56,1,0,8,0,8,1779093146181,1779093146301,7488,0,7488
57,1,0,5,0,5,1779093148193,1779093148449,4045,0,4045
58,1,0,8,0,8,1779093150181,1779093150311,6277,0,6277
59,1,0,20,0,20,1779093152185,1779093152325,21894,0,21894
60,1,0,18,0,18,1779093154187,1779093154368,17863,0,17863
61,1,0,8,0,8,1779093156184,1779093156309,9653,0,9653
62,1,0,3,0,3,1779093158192,1779093158423,3013,0,3013
63,1,0,5,0,5,1779093160184,1779093160302,4676,0,4676
64,1,0,20,0,20,1779093162192,1779093162346,15043,0,15043
65,1,0,27,0,27,1779093164195,1779093164323,25276,0,25276
66,1,0,10,0,10,1779093166188,1779093166323,10581,0,10581
67,1,0,16,0,16,1779093168193,1779093168365,17364,0,17364
68,1,0,10,0,10,1779093170190,1779093170303,10727,0,10727
69,1,0,22,0,22,1779093172193,1779093172343,12562,0,12562
70,1,0,17,0,17,1779093174200,1779093174404,14405,0,14405
71,1,0,12,0,12,1779093176190,1779093176331,5057,0,5057
72,1,0,12,0,12,1779093178193,1779093178309,5592,0,5592
73,1,0,5,0,5,1779093180191,1779093180330,5546,0,5546
74,1,0,20,0,20,1779093182194,1779093182354,11845,0,11845
75,1,0,29,0,29,1779093184238,1779093184438,21508,0,21508
76,1,0,12,0,12,1779093186193,1779093186320,11102,0,11102
77,1,0,14,0,14,1779093188195,1779093188337,7212,0,7212
78,1,13,3,0,3,1779093190194,1779093190384,3582,0,3582
79,1,32,32,0,32,1779093192200,1779093192324,48267,0,48267
80,1,6,51,0,51,1779093194234,1779093194451,91317,0,91317
81,1,0,15,0,15,1779093196199,1779093196276,20211,0,20211
82,1,3,12,0,12,1779093198207,1779093198462,14344,0,14344
83,1,0,14,0,14,1779093200200,1779093200328,16443,0,16443
84,1,0,18,0,18,1779093202199,1779093202308,19460,0,19460
85,1,0,31,0,31,1779093204205,1779093204345,45887,0,45887
86,1,0,4,0,4,1779093206199,1779093206339,6627,0,6627
87,1,0,9,0,9,1779093208202,1779093208316,13827,0,13827
88,1,0,9,0,9,1779093210200,1779093210406,14514,0,14514
89,1,0,15,0,15,1779093212203,1779093212329,21747,0,21747
90,1,0,7,0,7,1779093214204,1779093214332,9876,0,9876
91,1,0,6,0,6,1779093216204,1779093216359,6123,0,6123
92,1,0,4,0,4,1779093218203,1779093218330,3240,0,3240
93,1,0,3,0,3,1779093220203,1779093220298,5316,0,5316
94,1,0,7,0,7,1779093222206,1779093222343,9019,0,9019
95,1,0,9,0,9,1779093224208,1779093224382,10640,0,10640
96,1,0,11,0,11,1779093226208,1779093226321,13215,0,13215
