Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,4,483,430,4,1779093035857,1779093036179,1092144,933055,5080
2,0,0,287,166,16,1779093037833,1779093037955,416688,104601,20372
3,0,16,130,30,17,1779093039825,1779093040049,281704,16654,35522
4,0,5,221,85,32,1779093041838,1779093042097,370412,42489,49958
5,0,0,297,130,34,1779093043845,1779093044058,417079,47592,38220
6,0,0,274,169,12,1779093045834,1779093045973,265500,32412,17340
7,0,168,62,0,4,1779093047828,1779093048059,139155,0,4712
8,0,0,233,168,8,1779093049832,1779093050025,477287,340102,14849
9,0,0,198,57,20,1779093051841,1779093052079,377470,108790,27192
10,0,3,224,111,11,1779093053841,1779093054275,421638,205385,14378
11,0,0,161,7,6,1779093055837,1779093055947,226820,9258,7116
12,0,176,11,6,5,1779093057819,1779093058045,12036,7202,4834
13,0,90,267,87,4,1779093059846,1779093059997,666176,91632,6804
14,0,41,275,182,3,1779093061846,1779093062207,513635,212144,3673
15,0,0,150,105,4,1779093063836,1779093063982,215257,88515,4490
16,0,0,336,186,38,1779093065857,1779093066114,560942,161864,61659
17,0,0,184,132,2,1779093067835,1779093067987,224872,83446,2139
18,0,0,165,99,1,1779093069835,1779093069976,215874,40968,1546
19,0,0,135,12,11,1779093071844,1779093072059,298565,4956,7509
20,0,0,169,9,12,1779093073851,1779093074023,371955,2704,13423
21,0,0,153,3,6,1779093075848,1779093075974,334493,522,4795
22,0,67,195,0,7,1779093077856,1779093078016,426295,0,4397
23,0,0,186,67,4,1779093079847,1779093079968,388075,138345,5705
24,0,0,285,177,23,1779093081854,1779093082060,561292,360388,23752
25,0,0,208,85,15,1779093083855,1779093084025,366212,151685,9108
