Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
1,0,5,196,139,6,1779093035957,1779093036185,512124,343689,7653
2,0,8,166,58,19,1779093037944,1779093038029,320765,40805,25858
3,0,0,151,12,45,1779093039937,1779093040116,333001,7493,59233
4,0,18,131,24,16,1779093041942,1779093042122,275896,12611,17085
5,0,6,249,84,41,1779093043962,1779093044155,421988,38940,62247
6,0,0,300,197,11,1779093045946,1779093046038,285424,50220,16190
7,0,255,76,0,2,1779093047940,1779093048275,189488,0,2288
8,0,0,358,245,26,1779093049977,1779093050154,762808,529314,35317
9,0,0,133,19,9,1779093051961,1779093052145,262724,37542,8291
10,0,4,193,65,7,1779093054041,1779093054388,389068,127617,9019
11,0,0,181,5,6,1779093055955,1779093056034,270588,7050,8648
12,0,0,162,5,8,1779093057959,1779093058104,214566,6301,7599
13,0,103,65,58,7,1779093059928,1779093060050,73461,64195,9266
14,0,42,219,113,3,1779093061985,1779093062390,515258,152468,3216
15,0,0,91,47,3,1779093063945,1779093064109,176015,45596,3246
16,0,0,232,91,40,1779093065984,1779093066233,480507,90078,73969
17,0,0,347,283,5,1779093067976,1779093068084,378970,204883,4313
18,0,0,185,98,11,1779093069948,1779093070024,260979,45451,9382
19,0,0,144,9,5,1779093071965,1779093072108,345849,4152,3197
20,0,0,165,11,7,1779093073979,1779093074123,380353,4407,7441
21,0,0,182,6,6,1779093076001,1779093076105,417955,1830,5579
22,0,0,203,63,7,1779093077972,1779093078216,351493,19661,6802
23,0,36,143,0,29,1779093079962,1779093080035,266283,0,16969
24,0,0,119,36,7,1779093081973,1779093082181,249210,77651,4055
25,0,0,168,48,5,1779093083968,1779093084110,322934,89790,4465
27,1,0,12,0,12,1779093088264,1779093088614,14274,0,14274
28,1,46,5,0,5,1779093089936,1779093090088,5291,0,5291
29,1,8,46,0,46,1779093091939,1779093092104,94723,0,94723
30,1,0,8,0,8,1779093093937,1779093094055,15874,0,15874
31,1,0,7,0,7,1779093095942,1779093096075,10810,0,10810
32,1,0,5,0,5,1779093097937,1779093098109,6926,0,6926
33,1,0,7,0,7,1779093099938,1779093100073,11527,0,11527
34,1,0,13,0,13,1779093101940,1779093102041,16380,0,16380
35,1,0,2,0,2,1779093103938,1779093104041,3707,0,3707
36,1,0,3,0,3,1779093105939,1779093106047,2506,0,2506
37,1,0,10,0,10,1779093107943,1779093108061,14381,0,14381
38,1,0,46,0,46,1779093109951,1779093110085,82736,0,82736
39,1,0,0,0,0,1779093111938,1779093112010,0,0,0
40,1,0,4,0,4,1779093113941,1779093114000,4737,0,4737
41,1,0,13,0,13,1779093115944,1779093116209,11344,0,11344
42,1,0,2,0,2,1779093117942,1779093118064,1411,0,1411
43,1,0,2,0,2,1779093119942,1779093119997,3264,0,3264
44,1,0,8,0,8,1779093121946,1779093122091,9624,0,9624
45,1,0,24,0,24,1779093123950,1779093124047,18847,0,18847
46,1,0,9,0,9,1779093125945,1779093126039,7291,0,7291
47,1,0,9,0,9,1779093127946,1779093128037,10139,0,10139
48,1,0,0,0,0,1779093129944,1779093130134,0,0,0
49,1,0,2,0,2,1779093131947,1779093132088,1182,0,1182
50,1,0,0,0,0,1779093133946,1779093134056,0,0,0
51,1,0,1,0,1,1779093135951,1779093136206,1682,0,1682
52,1,0,1,0,1,1779093137949,1779093138016,1480,0,1480
53,1,0,2,0,2,1779093139952,1779093140046,1986,0,1986
54,1,0,0,0,0,1779093141949,1779093142097,0,0,0
55,1,0,0,0,0,1779093143950,1779093144039,0,0,0
56,1,0,0,0,0,1779093145951,1779093146092,0,0,0
57,1,0,1,0,1,1779093147956,1779093148014,374,0,374
58,1,0,0,0,0,1779093149952,1779093150042,0,0,0
59,1,0,8,0,8,1779093151958,1779093152022,5720,0,5720
60,1,0,4,0,4,1779093153961,1779093154083,1485,0,1485
61,1,0,4,0,4,1779093155959,1779093156072,4381,0,4381
62,1,0,10,0,10,1779093157960,1779093158369,8159,0,8159
63,1,0,7,0,7,1779093159957,1779093160024,4804,0,4804
64,1,0,28,0,28,1779093161960,1779093162120,12128,0,12128
65,1,0,9,0,9,1779093163961,1779093164093,2298,0,2298
66,1,0,10,0,10,1779093165965,1779093166097,8327,0,8327
67,1,0,11,0,11,1779093167963,1779093168173,13021,0,13021
68,1,0,15,0,15,1779093169962,1779093170064,10997,0,10997
69,1,0,20,0,20,1779093171967,1779093172113,8210,0,8210
70,1,8,0,0,0,1779093173959,1779093174094,0,0,0
71,1,3,9,0,9,1779093175965,1779093176107,18197,0,18197
72,1,2,3,0,3,1779093177964,1779093178085,6274,0,6274
73,1,3,3,0,3,1779093179965,1779093180103,5270,0,5270
74,1,35,11,0,11,1779093181965,1779093182115,14843,0,14843
75,1,7,36,0,36,1779093183970,1779093184274,78220,0,78220
76,1,0,16,0,16,1779093185970,1779093186062,21858,0,21858
